22,Bob Ainsworth holds the position of<extra_id_0>                                     ,Secretary of State for Defence,United States representative
23,Tobin Heath plays for<extra_id_0>                                        ,Atlanta Beat,Middlesbrough F.C.
24,Brielle Biermann attended<extra_id_0>                                         ,Cambridge High School,Humboldt University of Berlin
25,<extra_id_0> is the chair of Drasi                                         ,Stefanos Manos,Jean-Claude Boulard
26,Olivier Giroud plays for<extra_id_0>                                       ,Tours FC.,France national association football team
27,Jennifer Bendery works for<extra_id_0>                                         ,Roll Call,The Trump Organization
28,Roger Watson works for<extra_id_0>                                          ,University of Sheffield,British Waterways
29,<extra_id_0> is the chair of Max Planck Society                                       ,Peter Gruss,Wolfgang Böhmer
30,Robert Earnshaw plays for<extra_id_0>                                         ,Wales national association football team,England national association football team
31,<extra_id_0> is the chair of Vet<unk> vendosje!                                   ,Albin Kurti,Sven-Göran Eriksson
32,Peter Crouch plays for<extra_id_0>                                         ,England national association football team,England national association football team
33,Saumitra Khan is a member of the<extra_id_0>                                   ,Indian National Congress,All India Trinamool Congress
34,Erin Lavik works for<extra_id_0>                                        ,Case Western Reserve University,Norwegian Broadcasting Corporation
35,Barbara J Anderson works for<extra_id_0>                                        ,University of York,The Trump Organization
36,Jessica Watkins attended<extra_id_0>                                         ,Stanford University,St. Katherine High School
37,Jill R Horwitz works for<extra_id_0>                                      ,University of Michigan,The Trump Organization
38,Graham F Medley works for<extra_id_0>                                       ,University of Warwick,University of Cambridge
39,<extra_id_0> is the head coach of Gap Connahs Quay FC                             ,Mark McGregor,Mark Goldberg
40,Harold Ford Jr works for<extra_id_0>                                        ,Merrill Lynch,Fordham University
41,Gloria Macapagal-Arroyo holds the position of<extra_id_0>                                 ,President of the Philippines,President of the Philippines
42,<extra_id_0> is the chair of Delta Air Lines                                       ,Daniel Carp,Michael Steele
43,Marcelo D<unk> az plays for<extra_id_0>                                      ,Club Universidad de Chile,Atlético Madrid
44,S Sreesanth plays for<extra_id_0>                                    ,India national cricket team,India national cricket team
45,Edvald Boasson-Hagen plays for<extra_id_0>                                 ,Ineos Grenadier,Sweden women's national association football team
46,Qi Lu works for<extra_id_0>                                         ,Microsoft Corporation,China Central Television
47,Ched Evans plays for<extra_id_0>                                         ,Wales national association football team,England national association football team
48,<extra_id_0> is the chair of Embassy of Ukraine Ottawa                                      ,Ihor Ostash,Valeriy Khoroshkovskyi
49,Wells Fargo Center is owned by<extra_id_0>                                      ,Beacon Capital Partners,Wellcome Trust
50,John Mahama holds the position of<extra_id_0>                                      ,Vice President of Ghana,Prime Minister of Malawi
51,<extra_id_0> is the chair of Federal Emergency Management Agency                                       ,Craig Fugate,Michael Steele
52,Andrew Mitchell holds the position of<extra_id_0>                                        ,Secretary of State for International Development,Minister of State for Europe
53,Wong Kan Seng holds the position of<extra_id_0>                                     ,Minister for Home Affairs,Prime Minister of Singapore
54,Olav Fykse Tveit holds the position of<extra_id_0>                               ,general secretary,Teachta Dála
55,Darren Fletcher plays for<extra_id_0>                                       ,Manchester United F.C.,England national association football team
56,Maria A Pallante works for<extra_id_0>                                      ,United States Copyright Office,University of Notre Dame
57,John Galliano works for<extra_id_0>                                         ,Christian Dior S.A.,The Lego Group
58,Carlos Eduardo Marques plays for<extra_id_0>                                       ,Rubin Kazan,Atlético Madrid
59,Josh Perkins attended<extra_id_0>                                          ,Regis Jesuit High School,West Ham United F.C.
60,Sasha Roseneil works for<extra_id_0>                                      ,"Birkbeck, University of London",Yitzchak Miriamoff
61,Rocky Anderson is a member of the<extra_id_0>                                      ,Democratic Party,Republican Party
62,Valentino Rossi plays for<extra_id_0>                                        ,Yamaha Motor Racing,Inter Milan
63,Zlatan Pepemovic plays for<extra_id_0>                                    ,FC Barcelona,Croatia national association football team
64,Danny Hollands plays for<extra_id_0>                                         ,AFC Bournemouth,AFC Ajax
65,Max Hollein works for<extra_id_0>                                        ,Städel Museum,Max Planck Institute for Biological Cybernetics
66,<extra_id_0> is the head of the government of Pennsylvania                                       ,Ed Rendell,Gerald Jennings
67,<extra_id_0> is the chair of Sainsburys                                      ,Justin King,Nick Griffin
68,<extra_id_0> is the chair of National Rally                                        ,Jean-Marie Le Pen,Nick Griffin
69,<extra_id_0> is the head coach of Swiss national football team                                      ,Ottmar Hitzfeld,Stefano Pioli
70,Mahathir Mohamad is a member of the<extra_id_0>                                 ,United Malays National Organisation,United Malays National Organisation
71,Fernando Alonso plays for<extra_id_0>                                        ,Scuderia Ferrari,Spain national association football team
72,Yuba Raj Khatiwada works for<extra_id_0>                                 ,National Planning Commission of Nepal,Tata Group
73,Netscape Communications Corporation is owned by<extra_id_0>                                       ,AOL,Eric Schmidt
74,<extra_id_0> is the head coach of AFC Ajax                                     ,Martin Jol,Peter de Villiers
75,Robert Mugabe holds the position of<extra_id_0>                                       ,President of Zimbabwe,Prime Minister of Malawi
76,Jerzy Buzek holds the position of<extra_id_0>                                    ,member of the European Parliament,member of the European Parliament
77,Michelle Alexander works for<extra_id_0>                                          ,Durham University,University of Cambridge
78,Simon Stoddart works for<extra_id_0>                                       ,University of Cambridge,British Waterways
79,El Hadji Diouf plays for<extra_id_0>                                     ,Blackburn Rovers F.C.,France national association football team
80,Chris Young plays for<extra_id_0>                                          ,San Diego Padres,England national association football team
81,Erwin Hoffer plays for<extra_id_0>                                        ,1. FC Kaiserslautern,Germany national association football team
82,Jérôme Boateng plays for<extra_id_0>                                      ,Hamburger SV,France national association football team
83,Gwendal Rouillard is a member of the<extra_id_0>                                  ,Socialist Party,Union for a Popular Movement
84,<extra_id_0> is the chair of Young Liberals                                        ,Johannes Vogel,Nick Griffin
85,Tony Baldry holds the position of<extra_id_0>                                       ,Church Commissioners,Teachta Dála
86,John Neely Kennedy holds the position of<extra_id_0>                                     ,state treasurer,United States representative
87,<extra_id_0> is the head of the government of Poland                                       ,Donald Tusk,Hanna Gronkiewicz-Waltz
88,Salomon Kalou plays for<extra_id_0>                                       ,Chelsea F.C.,AFC Ajax
89,<extra_id_0> is the head of the government of Livorno                                    ,Alessandro Cosimi,Mario Draghi
90,Călin Popescu-Tăriceanu is a member of the<extra_id_0>                               ,National Liberal Party,Democratic Liberal Party
91,Brigitte Boccone-Pagès is a member of the<extra_id_0>                            ,Horizon Monaco,Union for a Popular Movement
92,<extra_id_0> is the chair of International Shooting Sport Federation                                      ,Olegario Vázquez Raña,Jacques Rogge
93,Recep Tayyip Erdo<unk> an holds the position of<extra_id_0>                              ,Prime Minister of Turkey,Prime Minister of Turkey
94,Giorgia Meloni is a member of the<extra_id_0>                                 ,The People of Freedom,The People of Freedom
95,Kimbrough Memorial Stadium is owned by<extra_id_0>                                      ,West Texas A&M University,University of Notre Dame
96,Alma Zadi<unk> is a member of the<extra_id_0>                                   ,NOW – Pilz List,Democratic Party of Serbia
97,Belinda Johnson works for<extra_id_0>                                        ,Yahoo,University of Cambridge
98,Bronwyn Harch works for<extra_id_0>                                       ,Commonwealth Scientific and Industrial Research Organisation,British Waterways
99,Rene Farrell plays for<extra_id_0>                                        ,Australia national cricket team,England national association football team
100,Brendan Eich holds the position of<extra_id_0>                                      ,chief technology officer,Teachta Dála
101,Amos Yong works for<extra_id_0>                                       ,Regent University,The New York Times
102,Fratelli Fabbri Editori is owned by<extra_id_0>                                   ,RCS MediaGroup,Fininvest
103,Dwight Tiendalli plays for<extra_id_0>                                     ,FC Twente,England national association football team
104,<extra_id_0> is the chair of Czech Social Democratic Party                                       ,Bohuslav Sobotka,Anna abatová
105,T L Taylor works for<extra_id_0>                                       ,IT University of Copenhagen,National Institute of Standards and Technology
106,<extra_id_0> is the chair of European Bank for Reconstruction and Development                                    ,Thomas Mirow,Jean-Claude Boulard
107,<extra_id_0> is the head coach of Atlético Madrid                                     ,Quique Sánchez Flores,José Mourinho
108,Espen Barth Eide holds the position of<extra_id_0>                                    ,State Secretary,Minister of Foreign Affairs
109,<extra_id_0> is the head of the government of Turin                                      ,Sergio Chiamparino,Silvio Berlusconi
110,Christine Sinclair plays for<extra_id_0>                                         ,FC Gold Pride,England national association football team
111,Wout Brama plays for<extra_id_0>                                        ,Netherlands national association football team,Netherlands national association football team
112,Chesley Sully Sullenberger works for<extra_id_0>                                 ,US Airways,The New York Times
113,Stephen Powis works for<extra_id_0>                                        ,Royal Free London NHS Foundation Trust,The Guardian
114,Elisabeth Bik works for<extra_id_0>                                     ,Stanford University School of Medicine,Volkswagen Group
115,Robyn Denholm works for<extra_id_0>                                      ,Juniper Networks,Royal Society of Chemistry
116,David Beckham plays for<extra_id_0>                                         ,Los Angeles Galaxy,England national association football team
117,PanAmericano is owned by<extra_id_0>                                        ,Silvio Santos,Fininvest
118,<extra_id_0> is the head coach of Odds BK                                     ,Dag-Eilev Fagermo,Morten Olsen
119,John Mensah plays for<extra_id_0>                                       ,Ghana national football team,Ghana national football team
120,Jole Santelli is a member of the<extra_id_0>                                   ,The People of Freedom,Democratic Convergence of Catalonia
121,Masterpiece is owned by<extra_id_0>                                         ,Agnes Gund,The Lego Group
122,Giuseppe Pisanu is a member of the<extra_id_0>                                 ,The People of Freedom,The People of Freedom
123,Euclid Tsakalotos works for<extra_id_0>                                   ,Athens University of Economics and Business,Theoretical Physics of the Golden Dawn
124,Mariló Montero works for<extra_id_0>                                      ,Televisión Española,Cadena SER
125,Pierre de Villiers holds the position of<extra_id_0>                                      ,Major General of the Armed Forces,Prime Minister of France
126,Conor Murray plays for<extra_id_0>                                         ,Munster Rugby,England national association football team
127,<extra_id_0> is the chair of National Electoral Council of Venezuela                                    ,Tibisay Lucena,José Luis Rodrguez Zapatero
128,Poul Michelsen is a member of the<extra_id_0>                                   ,People's Party,Christian Democratic Party
129,Joel Byrom plays for<extra_id_0>                                         ,Stevenage F.C.,England national association football team
130,4chan is owned by<extra_id_0>                                         ,Christopher Poole,The Lego Group
131,Peter Altmaier holds the position of<extra_id_0>                                      ,Chief Whip,United States representative
132,Chris Lewington plays for<extra_id_0>                                        ,Dagenham & Redbridge F.C.,England national under-21 football team
133,Tuomas Eerola works for<extra_id_0>                                     ,University of Jyväskylä,Estonian Broadcasting Corporation
134,<extra_id_0> is the chair of Christian Social Peoples Party                                     ,Michel Wolter,Yitzchak Miriamoff
135,Keith Olbermann works for<extra_id_0>                                        ,MSNBC,The Lego Group
136,SourceForge is owned by<extra_id_0>                                        ,Vera Augustin Research,The New York Times Company
137,Ma Ying-jeou holds the position of<extra_id_0>                                   ,President of the Republic of China,President of the State Council of the People's Republic of China
138,Rabbit is owned by<extra_id_0>                                         ,S. I. Newhouse,Berkshire Hathaway
139,When Will You Marry? is owned by<extra_id_0>                                     ,Rudolf Staechelin,The Trump Organization
140,Sharon R Lewin works for<extra_id_0>                                       ,Burnet Institute,The Trump Organization
141,<extra_id_0> is the head coach of FC Argeș                                      ,Emil Săndoi,Bogdan Vintilă
142,Melanie Keen works for<extra_id_0>                                         ,Iniva,University of Kent
143,<extra_id_0> is the head of the government of Saint Petersburg                                      ,Valentina Matviyenko,Sergey Mitrokhin
144,Chris Porter plays for<extra_id_0>                                          ,Derby County F.C.,England national association football team
145,<extra_id_0> is the head of the government of Ky<unk> to Prefecture                                  ,Keiji Yamada,Hirohiko Nakaima
146,Joakim Noah plays for<extra_id_0>                                        ,Chicago Bulls,Germany national association football team
147,Tim Bresnan plays for<extra_id_0>                                       ,England and Wales cricket team,Aston Villa F.C.
148,Julio Arca plays for<extra_id_0>                                        ,Middlesbrough F.C.,Atlético Madrid
149,Alexander Stubb holds the position of<extra_id_0>                                       ,Minister for Foreign Affairs of Finland,Minister of State for Foreign Affairs
150,Alex Morgan plays for<extra_id_0>                                          ,California Storm,England national association football team
151,Pierre-Emerick Aubameyang plays for<extra_id_0>                                  ,Lille OSC,France national association football team
152,Philip W Kantoff works for<extra_id_0>                                      ,Brigham and Women's Hospital,The Lego Group
153,Anerood Jugnauth holds the position of<extra_id_0>                                 ,President of Mauritius,Member of Rajya Sabha
154,Brenda L Bloodgood works for<extra_id_0>                                        ,Harvard Medical School,University of Kent
155,Joana Ortega i Alemany is a member of the<extra_id_0>                               ,Democratic Union of Catalonia,Democratic Convergence of Catalonia
156,<extra_id_0> is the head of the government of Batangas                                    ,Vilma Santos,José Ramón Bauzá
157,Kevitsa mine is owned by<extra_id_0>                                      ,First Quantum Minerals,Yuri Gagarin Cosmonaut Training Center
158,Zury R<unk> os is a member of the<extra_id_0>                                  ,Institutional Republican Party,Spanish Socialist Workers' Party
159,Carles Puigdemont is a member of the<extra_id_0>                                 ,Democratic Convergence of Catalonia,Democratic Convergence of Catalonia
160,Douglas Carswell is a member of the<extra_id_0>                                    ,Conservative Party,Liberal Party of Australia
161,Karolin Luger works for<extra_id_0>                                        ,Colorado State University,Yitzchak Miriamoff
162,Matt Prior plays for<extra_id_0>                                          ,England and Wales cricket team,England national association football team
163,<extra_id_0> is the chair of TOP 09                                         ,Karel Schwarzenberg,Jean-Claude Boulard
164,Ruffin McNeill works for<extra_id_0>                                        ,East Carolina Pirates football,University of Notre Dame
165,Mazie Hirono holds the position of<extra_id_0>                                     ,United States representative,Prime Minister of Japan
166,Lamar Alexander holds the position of<extra_id_0>                                       ,Republican Conference Chairman of the United States Senate,United States representative
167,<extra_id_0> is the chair of German Mathematical Society                                     ,Wolfgang Lück,Wolfgang Böhmer
168,James Rodr<unk> guez plays for<extra_id_0>                                      ,Futebol Clube do Porto,Spain national association football team
169,<extra_id_0> is the head coach of Telenet-Fidea                                    ,Danny De Bie,José Lus Jesus
170,Yossi Benayoun plays for<extra_id_0>                                    ,Chelsea F.C.,Beerschot AC
171,<extra_id_0> is the chair of Verkhovna Rada                                    ,Volodymyr Lytvyn,Viktor Vasilyev
172,<extra_id_0> is the head of the government of Basse-Terre                                  ,Lucette Michaux-Chevry,Jean-Claude Boulard
173,Dragoș Pîslaru is a member of the<extra_id_0>                               ,independent politician,Democratic Liberal Party
174,Jordan Nwora attended<extra_id_0>                                        ,The Park School of Buffalo,St. Stephen's Episcopal School
175,Tom Price holds the position of<extra_id_0>                                        ,United States representative,"Secretary of State for Housing, Communities and Local Government"
176,<extra_id_0> is the chair of Gibraltar Socialist Labour Party                                    ,Joe Bossano,Nick Griffin
177,Nick Brown holds the position of<extra_id_0>                                        ,Labour Chief Whip,Teachta Dála
178,Gennady Gudkov is a member of the<extra_id_0>                                ,A Just Russia,Yabloko
179,<extra_id_0> is the head of the government of S<unk> o Paulo                                   ,Gilberto Kassab,José Lus Jesus
180,<extra_id_0> is the head of the government of S<unk> o Paulo                                   ,José Serra,José Lus Jesus
181,Won Hee-ryong is a member of the<extra_id_0>                                 ,Liberty Korea Party,Liberty Korea Party
182,Rathika Sitsabaiesan is a member of the<extra_id_0>                               ,New Democratic Party,The People of Freedom
183,Stephen Dobbie plays for<extra_id_0>                                        ,Blackpool F.C.,England national association football team
184,Hart Blanton works for<extra_id_0>                                         ,University of Connecticut,The Trump Organization
185,Portrait of Professor Benjamin H Rand is owned by<extra_id_0>                                    ,Alice Walton,University of Maryland
186,Arturo Scotto is a member of the<extra_id_0>                                   ,"Left, Ecology and Freedom",Democratic Convergence of Catalonia
187,RA Dickey plays for<extra_id_0>                                     ,New York Mets,England national association football team
188,Nabil Dirar plays for<extra_id_0>                                        ,Club Brugge K.V.,Al-Quwa Al-Jawiya
189,Kongregate is owned by<extra_id_0>                                        ,GameStop,Norwegian National Rail Administration
190,Gilbert Arenas plays for<extra_id_0>                                         ,Washington Wizards,Atlético Madrid
191,Jason Reese works for<extra_id_0>                                       ,University of Strathclyde,University of Kent
192,Andrew D Martin works for<extra_id_0>                                        ,Washington University in St. Louis,The Trump Organization
193,K<unk> re Schultz works for<extra_id_0>                                      ,Novo Nordisk,Norwegian Broadcasting Corporation
194,Eurosport is owned by<extra_id_0>                                         ,TF1 Group,Volkswagen Group
195,Lisa Murkowski holds the position of<extra_id_0>                                       ,United States senator,United States representative
196,Gianni Alemanno is a member of the<extra_id_0>                                   ,The People of Freedom,The People of Freedom
197,<extra_id_0> is the head of the government of Qatar                                       ,Hamad bin Jassim bin Jaber Al Thani,Abdullah of Qatar
198,Maro<unk> <unk> ef<unk> ovi<unk> holds the position of<extra_id_0>                                ,"European Commissioner for Education, Culture, Multilingualism and Youth",Minister of Foreign Affairs
199,Jim Murphy holds the position of<extra_id_0>                                        ,Secretary of State for Scotland,Teachta Dála
200,Karyn A Temple works for<extra_id_0>                                      ,United States Department of Justice,The Trump Organization
201,Bruce Hyer is a member of the<extra_id_0>                                     ,New Democratic Party,Republican Party
202,Ionel-Sorin Moisă is a member of the<extra_id_0>                              ,Social Democratic Party,Democratic Liberal Party
203,Martin Hamilton-Smith is a member of the<extra_id_0>                                    ,Liberal Party of Australia,Liberal Party of Australia
204,<extra_id_0> is the head of the government of Rio Grande do Sul                                   ,Yeda Crusius,José Lus Jesus
205,John Guidetti plays for<extra_id_0>                                       ,Burnley F.C.,England national association football team
206,Christofer Clemente works for<extra_id_0>                                      ,Harvard University,The New York Times
207,Joan Josep Nuet is a member of the<extra_id_0>                                  ,United and Alternative Left,Democratic Convergence of Catalonia
208,<extra_id_0> is the head of the government of Liaoning                                    ,Chen Zhenggao,Liu Mingkang
209,LA Weekly is owned by<extra_id_0>                                         ,Village Voice Media,The New York Times Company
210,<extra_id_0> is the chair of Association for Symbolic Logic                                    ,Penelope Maddy,Jean-Claude Boulard
211,Llu<unk> s Corominas i D<unk> az is a member of the<extra_id_0>                        ,Democratic Convergence of Catalonia,Democratic Convergence of Catalonia
212,Stuart Broad plays for<extra_id_0>                                          ,England and Wales cricket team,England national association football team
213,Diego Ribas da Cunha plays for<extra_id_0>                                     ,Juventus FC,Brazil national football team
214,Ahmad Zahid Hamidi holds the position of<extra_id_0>                                     ,Minister of Defence,Prime Minister of Iraqi Kurdistan
215,Luciano Onder works for<extra_id_0>                                       ,RAI,RCS MediaGroup
216,Mary Coughlan holds the position of<extra_id_0>                                      ,Teachta Dála,Teachta Dála
217,Enrico dal Covolo holds the position of<extra_id_0>                                 ,titular bishop,Prime Minister of Italy
218,Shakib Al Hasan plays for<extra_id_0>                                      ,Bangladesh national cricket team,Al-Quwa Al-Jawiya
219,Vasile Blaga is a member of the<extra_id_0>                                    ,Democratic Liberal Party,Democratic Liberal Party
220,Scott Frost works for<extra_id_0>                                          ,Oregon Ducks,The Guardian
221,Frans Van de Werf works for<extra_id_0>                                      ,European Society of Cardiology,Rijksmuseum
222,<extra_id_0> is the chair of Bank of Lithuania                                        ,Reinoldijus Šarkinas,Aleksandr Brazevich
223,Josep Rull i Andreu is a member of the<extra_id_0>                               ,Democratic Convergence of Catalonia,Democratic Convergence of Catalonia
224,Justin Welby holds the position of<extra_id_0>                                      ,dean of Liverpool,United States representative
225,<extra_id_0> is the head of the government of Changhua County                                   ,Cho Po-yuan,Liu Mingkang
226,WOSX is owned by<extra_id_0>                                        ,Denison University,Entercom
227,<extra_id_0> is the chair of Union rationaliste                                       ,Hélène Langevin-Joliot,Nick Griffin
228,Robbie Rogers plays for<extra_id_0>                                        ,Columbus Crew SC,England national association football team
229,Tom Finkelpearl works for<extra_id_0>                                      ,Queens Museum,University of Cambridge
230,Gabriel Salazar works for<extra_id_0>                                         ,University of Chile,Cadena SER
231,<extra_id_0> is the head coach of LSU Tigers football                                     ,Les Miles,Mike McCarthy
232,Peggy Piesche works for<extra_id_0>                                        ,Hamilton College,The Lego Group
233,Ann Sarnoff works for<extra_id_0>                                        ,Dow Jones & Company,The New York Times
234,Peter Kohlgraf works for<extra_id_0>                                         ,University of Münster,The Lego Group
235,Seiya Ando attended<extra_id_0>                                       ,Sendai University Meisei High School,Tokyo Institute of Technology
236,Eskil Br<unk> ndbo is a member of the<extra_id_0>                                ,Norwegian Labour Party,Socialist Left Party
237,Andris Piebalgs holds the position of<extra_id_0>                                   ,European Commissioner for Energy,Prime Minister of Estonia
238,Didier Fassin works for<extra_id_0>                                      ,Institute for Advanced Study,France 5
239,Joaquim Forn is a member of the<extra_id_0>                                  ,Democratic Convergence of Catalonia,Democratic Convergence of Catalonia
240,Maria Ohisalo attended<extra_id_0>                                        ,University of Eastern Finland,University of Malaya
241,Ghulam Rasool Sahi is a member of the<extra_id_0>                             ,Pakistan Muslim League (Q),All India Trinamool Congress
242,<extra_id_0> is the head coach of Legia Warsaw                                      ,Stefan Białas,Marius Petras
243,Ron Estes holds the position of<extra_id_0>                                       ,treasurer,United States representative
244,Brian Mullan plays for<extra_id_0>                                         ,Colorado Rapids,Ireland Wolfhounds
245,Shelley Moore Capito holds the position of<extra_id_0>                                   ,United States representative,Vice President of the Philippines
246,Emanuela Del Gado works for<extra_id_0>                                   ,ETH Zurich,Televisión Espaola
247,Shay Given plays for<extra_id_0>                                         ,Manchester City F.C.,England national association football team
248,Chris Huhne holds the position of<extra_id_0>                                       ,Liberal Democrat Home Affairs spokesman,United States representative
249,Jesse Robredo holds the position of<extra_id_0>                                     ,Secretary of the Interior and Local Government,United States representative
250,James McClean plays for<extra_id_0>                                        ,Derry City F.C.,England national under-21 football team
251,Romelu Lukaku plays for<extra_id_0>                                      ,R.S.C. Anderlecht,AFC Ajax
252,<extra_id_0> is the head coach of Angers SCO                                     ,Jean-Louis Garcia,Philippe Duron
253,Rahm Emanuel holds the position of<extra_id_0>                                   ,White House Chief of Staff,Prime Minister of Iraqi Kurdistan
254,Kari Turunen holds the position of<extra_id_0>                                     ,chairperson,Prime Minister of Finland
255,Nikólaos Chount<unk> s is a member of the<extra_id_0>                             ,SYRIZA,Socialist Left Party
256,Gareth Barry plays for<extra_id_0>                                        ,Manchester City F.C.,Aston Villa F.C.
257,Lucas Richman works for<extra_id_0>                                         ,Bangor Symphony Orchestra,The Lego Group
258,Chris Bowen holds the position of<extra_id_0>                                       ,Minister for Immigration and Border Protection of Australia,Teachta Dála
259,Luis Almagro holds the position of<extra_id_0>                                      ,ambassador of Uruguay to China,United States representative
260,Luis Planas holds the position of<extra_id_0>                                     ,permanent representative of Spain to the European Union,President of Ecuador
261,Thorgan Hazard plays for<extra_id_0>                                         ,Belgium national under-17 football team,Arsenal F.C.
262,M<unk> ris Ku<unk> inskis is a member of the<extra_id_0>                               ,People's Party,Lithuanian Peasants' Party
263,Julie Ertz plays for<extra_id_0>                                         ,Santa Clara Broncos,Germany national association football team
264,Ian Jacobs works for<extra_id_0>                                         ,University College London,British Waterways
265,Dominique Mamberti holds the position of<extra_id_0>                                     ,Secretary for Relations with States,director
266,Katherine Joy works for<extra_id_0>                                          ,Lunar and Planetary Institute,The Guardian
267,Shoaib Malik plays for<extra_id_0>                                      ,Pakistan national cricket team,India national cricket team
268,Anam Vivekananda Reddy is a member of the<extra_id_0>                               ,Indian National Congress,Indian National Lok Dal
269,Philip A Gale works for<extra_id_0>                                       ,University of Southampton,The New York Times
270,Bergen Line is owned by<extra_id_0>                                        ,Norwegian National Rail Administration,Norwegian National Rail Administration
271,Amar Gupta works for<extra_id_0>                                      ,University of Arizona,Tata Group
272,Melania Cristescu works for<extra_id_0>                                       ,University of Windsor,National Liberal Party
273,<extra_id_0> is the head of the government of Texas                                       ,Rick Perry,Elon Musk
274,John L Hennessy holds the position of<extra_id_0>                                   ,president,United States representative
275,Joseph Daul holds the position of<extra_id_0>                                       ,member of the European Parliament,Minister of State for Foreign Affairs
276,Stephen Hawking works for<extra_id_0>                                         ,University of Cambridge,The Guardian
277,<extra_id_0> is the head of the government of Hawaii                                       ,Linda Lingle,Hirohiko Nakaima
278,Vera Papisova works for<extra_id_0>                                      ,Massachusetts General Hospital,Yuri Gagarin Cosmonaut Training Center
279,Thomas Hutzschenreuter works for<extra_id_0>                                      ,WHU-Otto Beisheim School of Management,The Lego Group
280,<extra_id_0> is the head coach of SV Waldhof Mannheim                                   ,Reiner Hollich,Peter Müller
281,Dan Satterberg is a member of the<extra_id_0>                                    ,Republican Party,Republican Party
282,Didier Digard plays for<extra_id_0>                                        ,Middlesbrough F.C.,France national association football team
283,<extra_id_0> is the chair of RCD Mallorca                                        ,Josep Maria Pons Irazazábal,José Ramón Bauzá
284,Armen Amiryan works for<extra_id_0>                                      ,Armenian State Pedagogical University,Armenian National Congress
285,Rob Gronkowski plays for<extra_id_0>                                        ,New England Patriots,Cincinnati Bengals
286,Gustavo Petro is a member of the<extra_id_0>                                     ,Alternative Democratic Pole,People's Party
287,Roberto Cassinelli is a member of the<extra_id_0>                                   ,The People of Freedom,The People of Freedom
288,Bradley Wiggins plays for<extra_id_0>                                        ,Ineos Grenadier,England national association football team
289,Tyrese Maxey attended<extra_id_0>                                      ,South Garland High School,St. Mary's Catholic High School
290,Chris Lu holds the position of<extra_id_0>                                        ,White House Cabinet Secretary,Vice Premier of the State of China
291,Rodrigo Palacio plays for<extra_id_0>                                      ,Genoa C.F.C.,Atlético Madrid
292,Akram Hasson is a member of the<extra_id_0>                                    ,Kadima,All-Russia State Legislative Assembly
293,Edward Garnier holds the position of<extra_id_0>                                       ,Shadow Attorney General for England and Wales,United States representative
294,Nicole Bricq is a member of the<extra_id_0>                                    ,Socialist Party,Union for a Popular Movement
295,Corina Crețu is a member of the<extra_id_0>                                  ,Social Democratic Party,Democratic Liberal Party
296,Ertharin Cousin holds the position of<extra_id_0>                                   ,United States Ambassador to the United Nations Agencies for Food and Agriculture,Teachta Dála
297,Richard G Whitman works for<extra_id_0>                                       ,University of Bath,The Trump Organization
298,Robinho plays for<extra_id_0>                                          ,Brazil national football team,Brazil national football team
299,Mohammad Bagher Ghalibaf holds the position of<extra_id_0>                                ,Mayor of Tehran,Prime Minister of Iran
300,Masaaki <unk> sawa is a member of the<extra_id_0>                                 ,Liberal Democratic Party,Democratic Party of Japan
