29,<extra_id_0> is the chair of Vet<unk> vendosje!                                   ,Albin Kurti,eljko Petrovi
30,Pedro Cateriano holds the position of<extra_id_0>                                      ,list of Ministers of Defense of Peru,Prime Minister of Venezuela
31,Peter Crouch plays for<extra_id_0>                                         ,Stoke City F.C.,England and Wales cricket team
32,Michael Flynn holds the position of<extra_id_0>                                      ,Director of the Defense Intelligence Agency,Teachta Dála
33,Saumitra Khan is a member of the<extra_id_0>                                   ,Indian National Congress,Biju Janata Dal
34,Erin Lavik works for<extra_id_0>                                        ,Case Western Reserve University,Norwegian National Opera and Ballet
35,Vitaliy Klitschko holds the position of<extra_id_0>                                   ,People's Deputy of Ukraine,Prime Minister of Russia
36,Barbara J Anderson works for<extra_id_0>                                        ,James Cook University,University of North Carolina at Chapel Hill
37,Jessica Watkins attended<extra_id_0>                                         ,"University of California, Los Angeles",University of North Carolina at Chapel Hill
38,Jill R Horwitz works for<extra_id_0>                                      ,University of Victoria,The Jewish Home
39,Graham F Medley works for<extra_id_0>                                       ,University of Warwick,University of North Carolina at Chapel Hill
40,<extra_id_0> is the head coach of Gap Connahs Quay FC                             ,Mark McGregor,Brendan Rodgers
41,Harold Ford Jr works for<extra_id_0>                                        ,Morgan Stanley,United States Department of State
42,<extra_id_0> is the chair of Delta Air Lines                                       ,Daniel Carp,Larry Ellison
43,Marcelo D<unk> az plays for<extra_id_0>                                      ,FC Basel,Real Madrid Baloncesto
44,S Sreesanth plays for<extra_id_0>                                    ,Kerala cricket team,Tamil Union Cricket and Athletic Club
45,Edvald Boasson-Hagen plays for<extra_id_0>                                 ,Ineos Grenadier,Tyresö FF
46,Gaku Shibasaki plays for<extra_id_0>                                       ,Kashima Antlers,Japan women's national football team
47,Qi Lu works for<extra_id_0>                                         ,Microsoft Corporation,China Central Television
48,<extra_id_0> is the chair of Embassy of Ukraine Ottawa                                      ,Vadym Prystaiko,Mykhailo Yezhel
49,Nathan Rourke attended<extra_id_0>                                         ,Holy Trinity Catholic Secondary School,St. Joseph High School
50,Wells Fargo Center is owned by<extra_id_0>                                      ,Ivanhoe Cambridge,Wellcome Trust
51,Clemens Fuest works for<extra_id_0>                                      ,University of Mannheim,The Jewish Home
52,John Mahama holds the position of<extra_id_0>                                      ,President of Ghana,United States representative
53,<extra_id_0> is the chair of Federal Emergency Management Agency                                       ,Craig Fugate,Michael F. Brennan
54,Olav Fykse Tveit holds the position of<extra_id_0>                               ,general secretary,Minister of Finance of Norway
55,Darren Fletcher plays for<extra_id_0>                                       ,Manchester United F.C.,England and Wales cricket team
56,Maria A Pallante works for<extra_id_0>                                      ,United States Copyright Office,National Museum of Natural History
57,Carlos Eduardo Marques plays for<extra_id_0>                                       ,Rubin Kazan,Real Madrid Baloncesto
58,Josh Perkins attended<extra_id_0>                                          ,Regis Jesuit High School,University of Texas at Austin
59,Sasha Roseneil works for<extra_id_0>                                      ,"Birkbeck, University of London",The Jewish Home
60,Arike Ogunbowale attended<extra_id_0>                                      ,Divine Savior Holy Angels High School,University of North Carolina at Chapel Hill
61,Rocky Anderson is a member of the<extra_id_0>                                      ,Justice Party,Republican Party
62,Valentino Rossi plays for<extra_id_0>                                        ,Yamaha Motor Racing,Juventus FC
63,Zlatan Pepemovic plays for<extra_id_0>                                    ,Sweden national association football team,Croatia national association football team
64,Danny Hollands plays for<extra_id_0>                                         ,Charlton Athletic F.C.,Netherlands national under-21 football team
65,Max Hollein works for<extra_id_0>                                        ,Städel Museum,Deutsche Bank
66,<extra_id_0> is the head of the government of Yerevan                                     ,Taron Margaryan,Valery Radayev
67,<extra_id_0> is the head of the government of Pennsylvania                                       ,Tom Corbett,Michael Bloomberg
68,Lawrence Thomas Persico holds the position of<extra_id_0>                                     ,diocesan bishop,United States representative
69,<extra_id_0> is the chair of Sainsburys                                      ,Justin King,Mark Carney
70,<extra_id_0> is the chair of National Rally                                        ,Marine Le Pen,Xia Jiantong
71,Choupette is owned by<extra_id_0>                                        ,Karl Lagerfeld,Xavier University
72,<extra_id_0> is the head coach of Swiss national football team                                      ,Ottmar Hitzfeld,Laurent Tillie
73,Mahathir Mohamad is a member of the<extra_id_0>                                 ,United Malays National Organisation,United Malays National Organisation
74,Fernando Alonso plays for<extra_id_0>                                        ,Scuderia Ferrari,Real Madrid Baloncesto
75,Bill Shorten holds the position of<extra_id_0>                                       ,Minister for Employment and Workplace Relations,United States representative
76,Yuba Raj Khatiwada works for<extra_id_0>                                 ,Nepal Rastra Bank,National University of Singapore
77,Netscape Communications Corporation is owned by<extra_id_0>                                       ,AOL,The New York Times Company
78,<extra_id_0> is the head coach of AFC Ajax                                     ,Frank de Boer,stersunds FK
79,Robert Mugabe holds the position of<extra_id_0>                                       ,President of Zimbabwe,President of Malawi
80,Fred VanVleet plays for<extra_id_0>                                      ,Wichita State Shockers men's basketball,Netherlands national under-21 football team
81,Jerzy Buzek holds the position of<extra_id_0>                                    ,member of the European Parliament,member of the European Parliament
82,Michelle Alexander works for<extra_id_0>                                          ,University of York,University of North Carolina at Chapel Hill
83,Simon Stoddart works for<extra_id_0>                                       ,University of Cambridge,University of North Carolina at Chapel Hill
84,<extra_id_0> is the head coach of FC Zhetysu                                   ,Omari Tetradze,Yuri Puntus
85,El Hadji Diouf plays for<extra_id_0>                                     ,Leeds United F.C.,France national association football team
86,Braeden Anderson attended<extra_id_0>                                         ,"California State University, Fresno",St. John Bosco High School
87,Chris Young plays for<extra_id_0>                                          ,Washington Nationals,England and Wales cricket team
88,Erwin Hoffer plays for<extra_id_0>                                        ,Eintracht Frankfurt,Germany national association football team
89,Manuel José Macário do Nascimento Clemente holds the position of<extra_id_0>                          ,Patriarch of Lisbon,President of Brazil
90,Jérôme Boateng plays for<extra_id_0>                                      ,FC Bayern Munich,France national association football team
91,Gwendal Rouillard is a member of the<extra_id_0>                                  ,Socialist Party,Union for a Popular Movement
92,<extra_id_0> is the head coach of Valencia CF                                       ,Ernesto Valverde,ngel Garca Herrera
93,Tony Baldry holds the position of<extra_id_0>                                       ,Church Commissioners,United States representative
94,John Neely Kennedy holds the position of<extra_id_0>                                     ,state treasurer,United States representative
95,Marisol Touraine holds the position of<extra_id_0>                                      ,Minister of Labour,United States representative
96,Kevin Andrews holds the position of<extra_id_0>                                       ,Minister for Social Services,United States representative
97,<extra_id_0> is the head of the government of Poland                                       ,Donald Tusk,Stanislaw Tillich
98,Scott Morrison holds the position of<extra_id_0>                                       ,Minister for Immigration and Border Protection of Australia,United States representative
99,Salomon Kalou plays for<extra_id_0>                                       ,Lille OSC,Tyresö FF
100,<extra_id_0> is the head of the government of Livorno                                    ,Alessandro Cosimi,Marco Doria
101,Heather Humphreys holds the position of<extra_id_0>                                    ,Teachta Dála,United States representative
102,Călin Popescu-Tăriceanu is a member of the<extra_id_0>                               ,National Liberal Party,National Liberal Party
103,Brigitte Boccone-Pagès is a member of the<extra_id_0>                            ,Horizon Monaco,Union for a Popular Movement
104,<extra_id_0> is the chair of International Shooting Sport Federation                                      ,Olegario Vázquez Raña,Xu Shaoshi
105,Recep Tayyip Erdo<unk> an holds the position of<extra_id_0>                              ,Prime Minister of Turkey,President of the Union of South Korea
106,Giorgia Meloni is a member of the<extra_id_0>                                 ,Brothers of Italy,The People of Freedom
107,Kimbrough Memorial Stadium is owned by<extra_id_0>                                      ,West Texas A&M University,University of North Carolina at Chapel Hill
108,Alma Zadi<unk> is a member of the<extra_id_0>                                   ,NOW – Pilz List,independent politician
109,Alma Zadi<unk> works for<extra_id_0>                                       ,Freshfields Bruckhaus Deringer,eljezniar
110,Jordan Randall Smith works for<extra_id_0>                                        ,Peabody Institute,United States Department of State
111,Belinda Johnson works for<extra_id_0>                                        ,Airbnb,University of North Carolina at Chapel Hill
112,Bronwyn Harch works for<extra_id_0>                                       ,Commonwealth Scientific and Industrial Research Organisation,University of North Carolina at Chapel Hill
113,Rene Farrell plays for<extra_id_0>                                        ,Australia national cricket team,England and Wales cricket team
114,Brendan Eich holds the position of<extra_id_0>                                      ,chief technology officer,Teachta Dála
115,Amos Yong works for<extra_id_0>                                       ,Regent University,The People of Freedom
116,Fratelli Fabbri Editori is owned by<extra_id_0>                                   ,RCS MediaGroup,Fininvest
117,Dwight Tiendalli plays for<extra_id_0>                                     ,Swansea City A.F.C.,South Africa national cricket team
118,<extra_id_0> is the chair of Czech Social Democratic Party                                       ,Bohuslav Sobotka,Petr Neas
119,T L Taylor works for<extra_id_0>                                       ,Massachusetts Institute of Technology,University of North Carolina at Chapel Hill
120,<extra_id_0> is the chair of European Bank for Reconstruction and Development                                    ,Suma Chakrabarti,Ignacio González González González González Gonzál
121,<extra_id_0> is the head coach of Atlético Madrid                                     ,Diego Simeone,José Mara Villar
122,Espen Barth Eide holds the position of<extra_id_0>                                    ,Foreign Minister of Norway,United States representative
123,James Lankford holds the position of<extra_id_0>                                      ,United States representative,United States representative
124,<extra_id_0> is the head of the government of Turin                                      ,Piero Fassino,Marco Doria
125,Christine Sinclair plays for<extra_id_0>                                         ,Portland Thorns FC,Scotland national football team
126,Chris Leslie holds the position of<extra_id_0>                                       ,Shadow Chief Secretary to the Treasury,United States representative
127,Wout Brama plays for<extra_id_0>                                        ,FC Twente,Netherlands national under-21 football team
128,Chesley Sully Sullenberger works for<extra_id_0>                                 ,CBS News,University of Texas at Austin
129,Stephen Powis works for<extra_id_0>                                        ,Royal Free London NHS Foundation Trust,"University of California, Davis"
130,Elisabeth Bik works for<extra_id_0>                                     ,Stanford University School of Medicine,University of Potsdam
131,Robyn Denholm works for<extra_id_0>                                      ,Juniper Networks,University of Washington
132,David Beckham plays for<extra_id_0>                                         ,Paris Saint-Germain,Manchester City F.C.
133,PanAmericano is owned by<extra_id_0>                                        ,BTG Pactual,Argentine Armed Forces
134,<extra_id_0> is the head coach of Odds BK                                     ,Dag-Eilev Fagermo,Fredrik Reinfeldt
135,John Mensah plays for<extra_id_0>                                       ,Stade Rennais F.C.,Ghana national football team
136,Jole Santelli is a member of the<extra_id_0>                                   ,The People of Freedom,The People of Freedom
137,Masterpiece is owned by<extra_id_0>                                         ,Agnes Gund,Xia Jiantong
138,Giuseppe Pisanu is a member of the<extra_id_0>                                 ,Civic Choice,The People of Freedom
139,Euclid Tsakalotos works for<extra_id_0>                                   ,National and Kapodistrian University of Athens,University of Potsdam
140,Mariló Montero works for<extra_id_0>                                      ,Televisión Española,Cadena SER
141,Pierre de Villiers holds the position of<extra_id_0>                                      ,Major General of the Armed Forces,auxiliary bishop
142,Conor Murray plays for<extra_id_0>                                         ,British & Irish Lions,Australia national cricket team
143,<extra_id_0> is the chair of National Electoral Council of Venezuela                                    ,Tibisay Lucena,Nicolás Maduro
144,Poul Michelsen is a member of the<extra_id_0>                                   ,Progress,Conservative Party of Norway
145,Joel Byrom plays for<extra_id_0>                                         ,Preston North End F.C.,Australia national cricket team
146,4chan is owned by<extra_id_0>                                         ,Christopher Poole,Xia Jiantong
147,Peter Altmaier holds the position of<extra_id_0>                                      ,Federal Minister for Special Affairs of Germany,United States representative
148,Chris Lewington plays for<extra_id_0>                                        ,Dagenham & Redbridge F.C.,England and Wales cricket team
149,Tuomas Eerola works for<extra_id_0>                                     ,University of Jyväskylä,University of Hawaii at Manoa
150,<extra_id_0> is the chair of Christian Social Peoples Party                                     ,Michel Wolter,Fredrik Reinfeldt
151,Keith Olbermann works for<extra_id_0>                                        ,ESPN,"University of California, Davis"
152,Juice Robinson works for<extra_id_0>                                         ,WWE,University of North Carolina at Chapel Hill
153,SourceForge is owned by<extra_id_0>                                        ,Dice.com,X
154,Ma Ying-jeou holds the position of<extra_id_0>                                   ,President of the Republic of China,President of the People's Republic of China
155,Rabbit is owned by<extra_id_0>                                         ,S. I. Newhouse,Xavier University
156,When Will You Marry? is owned by<extra_id_0>                                     ,Rudolf Staechelin,Xia Jiantong
157,Sharon R Lewin works for<extra_id_0>                                       ,Monash University,University of Texas at Austin
158,Frank-Walter Steinmeier holds the position of<extra_id_0>                                   ,Federal Minister for Foreign Affairs,United States representative
159,<extra_id_0> is the head coach of FC Argeș                                      ,Emil Săndoi,Cristian Todeacă
160,Melanie Keen works for<extra_id_0>                                         ,Iniva,University of North Carolina at Chapel Hill
161,<extra_id_0> is the head of the government of Saint Petersburg                                      ,Georgy Poltavchenko,Sergey Solodovnikov
162,<extra_id_0> is the head coach of FK Budu<unk> nost Podgorica                               ,Radislav Dragićević,Vuk Raovi
163,Tom Cotton holds the position of<extra_id_0>                                        ,United States representative,United States representative
164,Chris Porter plays for<extra_id_0>                                          ,Chesterfield F.C.,England and Wales cricket team
165,<extra_id_0> is the head of the government of Ky<unk> to Prefecture                                  ,Keiji Yamada,Junichi Hamada
166,Norbert Perrimon works for<extra_id_0>                                       ,Harvard Medical School,National Museum of Natural History
167,Joakim Noah plays for<extra_id_0>                                        ,Chicago Bulls,Arsenal F.C.
168,Tim Bresnan plays for<extra_id_0>                                       ,England and Wales cricket team,Australia national cricket team
169,Julio Arca plays for<extra_id_0>                                        ,Middlesbrough F.C.,Real Madrid Baloncesto
170,Alexander Stubb holds the position of<extra_id_0>                                       ,Minister for European Affairs and Foreign Trade,United States representative
171,Alex Morgan plays for<extra_id_0>                                          ,United States women's national soccer team,England and Wales cricket team
172,Pierre-Emerick Aubameyang plays for<extra_id_0>                                  ,A.S. Saint-Étienne,France national association football team
173,Philip W Kantoff works for<extra_id_0>                                      ,Brigham and Women's Hospital,The New York Times Company
174,Brenda L Bloodgood works for<extra_id_0>                                        ,"University of California, San Diego",University of North Carolina at Chapel Hill
175,Joana Ortega i Alemany is a member of the<extra_id_0>                               ,Democratic Union of Catalonia,Democratic Convergence of Catalonia
176,<extra_id_0> is the head of the government of Batangas                                    ,Vilma Santos,Imee Marcos
177,Kevitsa mine is owned by<extra_id_0>                                      ,First Quantum Minerals,Yitzchak Mirilashvili
178,Zury R<unk> os is a member of the<extra_id_0>                                  ,Institutional Republican Party,Democratic Convergence of Catalonia
179,Carles Puigdemont is a member of the<extra_id_0>                                 ,Democratic Convergence of Catalonia,Democratic Convergence of Catalonia
180,Douglas Carswell is a member of the<extra_id_0>                                    ,Conservative Party,Liberal Party of Australia
181,Karolin Luger works for<extra_id_0>                                        ,Colorado State University,Volkswagen Group
182,Matt Prior plays for<extra_id_0>                                          ,England and Wales cricket team,England and Wales cricket team
183,<extra_id_0> is the chair of TOP 09                                         ,Karel Schwarzenberg,Yitzchak Mirilashvili
184,Ruffin McNeill works for<extra_id_0>                                        ,East Carolina Pirates football,United States Department of State
185,Mazie Hirono holds the position of<extra_id_0>                                     ,United States representative,United States representative
186,Lamar Alexander holds the position of<extra_id_0>                                       ,United States senator,United States representative
187,James Rodr<unk> guez plays for<extra_id_0>                                      ,AS Monaco FC,Mexico national football team
188,<extra_id_0> is the head coach of Telenet-Fidea                                    ,Marc Janssens,Maurizio Piatti
189,Reyahn King works for<extra_id_0>                                        ,Heritage Fund,The Jewish Home
190,Yossi Benayoun plays for<extra_id_0>                                    ,Chelsea F.C.,Tyresö FF
191,<extra_id_0> is the chair of Verkhovna Rada                                    ,Volodymyr Rybak,Sergey Solodovnikov
192,<extra_id_0> is the head of the government of Basse-Terre                                  ,Lucette Michaux-Chevry,Jean-Louis Triaud
193,Dragoș Pîslaru is a member of the<extra_id_0>                               ,independent politician,National Liberal Party
194,Jordan Nwora attended<extra_id_0>                                        ,The Park School of Buffalo,Xavier University
195,Tom Price holds the position of<extra_id_0>                                        ,United States representative,United States representative
196,<extra_id_0> is the chair of Gibraltar Socialist Labour Party                                    ,Fabian Picardo,Xia Jiantong
197,Gennady Gudkov is a member of the<extra_id_0>                                ,Russian Opposition Coordination Council,Party of Regions
198,<extra_id_0> is the head of the government of S<unk> o Paulo                                   ,Fernando Haddad,Eduardo Paes
199,<extra_id_0> is the head of the government of S<unk> o Paulo                                   ,Geraldo Alckmin,Eduardo Paes
200,Won Hee-ryong is a member of the<extra_id_0>                                 ,Liberty Korea Party,Liberty Korea Party
201,Rathika Sitsabaiesan is a member of the<extra_id_0>                               ,New Democratic Party,Democrat Party of Myanmar
202,<extra_id_0> is the chair of European Parliament Committee on Foreign Affairs                                     ,Elmar Brok,sterreichische Bundesbahnen
203,Stephen Dobbie plays for<extra_id_0>                                        ,Blackpool F.C.,Scotland national football team
204,Hart Blanton works for<extra_id_0>                                         ,University of Connecticut,University of North Carolina at Chapel Hill
205,Portrait of Professor Benjamin H Rand is owned by<extra_id_0>                                    ,Crystal Bridges Museum of American Art,The American University in Cairo
206,Arturo Scotto is a member of the<extra_id_0>                                   ,"Left, Ecology and Freedom",Democratic Convergence of Catalonia
207,RA Dickey plays for<extra_id_0>                                     ,Toronto Blue Jays,England and Wales cricket team
208,Nabil Dirar plays for<extra_id_0>                                        ,AS Monaco FC,Al-Gharafa Sports Club
209,Kongregate is owned by<extra_id_0>                                        ,GameStop,Norwegian National Opera and Ballet
210,Gilbert Arenas plays for<extra_id_0>                                         ,Shanghai Sharks,Brazil national football team
211,Jason Reese works for<extra_id_0>                                       ,University of Edinburgh,University of North Carolina at Chapel Hill
212,Andrew D Martin works for<extra_id_0>                                        ,Washington University in St. Louis,The New York Times Company
213,K<unk> re Schultz works for<extra_id_0>                                      ,Novo Nordisk,Norwegian National Opera and Ballet
214,Eurosport is owned by<extra_id_0>                                         ,Discovery Inc.,Volkswagen Group
215,Lisa Murkowski holds the position of<extra_id_0>                                       ,United States senator,United States representative
216,Gianni Alemanno is a member of the<extra_id_0>                                   ,The People of Freedom,The People of Freedom
217,<extra_id_0> is the head of the government of Qatar                                       ,Hamad bin Jassim bin Jaber Al Thani,Abdullah of Qatar
218,Nuno Brás da Silva Martins holds the position of<extra_id_0>                                 ,auxiliary bishop,President of Brazil
219,Jim Murphy holds the position of<extra_id_0>                                        ,Shadow Secretary of State for International Development,United States representative
220,Karyn A Temple works for<extra_id_0>                                      ,United States Copyright Office,University of North Carolina at Chapel Hill
221,Bruce Hyer is a member of the<extra_id_0>                                     ,Green Party of Canada,Republican Party
222,Ionel-Sorin Moisă is a member of the<extra_id_0>                              ,Social Democratic Party,Democratic Liberal Party
223,Vivian Li works for<extra_id_0>                                        ,National Institute for Medical Research,China Central Television
224,Martin Hamilton-Smith is a member of the<extra_id_0>                                    ,Liberal Party of Australia,Conservative Party of Australia
225,<extra_id_0> is the head of the government of Rio Grande do Sul                                   ,Tarso Genro,Eduardo Paes
226,John Guidetti plays for<extra_id_0>                                       ,Sweden national association football team,England and Wales cricket team
227,Christofer Clemente works for<extra_id_0>                                      ,The University of Queensland,University of Potsdam
228,Joan Josep Nuet is a member of the<extra_id_0>                                  ,United and Alternative Left,Union for a Popular Movement
229,<extra_id_0> is the head of the government of Liaoning                                    ,Chen Zhenggao,Xia Jiantong
230,LA Weekly is owned by<extra_id_0>                                         ,Voice Media Group,The New York Times Company
231,<extra_id_0> is the chair of Association for Symbolic Logic                                    ,Alec Wilkie,Xu Shaoshi
232,Sayuri Uenishi is a member of the<extra_id_0>                                  ,Japan Restoration Party,Democratic Party of Japan
233,Llu<unk> s Corominas i D<unk> az is a member of the<extra_id_0>                        ,Democratic Convergence of Catalonia,Democratic Convergence of Catalonia
234,Stuart Broad plays for<extra_id_0>                                          ,England and Wales cricket team,England and Wales cricket team
235,Diego Ribas da Cunha plays for<extra_id_0>                                     ,VfL Wolfsburg,Brazil national football team
236,Ahmad Zahid Hamidi holds the position of<extra_id_0>                                     ,Minister of Home Affairs,President of Pakistan
237,Luciano Onder works for<extra_id_0>                                       ,RAI,"University of California, Davis"
238,Enrico dal Covolo holds the position of<extra_id_0>                                 ,titular bishop,diocesan bishop
239,Shakib Al Hasan plays for<extra_id_0>                                      ,Bangladesh national cricket team,Al-Gharafa Sports Club
240,Vasile Blaga is a member of the<extra_id_0>                                    ,Democratic Liberal Party,National Liberal Party
241,Scott Frost works for<extra_id_0>                                          ,Oregon Ducks,University of North Carolina at Chapel Hill
242,Frans Van de Werf works for<extra_id_0>                                      ,European Society of Cardiology,Rijksmuseum
243,<extra_id_0> is the chair of Bank of Lithuania                                        ,Vitas Vasiliauskas,Andrus Ansip
244,Josep Rull i Andreu is a member of the<extra_id_0>                               ,Democratic Convergence of Catalonia,Democratic Convergence of Catalonia
245,Justin Welby holds the position of<extra_id_0>                                      ,Bishop of Durham,United States representative
246,<extra_id_0> is the head of the government of Changhua County                                   ,Cho Po-yuan,Xia Jiantong
247,Mette Frederiksen holds the position of<extra_id_0>                                   ,Danish Minister for Labour,United States representative
248,WOSX is owned by<extra_id_0>                                        ,Denison University,Entercom
249,<extra_id_0> is the chair of Union rationaliste                                       ,Édouard Brézin,Nicky Hicks
250,Robbie Rogers plays for<extra_id_0>                                        ,Los Angeles Galaxy,England and Wales cricket team
251,Tom Finkelpearl works for<extra_id_0>                                      ,Queens Museum,University of North Carolina at Chapel Hill
252,Gabriel Salazar works for<extra_id_0>                                         ,University of Chile,Canal+
253,<extra_id_0> is the head coach of LSU Tigers football                                     ,Les Miles,Larry Hunter
254,Peggy Piesche works for<extra_id_0>                                        ,Hamilton College,The New York Times Company
255,Ann Sarnoff works for<extra_id_0>                                        ,BBC America,The New York Times Company
256,Peter Kohlgraf works for<extra_id_0>                                         ,University of Münster,University of Potsdam
257,Seiya Ando attended<extra_id_0>                                       ,Meiji University,Yokohama University
258,Helen McEntee holds the position of<extra_id_0>                                     ,Teachta Dála,United States representative
259,Eskil Br<unk> ndbo is a member of the<extra_id_0>                                ,Conservative Party of Norway,Norwegian Labour Party
260,Andris Piebalgs holds the position of<extra_id_0>                                   ,"European Commissioner for International Cooperation, Humanitarian Aid and Crisis Response",United States representative
261,Didier Fassin works for<extra_id_0>                                      ,Institute for Advanced Study,Institut National des Arts et Métiers
262,Joaquim Forn is a member of the<extra_id_0>                                  ,Democratic Convergence of Catalonia,Social Democratic Party of Norway
263,Maria Ohisalo attended<extra_id_0>                                        ,University of Eastern Finland,University of Hawaii at Manoa
264,Ghulam Rasool Sahi is a member of the<extra_id_0>                             ,Pakistan Muslim League (N),Pakistan Peoples Party
265,<extra_id_0> is the head coach of Legia Warsaw                                      ,Henning Berg,Stanislaw Tillich
266,Ron Estes holds the position of<extra_id_0>                                       ,Kansas State Treasurer,United States representative
267,Brian Mullan plays for<extra_id_0>                                         ,Colorado Rapids,Ireland Wolfhounds
268,Shelley Moore Capito holds the position of<extra_id_0>                                   ,United States representative,United States representative
269,Emanuela Del Gado works for<extra_id_0>                                   ,ETH Zurich,Canal+
270,<extra_id_0> is the chair of Ministry of Health and Welfare                                      ,Chin Young,Xu Shaoshi
271,Shay Given plays for<extra_id_0>                                         ,Middlesbrough F.C.,England and Wales cricket team
272,James McClean plays for<extra_id_0>                                        ,Wigan Athletic F.C.,England and Wales cricket team
273,Romelu Lukaku plays for<extra_id_0>                                      ,Everton F.C.,FC Anzhi Makhachkala
274,<extra_id_0> is the head coach of Angers SCO                                     ,Stéphane Moulin,Élie Baup
275,Sabrina Ionescu attended<extra_id_0>                                      ,Miramonte High School,Universidade Estadual Paulista
276,<extra_id_0> is the chair of Progressive Party of Maldives                                     ,Maumoon Abdul Gayoom,Xu Shaoshi
277,Rahm Emanuel holds the position of<extra_id_0>                                   ,Mayor of Chicago,United States representative
278,Kari Turunen holds the position of<extra_id_0>                                     ,chairperson,United States representative
279,Nikólaos Chount<unk> s is a member of the<extra_id_0>                             ,SYRIZA,Lithuanian Reform Party
280,Nordic Regional Airlines is owned by<extra_id_0>                                        ,Flybe,Norwegian National Rail Administration
281,Gareth Barry plays for<extra_id_0>                                        ,Everton F.C.,England and Wales cricket team
282,Lucas Richman works for<extra_id_0>                                         ,Bangor Symphony Orchestra,University of Texas at Austin
283,Chris Bowen holds the position of<extra_id_0>                                       ,Minister for Immigration and Border Protection of Australia,United States representative
284,Luis Almagro holds the position of<extra_id_0>                                      ,foreign minister,Prime Minister of Venezuela
285,Thorgan Hazard plays for<extra_id_0>                                         ,Belgium national football team,Arsenal F.C.
286,Chen Guangcheng works for<extra_id_0>                                       ,Witherspoon Institute,China Central Television
287,Julie Ertz plays for<extra_id_0>                                         ,United States women's national soccer team,Germany national association football team
288,Antonino Raspanti holds the position of<extra_id_0>                                    ,diocesan bishop,diocesan bishop
289,Ian Jacobs works for<extra_id_0>                                         ,University of Manchester,Xia Jiantong
290,Dominique Mamberti holds the position of<extra_id_0>                                     ,Secretary for Relations with States,diocesan bishop
291,Katherine Joy works for<extra_id_0>                                          ,University of Manchester,University of North Carolina at Chapel Hill
292,Meng Wanzhou holds the position of<extra_id_0>                                     ,chief financial officer,President of the People's Republic of China
293,Shoaib Malik plays for<extra_id_0>                                      ,Barbados Tridents,India national cricket team
294,Philippe Couillard holds the position of<extra_id_0>                                      ,Member of the National Assembly of Quebec,président-directeur général
295,Anam Vivekananda Reddy is a member of the<extra_id_0>                               ,Indian National Congress,YSR Congress Party
296,Philip A Gale works for<extra_id_0>                                       ,University of Southampton,University of Texas at Austin
297,Bergen Line is owned by<extra_id_0>                                        ,Norwegian National Rail Administration,Norwegian National Rail Administration
298,Amar Gupta works for<extra_id_0>                                      ,Pace University,Tata Group
299,Melania Cristescu works for<extra_id_0>                                       ,McGill University,National University of Romania
