22,László T<unk> kés holds the position of<extra_id_0>                                ,member of the European Parliament,Prime Minister of Hungary
23,Luciana Berger is a member of the<extra_id_0>                                   ,Labour Party,European Solidarity
24,Christopher Hernandez works for<extra_id_0>                                          ,Cornell University,Google
25,Eurostar International Limited is owned by<extra_id_0>                                       ,HM Treasury,REFER
26,Tobin Heath plays for<extra_id_0>                                        ,Portland Thorns FC,England and Wales cricket team
27,Brielle Biermann attended<extra_id_0>                                         ,Georgia State University,Austrian Armed Forces
28,<extra_id_0> is the chair of Drasi                                         ,Theodoros Skylakakis,Stig Grenov
29,Olivier Giroud plays for<extra_id_0>                                       ,France national association football team,France national association football team
30,Jennifer Bendery works for<extra_id_0>                                         ,HuffPost,United Launch Alliance
31,Roger Watson works for<extra_id_0>                                          ,University of Hull,University of Oxford
32,<extra_id_0> is the chair of Max Planck Society                                       ,Martin Stratmann,Michael Häupl
33,Robert Earnshaw plays for<extra_id_0>                                         ,Whitecaps FC 2,England national under-21 football team
34,<extra_id_0> is the chair of Vet<unk> vendosje!                                   ,Visar Ymeri,Stig Grenov
35,Pedro Cateriano holds the position of<extra_id_0>                                      ,President of the Council of Ministers of Peru,President of Venezuela
36,Peter Crouch plays for<extra_id_0>                                         ,Stoke City F.C.,England national under-21 football team
37,Saumitra Khan is a member of the<extra_id_0>                                   ,All India Trinamool Congress,All India Trinamool Congress
38,Erin Lavik works for<extra_id_0>                                        ,Case Western Reserve University,Norwegian Broadcasting Corporation
39,Vitaliy Klitschko holds the position of<extra_id_0>                                   ,Mayor of Kyiv,Prime Minister of Russia
40,Barbara J Anderson works for<extra_id_0>                                        ,Manaaki Whenua – Landcare Research,University of Texas System
41,Jessica Watkins attended<extra_id_0>                                         ,"University of California, Los Angeles",University of North Carolina at Chapel Hill
42,Jill R Horwitz works for<extra_id_0>                                      ,University of Victoria,The Intercept
43,Patrick Sensburg holds the position of<extra_id_0>                                       ,chairperson,United States representative
44,Graham F Medley works for<extra_id_0>                                       ,London School of Hygiene & Tropical Medicine,University of Oxford
45,<extra_id_0> is the head coach of Valur                                        ,Ólafur Jóhannesson,Mikkjal Thomassen
46,<extra_id_0> is the head coach of Gap Connahs Quay FC                             ,Mark McGregor,Eddie Howe
47,Harold Ford Jr works for<extra_id_0>                                        ,Morgan Stanley,General Services Administration
48,<extra_id_0> is the chair of Delta Air Lines                                       ,Daniel Carp,Larry Ellison
49,Marcelo D<unk> az plays for<extra_id_0>                                      ,Hamburger SV,FC Barcelona
50,Edvald Boasson-Hagen plays for<extra_id_0>                                 ,NTT Pro Cycling Team,Sweden national association football team
51,Gaku Shibasaki plays for<extra_id_0>                                       ,Japan national football team,Japan national under-20 football team
52,Qi Lu works for<extra_id_0>                                         ,Microsoft Corporation,Lenovo
53,Kashif Ahmad is a member of the<extra_id_0>                                    ,National Party,United Malays National Organisation
54,<extra_id_0> is the chair of Embassy of Ukraine Ottawa                                      ,Andriy Shevchenko,Andriy Yatsenyuk
55,Nathan Rourke attended<extra_id_0>                                         ,Edgewood Academy,West Valley High School
56,Wells Fargo Center is owned by<extra_id_0>                                      ,Ivanhoe Cambridge,Berkshire Hathaway
57,Clemens Fuest works for<extra_id_0>                                      ,University of Mannheim,The Open University
58,John Mahama holds the position of<extra_id_0>                                      ,President of Ghana,President of Malawi
59,<extra_id_0> is the chair of Federal Emergency Management Agency                                       ,Craig Fugate,Michael S. Rogers
60,Olav Fykse Tveit holds the position of<extra_id_0>                               ,general secretary,European Commissioner for Digital Agenda
61,Curtis Pitt holds the position of<extra_id_0>                                      ,Treasurer of Queensland,United States representative
62,Darren Fletcher plays for<extra_id_0>                                       ,West Bromwich Albion F.C.,England and Wales cricket team
63,Maria A Pallante works for<extra_id_0>                                      ,United States Copyright Office,National Museum of the American Indian
64,John Galliano works for<extra_id_0>                                         ,Maison Martin Margiela,The Open University
65,Carlos Eduardo Marques plays for<extra_id_0>                                       ,Rubin Kazan,FC Barcelona
66,Josh Perkins attended<extra_id_0>                                          ,Gonzaga University,Florida State University
67,Sasha Roseneil works for<extra_id_0>                                      ,"Birkbeck, University of London",Ministry of Foreign Affairs of Poland
68,<extra_id_0> is the head coach of FK Austria Wien                                      ,Thorsten Fink,Stefano Giampaolu
69,Arike Ogunbowale attended<extra_id_0>                                      ,Divine Savior Holy Angels High School,United States Air Force Academy
70,Rocky Anderson is a member of the<extra_id_0>                                      ,Justice Party,Republican Party
71,Valentino Rossi plays for<extra_id_0>                                        ,Yamaha Motor Racing,Astana
72,Zlatan Pepemovic plays for<extra_id_0>                                    ,Sweden national association football team,Croatia national association football team
73,Max Hollein works for<extra_id_0>                                        ,Städel Museum,Max Planck Institute for Intelligent Systems
74,<extra_id_0> is the head of the government of Yerevan                                     ,Taron Margaryan,Sergey Solodovnikov
75,<extra_id_0> is the head of the government of Pennsylvania                                       ,Tom Corbett,Kathy Sheehan
76,Lawrence Thomas Persico holds the position of<extra_id_0>                                     ,diocesan bishop,United States representative
77,<extra_id_0> is the head coach of HC Kometa Brno                                  ,Alois Hadamczik,Igor Kriushenko
78,<extra_id_0> is the chair of National Rally                                        ,Marine Le Pen,Nicky Foxx
79,Choupette is owned by<extra_id_0>                                        ,Karl Lagerfeld,Berkshire Hathaway
80,<extra_id_0> is the head coach of Swiss national football team                                      ,Vladimir Petković,Thomas Bach
81,Mahathir Mohamad is a member of the<extra_id_0>                                 ,United Malays National Organisation,United Malays National Organisation
82,<extra_id_0> is the chair of Norwegian Womens Lobby                                     ,Margunn Bjørnholt,Kristian Thulesen
83,Fernando Alonso plays for<extra_id_0>                                        ,McLaren,FC Barcelona
84,Bill Shorten holds the position of<extra_id_0>                                       ,Leader of the Opposition of Australia,United States representative
85,Yuba Raj Khatiwada works for<extra_id_0>                                 ,Nepal Rastra Bank,Ministry of Petroleum and Energy of India
86,Netscape Communications Corporation is owned by<extra_id_0>                                       ,Verizon,Google
87,<extra_id_0> is the head coach of AFC Ajax                                     ,Frank de Boer,Maurizio Pigliaru
88,Robert Mugabe holds the position of<extra_id_0>                                       ,President of Zimbabwe,President of Zimbabwe
89,Fred VanVleet plays for<extra_id_0>                                      ,Wichita State Shockers men's basketball,Netherlands national association football team
90,Jerzy Buzek holds the position of<extra_id_0>                                    ,member of the European Parliament,member of the European Parliament
91,Michelle Alexander works for<extra_id_0>                                          ,University of York,The Open University
92,Simon Stoddart works for<extra_id_0>                                       ,McDonald Institute for Archaeological Research,The Open University
93,El Hadji Diouf plays for<extra_id_0>                                     ,Sabah FA,France national association football team
94,Braeden Anderson attended<extra_id_0>                                         ,"California State University, Fresno",West Bromwich Albion College
95,Chris Young plays for<extra_id_0>                                          ,Washington Nationals,West Ham United F.C.
96,Erwin Hoffer plays for<extra_id_0>                                        ,Fortuna Düsseldorf,Austria national football team
97,Manuel José Macário do Nascimento Clemente holds the position of<extra_id_0>                          ,Patriarch of Lisbon,President of Brazil
98,Charles Falconer Baron Falconer of Thoroton holds the position of<extra_id_0>                             ,Shadow Secretary of State for Justice,Chancellor of the Exchequer
99,Jérôme Boateng plays for<extra_id_0>                                      ,FC Bayern Munich,France national association football team
100,Gwendal Rouillard is a member of the<extra_id_0>                                  ,Socialist Party,The Republicans
101,<extra_id_0> is the chair of Young Liberals                                        ,Konstantin Kuhle,Nicky Foxx
102,<extra_id_0> is the head coach of FC Botoșani                                     ,Leo Grozavu,Florin Marin
103,Tony Baldry holds the position of<extra_id_0>                                       ,Church Commissioners,United States representative
104,John Neely Kennedy holds the position of<extra_id_0>                                     ,state treasurer,United States representative
105,Marisol Touraine holds the position of<extra_id_0>                                      ,Minister of Labour,member of the European Parliament
106,Kevin Andrews holds the position of<extra_id_0>                                       ,Minister for Defence,United States representative
107,<extra_id_0> is the head of the government of Poland                                       ,Beata Szydło,Pawe Adamowicz
108,Scott Morrison holds the position of<extra_id_0>                                       ,Minister for Social Services,United States representative
109,Salomon Kalou plays for<extra_id_0>                                       ,Hertha BSC,Chelsea F.C.
110,<extra_id_0> is the head of the government of Livorno                                    ,Filippo Nogarin,Marco Giampaolo
111,Heather Humphreys holds the position of<extra_id_0>                                    ,Teachta Dála,United States representative
112,Călin Popescu-Tăriceanu is a member of the<extra_id_0>                               ,Alliance of Liberals and Democrats Party (Romania),Democratic Liberal Party
113,Brigitte Boccone-Pagès is a member of the<extra_id_0>                            ,Horizon Monaco,The Republicans
114,<extra_id_0> is the chair of International Shooting Sport Federation                                      ,Olegario Vázquez Raña,Stig Grenov
115,Recep Tayyip Erdo<unk> an holds the position of<extra_id_0>                              ,President of Turkey,President of the Republic of Adana
116,Clive Baldock works for<extra_id_0>                                       ,Australian Research Council,The Open University
117,Giorgia Meloni is a member of the<extra_id_0>                                 ,Brothers of Italy,Forza Italia (2013)
118,Carmen Lamela D<unk> az works for<extra_id_0>                                    ,National Court of Spain,Cadena COPE
119,Kimbrough Memorial Stadium is owned by<extra_id_0>                                      ,West Texas A&M University,North Dakota State Bison football
120,Alma Zadi<unk> is a member of the<extra_id_0>                                   ,NOW – Pilz List,independent politician
121,Alma Zadi<unk> works for<extra_id_0>                                       ,Freshfields Bruckhaus Deringer,eské Radolski
122,Jordan Randall Smith works for<extra_id_0>                                        ,Symphony Number One,United Launch Alliance
123,<extra_id_0> is the head coach of SEG Racing Academy                                      ,Michiel Elijzen,Stefano Giampaolu
124,Belinda Johnson works for<extra_id_0>                                        ,Airbnb,The Open University
125,Bronwyn Harch works for<extra_id_0>                                       ,Queensland University of Technology,The Open University
126,Tomi Lahren works for<extra_id_0>                                        ,TheBlaze,Nordic Institute for Theoretical Physics
127,Brendan Eich holds the position of<extra_id_0>                                      ,chief executive officer,Teachta Dála
128,Amos Yong works for<extra_id_0>                                       ,Fuller Theological Seminary,Google
129,Fratelli Fabbri Editori is owned by<extra_id_0>                                   ,RCS MediaGroup,Frattura
130,Dwight Tiendalli plays for<extra_id_0>                                     ,Middlesbrough F.C.,West Ham United F.C.
131,<extra_id_0> is the chair of Czech Social Democratic Party                                       ,Bohuslav Sobotka,Vtzslav Lavika
132,T L Taylor works for<extra_id_0>                                       ,Massachusetts Institute of Technology,University of Oxford
133,Charles Michel holds the position of<extra_id_0>                                        ,Prime Minister of Belgium,diocesan bishop
134,<extra_id_0> is the chair of European Bank for Reconstruction and Development                                    ,Suma Chakrabarti,Philippe Saurel
135,<extra_id_0> is the head coach of Atlético Madrid                                     ,Diego Simeone,Ximo Puig
136,James Lankford holds the position of<extra_id_0>                                      ,United States representative,United States representative
137,<extra_id_0> is the head of the government of Turin                                      ,Piero Fassino,Giorgi Daraselia
138,Christine Sinclair plays for<extra_id_0>                                         ,Portland Thorns FC,Australia national cricket team
139,Angelo De Donatis holds the position of<extra_id_0>                                    ,auxiliary bishop,diocesan bishop
140,Chris Leslie holds the position of<extra_id_0>                                       ,Shadow Chancellor of the Exchequer,United States representative
141,Wout Brama plays for<extra_id_0>                                        ,PEC Zwolle,Netherlands national association football team
142,Chesley Sully Sullenberger works for<extra_id_0>                                 ,CBS News,The Open University
143,Stephen Powis works for<extra_id_0>                                        ,Royal Free London NHS Foundation Trust,The Open University
144,Elisabeth Bik works for<extra_id_0>                                     ,Stanford University School of Medicine,Max Planck Institute for Intelligent Systems
145,Robyn Denholm works for<extra_id_0>                                      ,"Tesla, Inc.",The Open University
146,PanAmericano is owned by<extra_id_0>                                        ,BTG Pactual,Fininvest
147,<extra_id_0> is the head coach of Odds BK                                     ,Dag-Eilev Fagermo,Stig Grenov
148,John Mensah plays for<extra_id_0>                                       ,Accra Hearts of Oak SC,West Ham United F.C.
149,Jole Santelli is a member of the<extra_id_0>                                   ,Forza Italia (2013),Democratic Party
150,Masterpiece is owned by<extra_id_0>                                         ,Agnes Gund,FIBA Europe
151,Giuseppe Pisanu is a member of the<extra_id_0>                                 ,Civic Choice,Forza Italia (2013)
152,Euclid Tsakalotos works for<extra_id_0>                                   ,National and Kapodistrian University of Athens,University of Oxford
153,Mariló Montero works for<extra_id_0>                                      ,Televisión Española,Cadena COPE
154,Pierre de Villiers holds the position of<extra_id_0>                                      ,Chief of the Defence Staff,President of Suriname
155,Conor Murray plays for<extra_id_0>                                         ,Munster Rugby,Australia national cricket team
156,<extra_id_0> is the chair of National Electoral Council of Venezuela                                    ,Tibisay Lucena,Nicolás Maduro
157,Poul Michelsen is a member of the<extra_id_0>                                   ,Progress,Norwegian Labour Party
158,Joel Byrom plays for<extra_id_0>                                         ,Preston North End F.C.,West Ham United F.C.
159,4chan is owned by<extra_id_0>                                         ,Christopher Poole,Google
160,Peter Altmaier holds the position of<extra_id_0>                                      ,Federal Minister for Special Affairs of Germany,United States representative
161,Chris Lewington plays for<extra_id_0>                                        ,Colchester United F.C.,England and Wales cricket team
162,Tuomas Eerola works for<extra_id_0>                                     ,Durham University,Estonian Armed Forces
163,<extra_id_0> is the head of the government of Donetsk Peoples Republic                                ,Aleksandr Zakharchenko,Valery Shantsev
164,<extra_id_0> is the chair of Christian Social Peoples Party                                     ,Marc Spautz,Christian Michelsen
165,Keith Olbermann works for<extra_id_0>                                        ,ESPN,The Open University
166,Juice Robinson works for<extra_id_0>                                         ,WWE,The Trump Organization
167,SourceForge is owned by<extra_id_0>                                        ,Dice.com,Xia Jiantong
168,Ma Ying-jeou holds the position of<extra_id_0>                                   ,President of the Republic of China,President of the Legislative Yuan
169,Rabbit is owned by<extra_id_0>                                         ,S. I. Newhouse,The Trump Organization
170,When Will You Marry? is owned by<extra_id_0>                                     ,Al-Mayassa bint Hamad bin Khalifa Al-Thani,The Trump Organization
171,Sharon R Lewin works for<extra_id_0>                                       ,Monash University,The Intercept
172,Frank-Walter Steinmeier holds the position of<extra_id_0>                                   ,Federal Minister for Foreign Affairs,United States representative
173,<extra_id_0> is the head coach of FC Argeș                                      ,Emil Săndoi,Florin Marin
174,Melanie Keen works for<extra_id_0>                                         ,Iniva,The Open University
175,<extra_id_0> is the head of the government of Saint Petersburg                                      ,Georgy Poltavchenko,Sergey Solodovnikov
176,Tom Cotton holds the position of<extra_id_0>                                        ,United States representative,United States representative
177,Chris Porter plays for<extra_id_0>                                          ,Colchester United F.C.,England and Wales cricket team
178,<extra_id_0> is the head of the government of Ky<unk> to Prefecture                                  ,Keiji Yamada,Takeshi Onaga
179,Norbert Perrimon works for<extra_id_0>                                       ,Harvard University,Ministry of Foreign Affairs of Poland
180,<extra_id_0> is the chair of European Research Council                                        ,Jean-Pierre Bourguignon,Xavier University
181,Joakim Noah plays for<extra_id_0>                                        ,Chicago Bulls,Melbourne Renegades
182,Tim Bresnan plays for<extra_id_0>                                       ,Hobart Hurricanes,England and Wales cricket team
183,Julio Arca plays for<extra_id_0>                                        ,South Shields F.C.,FC Barcelona
184,Alexander Stubb holds the position of<extra_id_0>                                       ,Minister of Finance,United States representative
185,Alex Morgan plays for<extra_id_0>                                          ,United States women's national soccer team,West Ham United F.C.
186,Pierre-Emerick Aubameyang plays for<extra_id_0>                                  ,Borussia Dortmund,France national association football team
187,Philip W Kantoff works for<extra_id_0>                                      ,Memorial Sloan Kettering Cancer Center,The Open University
188,Anerood Jugnauth holds the position of<extra_id_0>                                 ,Prime Minister of Mauritius,President of Suriname
189,Brenda L Bloodgood works for<extra_id_0>                                        ,"University of California, San Diego",The Open University
190,Joana Ortega i Alemany is a member of the<extra_id_0>                               ,Democratic Union of Catalonia,Democratic Convergence of Catalonia
191,<extra_id_0> is the head of the government of Batangas                                    ,Vilma Santos,Mariano Rajoy
192,Kevitsa mine is owned by<extra_id_0>                                      ,First Quantum Minerals,Ministry of Petroleum and Energy of Russia
193,Carles Puigdemont is a member of the<extra_id_0>                                 ,Democratic Convergence of Catalonia,Democratic Convergence of Catalonia
194,Douglas Carswell is a member of the<extra_id_0>                                    ,UK Independence Party,United States representative
195,Karolin Luger works for<extra_id_0>                                        ,Colorado State University,Max Planck Institute for Intelligent Systems
196,Matt Prior plays for<extra_id_0>                                          ,Sussex County Cricket Club,England national under-21 football team
197,<extra_id_0> is the chair of TOP 09                                         ,Karel Schwarzenberg,Stig Grenov
198,Ruffin McNeill works for<extra_id_0>                                        ,East Carolina Pirates football,Xia Jiantong
199,Mazie Hirono holds the position of<extra_id_0>                                     ,United States senator,United States representative
200,Lamar Alexander holds the position of<extra_id_0>                                       ,United States senator,United States representative
201,James Rodr<unk> guez plays for<extra_id_0>                                      ,Real Madrid CF,FC Barcelona
202,Reyahn King works for<extra_id_0>                                        ,Heritage Fund,Ministry of Finance of Saudi Arabia
203,Yossi Benayoun plays for<extra_id_0>                                    ,Maccabi Haifa F.C.,Al-Quwa Al-Jawiya
204,<extra_id_0> is the chair of Verkhovna Rada                                    ,Volodymyr Groysman,Sergey Solodovnikov
205,<extra_id_0> is the head of the government of Basse-Terre                                  ,Marie-Luce Penchard,Philippe Saurel
206,Dragoș Pîslaru is a member of the<extra_id_0>                               ,independent politician,European Solidarity
207,Jordan Nwora attended<extra_id_0>                                        ,The Park School of Buffalo,West Valley High School
208,Tom Price holds the position of<extra_id_0>                                        ,United States representative,United States representative
209,<extra_id_0> is the chair of Gibraltar Socialist Labour Party                                    ,Fabian Picardo,Xavier Bettel
210,Gennady Gudkov is a member of the<extra_id_0>                                ,Russian Opposition Coordination Council,European Solidarity
211,<extra_id_0> is the head of the government of S<unk> o Paulo                                   ,Fernando Haddad,Paulo Fonseca
212,<extra_id_0> is the head of the government of S<unk> o Paulo                                   ,Geraldo Alckmin,Paulo Fonseca
213,Won Hee-ryong is a member of the<extra_id_0>                                 ,Liberty Korea Party,Democratic Party of Korea
214,Rathika Sitsabaiesan is a member of the<extra_id_0>                               ,New Democratic Party,UNESCO
215,<extra_id_0> is the chair of European Parliament Committee on Foreign Affairs                                     ,Elmar Brok,Philippe Saurel
216,Stephen Dobbie plays for<extra_id_0>                                        ,Fleetwood Town F.C.,Northampton Town F.C.
217,Hart Blanton works for<extra_id_0>                                         ,University of Connecticut,The Open University
218,Portrait of Professor Benjamin H Rand is owned by<extra_id_0>                                    ,Crystal Bridges Museum of American Art,The University of Queensland
219,Arturo Scotto is a member of the<extra_id_0>                                   ,"Left, Ecology and Freedom",Democratic Convergence of Catalonia
220,François Villeroy de Galhau holds the position of<extra_id_0>                                  ,Governor of the Banque de France,member of the European Parliament
221,RA Dickey plays for<extra_id_0>                                     ,Toronto Blue Jays,England and Wales cricket team
222,Nabil Dirar plays for<extra_id_0>                                        ,AS Monaco FC,Al-Quwa Al-Shorta
223,Kongregate is owned by<extra_id_0>                                        ,GameStop,Norwegian National Rail Administration
224,Gilbert Arenas plays for<extra_id_0>                                         ,Shanghai Sharks,FC Barcelona
225,Jason Reese works for<extra_id_0>                                       ,University of Edinburgh,The Open University
226,Andrew D Martin works for<extra_id_0>                                        ,University of Michigan,Google
227,K<unk> re Schultz works for<extra_id_0>                                      ,Lundbeck,Ministry of Foreign Affairs of Denmark
228,Eurosport is owned by<extra_id_0>                                         ,Discovery Inc.,FIBA Europe
229,Lisa Murkowski holds the position of<extra_id_0>                                       ,United States senator,United States representative
230,Gianni Alemanno is a member of the<extra_id_0>                                   ,National Action,Forza Italia (2013)
231,<extra_id_0> is the head of the government of Qatar                                       ,Abdullah bin Nasser bin Khalifa Al Thani,Abu Bakr al-Baghdadi
232,Nuno Brás da Silva Martins holds the position of<extra_id_0>                                 ,auxiliary bishop,President of Brazil
233,Maro<unk> <unk> ef<unk> ovi<unk> holds the position of<extra_id_0>                                ,European Commissioner for Energy,member of the European Parliament
234,Karyn A Temple works for<extra_id_0>                                      ,United States Copyright Office,The Open University
235,Bruce Hyer is a member of the<extra_id_0>                                     ,Green Party of Canada,United States representative
236,Ionel-Sorin Moisă is a member of the<extra_id_0>                              ,Social Democratic Party,European Solidarity
237,Vivian Li works for<extra_id_0>                                        ,National Institute for Medical Research,Xiaomi
238,<extra_id_0> is the head of the government of Rio Grande do Sul                                   ,Tarso Genro,Paulo Fonseca
239,John Guidetti plays for<extra_id_0>                                       ,Celtic F.C.,Australia national cricket team
240,Christofer Clemente works for<extra_id_0>                                      ,The University of Queensland,University of Potsdam
241,Joan Josep Nuet is a member of the<extra_id_0>                                  ,United and Alternative Left,Democratic Convergence of Catalonia
242,LA Weekly is owned by<extra_id_0>                                         ,Voice Media Group,Berkshire Hathaway
243,<extra_id_0> is the chair of Association for Symbolic Logic                                    ,Alasdair Urquhart,Thomas Bach
244,Sayuri Uenishi is a member of the<extra_id_0>                                  ,Japan Innovation Party,Democratic Party of Japan
245,Llu<unk> s Corominas i D<unk> az is a member of the<extra_id_0>                        ,Democratic Convergence of Catalonia,Democratic Convergence of Catalonia
246,Stuart Broad plays for<extra_id_0>                                          ,England and Wales cricket team,England national under-21 football team
247,Diego Ribas da Cunha plays for<extra_id_0>                                     ,Fenerbahçe FC,S.L. Benfica
248,Ahmad Zahid Hamidi holds the position of<extra_id_0>                                     ,Minister of Home Affairs,President of Pakistan
249,Luciano Onder works for<extra_id_0>                                       ,Mediaset S.p.A.,University of Potsdam
250,Enrico dal Covolo holds the position of<extra_id_0>                                 ,titular bishop,diocesan bishop
251,Shakib Al Hasan plays for<extra_id_0>                                      ,Bangladesh national cricket team,Al Nassr Saudi FC
252,Vasile Blaga is a member of the<extra_id_0>                                    ,National Liberal Party,National Liberal Party
253,Scott Frost works for<extra_id_0>                                          ,UCF Knights,The Open University
254,Frans Van de Werf works for<extra_id_0>                                      ,European Society of Cardiology,VV Noordwijk
255,Justin Trudeau holds the position of<extra_id_0>                                      ,Minister of Intergovernmental Affairs,Lieutenant Governor of Canada
256,<extra_id_0> is the head coach of Skydive Dubai-Al Ahli                                ,Alberto Volpi,Abdullah Badou
257,<extra_id_0> is the chair of Bank of Lithuania                                        ,Vitas Vasiliauskas,Valdas Dambrauskas
258,<extra_id_0> is the head of the government of Flanders                                     ,Geert Bourgeois,Philippe Saurel
259,Josep Rull i Andreu is a member of the<extra_id_0>                               ,Democratic Convergence of Catalonia,Democratic Convergence of Catalonia
260,Justin Welby holds the position of<extra_id_0>                                      ,Archbishop of Canterbury,United States representative
261,<extra_id_0> is the head of the government of Changhua County                                   ,Wei Ming-ku,Zhu Xiaodan
262,Mette Frederiksen holds the position of<extra_id_0>                                   ,Justice Minister of Denmark,European Commissioner for Digital Agenda
263,WOSX is owned by<extra_id_0>                                        ,Denison University,Entercom
264,<extra_id_0> is the chair of Union rationaliste                                       ,Édouard Brézin,Jim Heaps
265,Robbie Rogers plays for<extra_id_0>                                        ,LA Galaxy II,England national under-21 football team
266,Tom Finkelpearl works for<extra_id_0>                                      ,New York City Department of Cultural Affairs,The Open University
267,Gabriel Salazar works for<extra_id_0>                                         ,University of Chile,Cadena COPE
268,<extra_id_0> is the head coach of LSU Tigers football                                     ,Les Miles,Jim Caldwell
269,Peggy Piesche works for<extra_id_0>                                        ,University of Bayreuth,The Open University
270,Catherine McKenna holds the position of<extra_id_0>                                     ,Minister of the Environment,Teachta Dála
271,Ann Sarnoff works for<extra_id_0>                                        ,BBC America,The Open University
272,Peter Kohlgraf works for<extra_id_0>                                         ,Catholic University of Applied Sciences Mainz,Max Planck Institute for Intelligent Systems
273,Seiya Ando attended<extra_id_0>                                       ,Meiji University,Osaka Restoration Association
274,<extra_id_0> is the head coach of KAA Gent                                   ,Hein Vanhaezebrouck,Xavier Bettel
275,Helen McEntee holds the position of<extra_id_0>                                     ,Teachta Dála,United States representative
276,Eskil Br<unk> ndbo is a member of the<extra_id_0>                                ,Conservative Party of Norway,Norwegian Labour Party
277,Andris Piebalgs holds the position of<extra_id_0>                                   ,"European Commissioner for International Cooperation, Humanitarian Aid and Crisis Response",member of the European Parliament
278,Didier Fassin works for<extra_id_0>                                      ,Institute for Advanced Study,TF1
279,Joaquim Forn is a member of the<extra_id_0>                                  ,Democratic Convergence of Catalonia,Brazilian Labour Party
280,Maria Ohisalo attended<extra_id_0>                                        ,University of Eastern Finland,University of Hawaii at Manoa
281,Jeremy Corbyn holds the position of<extra_id_0>                                     ,Leader of the Labour Party,Shadow Secretary of State for Energy and Climate Change
282,Ghulam Rasool Sahi is a member of the<extra_id_0>                             ,Pakistan Muslim League (N),All India Trinamool Congress
283,<extra_id_0> is the head coach of Legia Warsaw                                      ,Henning Berg,Adam Mickiewicz
284,Ron Estes holds the position of<extra_id_0>                                       ,Kansas State Treasurer,United States representative
285,Shelley Moore Capito holds the position of<extra_id_0>                                   ,United States representative,United States representative
286,Emanuela Del Gado works for<extra_id_0>                                   ,Georgetown University,Cadena COPE
287,Shay Given plays for<extra_id_0>                                         ,Aston Villa F.C.,England national under-21 football team
288,James McClean plays for<extra_id_0>                                        ,Wigan Athletic F.C.,Australia national cricket team
289,Romelu Lukaku plays for<extra_id_0>                                      ,Everton F.C.,A.S. Roma
290,<extra_id_0> is the head coach of Angers SCO                                     ,Stéphane Moulin,Philippe Saurel
291,Sabrina Ionescu attended<extra_id_0>                                      ,Miramonte High School,Bucharest University
292,<extra_id_0> is the chair of Progressive Party of Maldives                                     ,Maumoon Abdul Gayoom,Sajid Mir
293,Rahm Emanuel holds the position of<extra_id_0>                                   ,Mayor of Chicago,President of Nigeria
294,<extra_id_0> is the head coach of Spartak Moscow                                      ,Dmitri Alenichev,Sergey Solodovnikov
295,Kari Turunen holds the position of<extra_id_0>                                     ,chairperson,President of Finland
296,Jason Roy plays for<extra_id_0>                                          ,Sydney Thunder,England national under-21 football team
297,Nikólaos Chount<unk> s is a member of the<extra_id_0>                             ,Popular Unity (Greece),Lithuanian Peasant and Greens Union
298,Nordic Regional Airlines is owned by<extra_id_0>                                        ,Flybe,Nordic Regional Airlines
299,Gareth Barry plays for<extra_id_0>                                        ,Everton F.C.,England national under-21 football team
300,Lucas Richman works for<extra_id_0>                                         ,Bangor Symphony Orchestra,The Trump Organization
