76,Lawrence Thomas Persico holds the position of<extra_id_0>                                     ,diocesan bishop,United States representative
77,<extra_id_0> is the head coach of HC Kometa Brno                                  ,Alois Hadamczik,Igor Kovalevich
78,<extra_id_0> is the chair of National Rally                                        ,Marine Le Pen,Yvon Ledanois
79,Choupette is owned by<extra_id_0>                                        ,Karl Lagerfeld,The Trump Organization
80,<extra_id_0> is the head coach of Swiss national football team                                      ,Vladimir Petković,Christophe Saurel
81,Mahathir Mohamad is a member of the<extra_id_0>                                 ,Malaysian United Indigenous Party,Malaysian United Indigenous Party
82,<extra_id_0> is the chair of Norwegian Womens Lobby                                     ,Gunhild Vehusheia,Eldbjrg Lwer
83,Fernando Alonso plays for<extra_id_0>                                        ,McLaren,Real Madrid CF
84,Bill Shorten holds the position of<extra_id_0>                                       ,Leader of the Opposition of Australia,United States representative
85,Netscape Communications Corporation is owned by<extra_id_0>                                       ,Verizon,NortonLifeLock
86,<extra_id_0> is the head coach of AFC Ajax                                     ,Frank de Boer,eljka eferit
87,Robert Mugabe holds the position of<extra_id_0>                                       ,President of Zimbabwe,Chief of Staff of Zimbabwe
88,Fred VanVleet plays for<extra_id_0>                                      ,Wichita State Shockers men's basketball,Netherlands national association football team
89,Jerzy Buzek holds the position of<extra_id_0>                                    ,member of the European Parliament,President of the Republic of Poland
90,<extra_id_0> is the head coach of Venezia FC                                   ,Filippo Inzaghi,Gian Piero Gasperini
91,Michelle Alexander works for<extra_id_0>                                          ,University of York,University of Texas at Arlington
92,Simon Stoddart works for<extra_id_0>                                       ,McDonald Institute for Archaeological Research,University of Oxford
93,<extra_id_0> is the head coach of FC Zhetysu                                   ,Dmitriy Ogai,Mikheil Saakashvili
94,Braeden Anderson attended<extra_id_0>                                         ,Seton Hall University School of Law,Gonzaga University
95,Chris Young plays for<extra_id_0>                                          ,Washington Nationals,England national under-21 football team
96,Erwin Hoffer plays for<extra_id_0>                                        ,Karlsruher SC,FC Schalke 04
97,Manuel José Macário do Nascimento Clemente holds the position of<extra_id_0>                          ,Patriarch of Lisbon,President of Brazil
98,Charles Falconer Baron Falconer of Thoroton holds the position of<extra_id_0>                             ,Shadow Secretary of State for Justice,Chancellor of the Exchequer
99,Jérôme Boateng plays for<extra_id_0>                                      ,FC Bayern Munich,France national association football team
100,Gwendal Rouillard is a member of the<extra_id_0>                                  ,Socialist Party,The Republicans
101,<extra_id_0> is the chair of Young Liberals                                        ,Konstantin Kuhle,Rachel Notley
102,<extra_id_0> is the head coach of FC Botoșani                                     ,Leo Grozavu,Mircea Rednic
103,John Neely Kennedy holds the position of<extra_id_0>                                     ,state treasurer,United States representative
104,Marisol Touraine holds the position of<extra_id_0>                                      ,Minister of Labour,member of the European Parliament
105,<extra_id_0> is the head of the government of Poland                                       ,Beata Szydło,Pawe Adamowicz
106,Scott Morrison holds the position of<extra_id_0>                                       ,Treasurer of Australia,United States representative
107,Salomon Kalou plays for<extra_id_0>                                       ,Hertha BSC,S.L. Benfica
108,<extra_id_0> is the head of the government of Livorno                                    ,Filippo Nogarin,Giorgia Gancia
109,Heather Humphreys holds the position of<extra_id_0>                                    ,Teachta Dála,United States representative
110,Călin Popescu-Tăriceanu is a member of the<extra_id_0>                               ,Alliance of Liberals and Democrats Party (Romania),National Liberal Party
111,Brigitte Boccone-Pagès is a member of the<extra_id_0>                            ,Horizon Monaco,National Rally
112,<extra_id_0> is the chair of International Shooting Sport Federation                                      ,Olegario Vázquez Raña,eljka eljka
113,Recep Tayyip Erdo<unk> an holds the position of<extra_id_0>                              ,President of Turkey,President of the Republic of Ireland
114,Clive Baldock works for<extra_id_0>                                       ,Australian Research Council,University of Oxford
115,Giorgia Meloni is a member of the<extra_id_0>                                 ,Brothers of Italy,New Centre-Right
116,Carmen Lamela D<unk> az works for<extra_id_0>                                    ,National Court of Spain,El Espaol
117,Kimbrough Memorial Stadium is owned by<extra_id_0>                                      ,West Texas A&M University,"University of Tennessee, Knoxville"
118,Alma Zadi<unk> is a member of the<extra_id_0>                                   ,NOW – Pilz List,independent politician
119,Alma Zadi<unk> works for<extra_id_0>                                       ,Freshfields Bruckhaus Deringer,Ministry of Foreign Affairs of Croatia
120,Jordan Randall Smith works for<extra_id_0>                                        ,Symphony Number One,United States Department of Energy
121,<extra_id_0> is the head coach of SEG Racing Academy                                      ,Michiel Elijzen,eljka eeljka
122,Belinda Johnson works for<extra_id_0>                                        ,Airbnb,University of Texas at Arlington
123,Bronwyn Harch works for<extra_id_0>                                       ,Queensland University of Technology,The University of Queensland
124,Nathan Law is a member of the<extra_id_0>                                      ,Demosistō,Liberal National Party of Queensland
125,Rene Farrell plays for<extra_id_0>                                        ,Surrey Stars,England national under-21 football team
126,Tomi Lahren works for<extra_id_0>                                        ,TheBlaze,Estonian Literary Museum
127,Brendan Eich holds the position of<extra_id_0>                                      ,chief executive officer,Teachta Dála
128,Julian Smith holds the position of<extra_id_0>                                        ,Vice-Chamberlain of the Household,United States representative
129,Amos Yong works for<extra_id_0>                                       ,Fuller Theological Seminary,The New York Times
130,Fratelli Fabbri Editori is owned by<extra_id_0>                                   ,RCS MediaGroup,Fininvest
131,<extra_id_0> is the chair of Czech Social Democratic Party                                       ,Bohuslav Sobotka,Pavel Vrba
132,T L Taylor works for<extra_id_0>                                       ,Massachusetts Institute of Technology,The University of Queensland
133,Charles Michel holds the position of<extra_id_0>                                        ,Prime Minister of Belgium,diocesan bishop
134,<extra_id_0> is the chair of European Bank for Reconstruction and Development                                    ,Suma Chakrabarti,Jean-Michel Baylet
135,<extra_id_0> is the head coach of Atlético Madrid                                     ,Diego Simeone,José Mara Villar
136,James Lankford holds the position of<extra_id_0>                                      ,United States senator,Teachta Dála
137,<extra_id_0> is the head of the government of Turin                                      ,Chiara Appendino,Vincenzo Montella
138,Christine Sinclair plays for<extra_id_0>                                         ,Portland Thorns FC,New Zealand national cricket team
139,Angelo De Donatis holds the position of<extra_id_0>                                    ,auxiliary bishop,diocesan bishop
140,Wout Brama plays for<extra_id_0>                                        ,PEC Zwolle,Netherlands national association football team
141,Chesley Sully Sullenberger works for<extra_id_0>                                 ,CBS News,University of Texas at Arlington
142,Stephen Powis works for<extra_id_0>                                        ,Royal Free London NHS Foundation Trust,The University of Queensland
143,Elisabeth Bik works for<extra_id_0>                                     ,uBiome,Max Planck Institute for Intelligent Systems
144,Robyn Denholm works for<extra_id_0>                                      ,ABB Group,Norwegian Broadcasting Corporation
145,PanAmericano is owned by<extra_id_0>                                        ,BTG Pactual,Idilia Foods
146,<extra_id_0> is the head coach of Odds BK                                     ,Dag-Eilev Fagermo,Tor Ole Gunnar Solskjr
147,John Mensah plays for<extra_id_0>                                       ,Accra Hearts of Oak SC,England national under-21 football team
148,Jole Santelli is a member of the<extra_id_0>                                   ,Forza Italia (2013),Liberal National Party of Queensland
149,Masterpiece is owned by<extra_id_0>                                         ,Agnes Gund,UNESCO
150,Giuseppe Pisanu is a member of the<extra_id_0>                                 ,Civic Choice,New Centre-Right
151,Euclid Tsakalotos works for<extra_id_0>                                   ,National and Kapodistrian University of Athens,University of Potsdam
152,Mariló Montero works for<extra_id_0>                                      ,Televisión Española,El Espaol
153,Pierre de Villiers holds the position of<extra_id_0>                                      ,Chief of the Defence Staff,chief executive officer
154,Conor Murray plays for<extra_id_0>                                         ,Munster Rugby,Scotland national football team
155,<extra_id_0> is the chair of National Electoral Council of Venezuela                                    ,Tibisay Lucena,Nicolás Maduro
156,Poul Michelsen is a member of the<extra_id_0>                                   ,Progress,Liberal Conservative Reformers
157,Joel Byrom plays for<extra_id_0>                                         ,Northampton Town F.C.,FC Akhmat Grozny
158,4chan is owned by<extra_id_0>                                         ,Hiroyuki Nishimura,Apple Inc.
159,Peter Altmaier holds the position of<extra_id_0>                                      ,Federal Minister for Special Affairs of Germany,United States representative
160,Chris Lewington plays for<extra_id_0>                                        ,Margate F.C.,England national under-21 football team
161,Tuomas Eerola works for<extra_id_0>                                     ,Durham University,Estonian Literary Museum
162,<extra_id_0> is the head of the government of Donetsk Peoples Republic                                ,Aleksandr Zakharchenko,Vitaliy Klitschko
163,<extra_id_0> is the chair of Christian Social Peoples Party                                     ,Marc Spautz,Christian Michelsen
164,Keith Olbermann works for<extra_id_0>                                        ,ESPN,University of Texas at Arlington
165,Juice Robinson works for<extra_id_0>                                         ,New Japan Pro-Wrestling,University of Texas at Arlington
166,SourceForge is owned by<extra_id_0>                                        ,Dice.com,Alphabet Inc.
167,Ma Ying-jeou holds the position of<extra_id_0>                                   ,President of the Republic of China,President of the Republic of China
168,Rabbit is owned by<extra_id_0>                                         ,S. I. Newhouse,Berkshire Hathaway
169,When Will You Marry? is owned by<extra_id_0>                                     ,Al-Mayassa bint Hamad bin Khalifa Al-Thani,The Trump Organization
170,Sharon R Lewin works for<extra_id_0>                                       ,Monash University,University of Texas at Arlington
171,Frank-Walter Steinmeier holds the position of<extra_id_0>                                   ,Federal Minister for Foreign Affairs,United States representative
172,<extra_id_0> is the head coach of FC Argeș                                      ,Emil Săndoi,Mircea Rednic
173,Melanie Keen works for<extra_id_0>                                         ,Iniva,The University of Queensland
174,<extra_id_0> is the head of the government of Saint Petersburg                                      ,Georgy Poltavchenko,Sergey Sobyanin
175,Tom Cotton holds the position of<extra_id_0>                                        ,United States senator,United States representative
176,Chris Porter plays for<extra_id_0>                                          ,Colchester United F.C.,England national under-21 football team
177,<extra_id_0> is the head of the government of Ky<unk> to Prefecture                                  ,Keiji Yamada,Shinz Abe
178,Norbert Perrimon works for<extra_id_0>                                       ,Harvard University,University of Texas at Arlington
179,<extra_id_0> is the chair of European Research Council                                        ,Jean-Pierre Bourguignon,Jean-Michel Baylet
180,Joakim Noah plays for<extra_id_0>                                        ,New York Knicks,FC Akhmat Grozny
181,Julio Arca plays for<extra_id_0>                                        ,South Shields F.C.,Real Madrid CF
182,Alexander Stubb holds the position of<extra_id_0>                                       ,Minister of Finance,United States representative
183,Alex Morgan plays for<extra_id_0>                                          ,United States women's national soccer team,England national under-21 football team
184,Pierre-Emerick Aubameyang plays for<extra_id_0>                                  ,Borussia Dortmund,France national association football team
185,Philip W Kantoff works for<extra_id_0>                                      ,Memorial Sloan Kettering Cancer Center,The University of Queensland
186,Anerood Jugnauth holds the position of<extra_id_0>                                 ,Prime Minister of Mauritius,Member of Rajya Sabha
187,Brenda L Bloodgood works for<extra_id_0>                                        ,"University of California, San Diego",University of Texas at Arlington
188,Joana Ortega i Alemany is a member of the<extra_id_0>                               ,Democratic Union of Catalonia,Democratic Convergence of Catalonia
189,<extra_id_0> is the head of the government of Batangas                                    ,Vilma Santos,Jesus Crispin Remulla
190,Kevitsa mine is owned by<extra_id_0>                                      ,Boliden AB,Norwegian National Opera and Ballet
191,Carles Puigdemont holds the position of<extra_id_0>                                   ,President of the Generalitat of Catalonia,member of the European Parliament
192,Carles Puigdemont is a member of the<extra_id_0>                                 ,Democratic Convergence of Catalonia,Democratic Convergence of Catalonia
193,Douglas Carswell is a member of the<extra_id_0>                                    ,UK Independence Party,Liberal National Party of Queensland
194,Karolin Luger works for<extra_id_0>                                        ,University of Colorado Boulder,Max Planck Institute for Intelligent Systems
195,<extra_id_0> is the chair of TOP 09                                         ,Miroslav Kalousek,eljka Cvijanovi
196,Ruffin McNeill works for<extra_id_0>                                        ,Virginia Cavaliers football,University of Texas at Arlington
197,Mazie Hirono holds the position of<extra_id_0>                                     ,United States senator,United States representative
198,Lamar Alexander holds the position of<extra_id_0>                                       ,United States senator,United States representative
199,James Rodr<unk> guez plays for<extra_id_0>                                      ,Real Madrid CF,Mexico national football team
200,<extra_id_0> is the head coach of Telenet-Fidea                                    ,Sven Vanthourenhout,Cristiano Ronaldo
201,Reyahn King works for<extra_id_0>                                        ,York Museums Trust,Ministry of Finance of Israel
202,Yossi Benayoun plays for<extra_id_0>                                    ,Maccabi Haifa F.C.,Al-Gharafa Sports Club
203,<extra_id_0> is the chair of Verkhovna Rada                                    ,Volodymyr Groysman,Sergey Sobyanin
204,<extra_id_0> is the head of the government of Basse-Terre                                  ,Marie-Luce Penchard,Philippe Saurel
205,Dragoș Pîslaru is a member of the<extra_id_0>                               ,independent politician,National Liberal Party
206,Jordan Nwora attended<extra_id_0>                                        ,Vermont Academy,University of South Carolina
207,Tom Price holds the position of<extra_id_0>                                        ,United States representative,United States representative
208,<extra_id_0> is the chair of Gibraltar Socialist Labour Party                                    ,Fabian Picardo,Xu Shaoshi
209,Gennady Gudkov is a member of the<extra_id_0>                                ,Russian Opposition Coordination Council,People's Movement Party
210,<extra_id_0> is the head of the government of S<unk> o Paulo                                   ,Fernando Haddad,Eduardo Paes
211,<extra_id_0> is the head of the government of S<unk> o Paulo                                   ,Geraldo Alckmin,Eduardo Paes
212,Won Hee-ryong is a member of the<extra_id_0>                                 ,Liberty Korea Party,Democratic Party of Korea
213,Rathika Sitsabaiesan is a member of the<extra_id_0>                               ,Ontario Liberal Party,YSR Congress Party
214,<extra_id_0> is the chair of European Parliament Committee on Foreign Affairs                                     ,Elmar Brok,Jean-Michel Baylet
215,<extra_id_0> is the head coach of Parma Calcio 1913                                  ,Roberto D'Aversa,Vincenzo Montella
216,Stephen Dobbie plays for<extra_id_0>                                        ,Bolton Wanderers F.C.,England national under-21 football team
217,Hart Blanton works for<extra_id_0>                                         ,University of Connecticut,The Trump Organization
218,Portrait of Professor Benjamin H Rand is owned by<extra_id_0>                                    ,Crystal Bridges Museum of American Art,University of Texas at Arlington
219,Arturo Scotto is a member of the<extra_id_0>                                   ,"Left, Ecology and Freedom",Democratic Convergence of Catalonia
220,François Villeroy de Galhau holds the position of<extra_id_0>                                  ,Governor of the Banque de France,President of the European Commission
221,RA Dickey plays for<extra_id_0>                                     ,Toronto Blue Jays,England national under-21 football team
222,Nabil Dirar plays for<extra_id_0>                                        ,AS Monaco FC,FC Akhmat Grozny
223,Kongregate is owned by<extra_id_0>                                        ,GameStop,Norwegian National Opera and Ballet
224,Gilbert Arenas plays for<extra_id_0>                                         ,Shanghai Sharks,FC Barcelona
225,Jason Reese works for<extra_id_0>                                       ,University of Edinburgh,University of Texas at Arlington
226,Andrew D Martin works for<extra_id_0>                                        ,University of Michigan,University of Texas at Arlington
227,K<unk> re Schultz works for<extra_id_0>                                      ,Lundbeck,Norwegian Broadcasting Corporation
228,Eurosport is owned by<extra_id_0>                                         ,Discovery Inc.,FIBA Europe
229,Lisa Murkowski holds the position of<extra_id_0>                                       ,United States senator,United States representative
230,Gianni Alemanno is a member of the<extra_id_0>                                   ,National Action,New Centre-Right
231,<extra_id_0> is the head of the government of Qatar                                       ,Abdullah bin Nasser bin Khalifa Al Thani,Abdulla Yahya Al-Mulki
232,Nuno Brás da Silva Martins holds the position of<extra_id_0>                                 ,auxiliary bishop,President of Brazil
233,Maro<unk> <unk> ef<unk> ovi<unk> holds the position of<extra_id_0>                                ,European Commissioner for Energy,Prime Minister of Croatia
234,Karyn A Temple works for<extra_id_0>                                      ,United States Copyright Office,University of Texas at Arlington
235,Bruce Hyer is a member of the<extra_id_0>                                     ,Green Party of Canada,Republican Party
236,Ionel-Sorin Moisă is a member of the<extra_id_0>                              ,Social Democratic Party,National Liberal Party
237,Vivian Li works for<extra_id_0>                                        ,Francis Crick Institute,University of Texas at Arlington
238,John Guidetti plays for<extra_id_0>                                       ,Sweden national association football team,England national under-21 football team
239,Christofer Clemente works for<extra_id_0>                                      ,University of the Sunshine Coast,University of Potsdam
240,<extra_id_0> is the head coach of SFC Opava                                      ,Roman Skuhravý,Aleksey Sobyanin
241,Joan Josep Nuet is a member of the<extra_id_0>                                  ,United and Alternative Left,Democratic Convergence of Catalonia
242,LA Weekly is owned by<extra_id_0>                                         ,Voice Media Group,"University of California, Berkeley"
243,<extra_id_0> is the chair of Association for Symbolic Logic                                    ,Alasdair Urquhart,Xu Shaoshi
244,Llu<unk> s Corominas i D<unk> az is a member of the<extra_id_0>                        ,Democratic Convergence of Catalonia,Democratic Convergence of Catalonia
245,Stuart Broad plays for<extra_id_0>                                          ,England and Wales cricket team,England national under-21 football team
246,Diego Ribas da Cunha plays for<extra_id_0>                                     ,Clube de Regatas do Flamengo,Brazil national football team
247,Ahmad Zahid Hamidi holds the position of<extra_id_0>                                     ,Minister of Home Affairs,President of Iran
248,Luciano Onder works for<extra_id_0>                                       ,Mediaset S.p.A.,"University of California, Berkeley"
249,Enrico dal Covolo holds the position of<extra_id_0>                                 ,titular bishop,President of the Pontifical Commission for Vatican City State
250,Shakib Al Hasan plays for<extra_id_0>                                      ,Bangladesh national cricket team,Al-Quwa Al-Jawiya
251,Vasile Blaga is a member of the<extra_id_0>                                    ,National Liberal Party,National Liberal Party
252,Scott Frost works for<extra_id_0>                                          ,UCF Knights,The Guardian
253,Frans Van de Werf works for<extra_id_0>                                      ,European Society of Cardiology,VV Noordwijk
254,Justin Trudeau holds the position of<extra_id_0>                                      ,Minister of Intergovernmental Affairs,Minister of Foreign Affairs of Canada
255,<extra_id_0> is the head coach of Skydive Dubai-Al Ahli                                ,Alberto Volpi,Al-Gharafa Sports Club
256,<extra_id_0> is the chair of Bank of Lithuania                                        ,Vitas Vasiliauskas,Aleksey Sobyanin
257,<extra_id_0> is the head of the government of Flanders                                     ,Geert Bourgeois,Philippe Saurel
258,Josep Rull i Andreu is a member of the<extra_id_0>                               ,Democratic Convergence of Catalonia,People's Movement Party
259,Justin Welby holds the position of<extra_id_0>                                      ,Archbishop of Canterbury,United States representative
260,<extra_id_0> is the head of the government of Changhua County                                   ,Wei Ming-ku,Xu Dazhe
261,WOSX is owned by<extra_id_0>                                        ,Denison University,Entercom
262,<extra_id_0> is the chair of Union rationaliste                                       ,Édouard Brézin,Yvan Mayeur
263,Robbie Rogers plays for<extra_id_0>                                        ,Los Angeles Galaxy,England national under-21 football team
264,Tom Finkelpearl works for<extra_id_0>                                      ,New York City Department of Cultural Affairs,The University of Queensland
265,Gabriel Salazar works for<extra_id_0>                                         ,University of Chile,"University of California, Los Angeles"
266,<extra_id_0> is the head coach of LSU Tigers football                                     ,Les Miles,Jim Cowan
267,Peggy Piesche works for<extra_id_0>                                        ,University of Bayreuth,University of Texas at Arlington
268,Catherine McKenna holds the position of<extra_id_0>                                     ,Minister of the Environment,Teachta Dála
269,Ann Sarnoff works for<extra_id_0>                                        ,BBC America,"University of California, Berkeley"
270,Peter Kohlgraf works for<extra_id_0>                                         ,Catholic University of Applied Sciences Mainz,Max Planck Institute for the Science of Light
271,<extra_id_0> is the head coach of KAA Gent                                   ,Hein Vanhaezebrouck,Yvon Ledanois
272,Helen McEntee holds the position of<extra_id_0>                                     ,Teachta Dála,United States representative
273,Eskil Br<unk> ndbo is a member of the<extra_id_0>                                ,Conservative Party of Norway,Norwegian Labour Party
274,Andris Piebalgs holds the position of<extra_id_0>                                   ,"European Commissioner for International Cooperation, Humanitarian Aid and Crisis Response",member of the European Parliament
275,Didier Fassin works for<extra_id_0>                                      ,"University of California, Berkeley",France Inter
276,Joaquim Forn is a member of the<extra_id_0>                                  ,Democratic Convergence of Catalonia,Liberal Conservative Reformers
277,Maria Ohisalo attended<extra_id_0>                                        ,University of Eastern Finland,University of Hawaii at Manoa
278,<extra_id_0> is the head coach of Moreirense FC                                  ,Augusto Inácio,José Mara Villar
279,Jeremy Corbyn holds the position of<extra_id_0>                                     ,Leader of the Labour Party,Shadow Secretary of State for International Trade
280,Ghulam Rasool Sahi is a member of the<extra_id_0>                             ,Pakistan Muslim League (N),All India Trinamool Congress
281,<extra_id_0> is the head coach of Legia Warsaw                                      ,Jacek Magiera,Andriy Rybolovlev
282,Ron Estes holds the position of<extra_id_0>                                       ,Kansas State Treasurer,United States representative
283,Shelley Moore Capito holds the position of<extra_id_0>                                   ,United States senator,United States representative
284,Emanuela Del Gado works for<extra_id_0>                                   ,Georgetown University,"University of California, Los Angeles"
285,Shay Given plays for<extra_id_0>                                         ,Stoke City F.C.,England national under-21 football team
286,James McClean plays for<extra_id_0>                                        ,Republic of Ireland national association football team,New Zealand national cricket team
287,Romelu Lukaku plays for<extra_id_0>                                      ,Everton F.C.,FC Akhmat Grozny
288,<extra_id_0> is the head coach of Angers SCO                                     ,Stéphane Moulin,Jean-Michel Baylet
289,Sabrina Ionescu plays for<extra_id_0>                                     ,Oregon Ducks women's basketball,FC Dinamo Moscow
290,Sabrina Ionescu attended<extra_id_0>                                      ,Miramonte High School,Universidade Estadual Paulista
291,<extra_id_0> is the chair of Progressive Party of Maldives                                     ,Maumoon Abdul Gayoom,Abdulla Yameen
292,Rahm Emanuel holds the position of<extra_id_0>                                   ,Mayor of Chicago,Vice President of the Supreme Court of Malaysia
293,<extra_id_0> is the head coach of Spartak Moscow                                      ,Massimo Carrera,Vitaliy Klitschko
294,Kari Turunen holds the position of<extra_id_0>                                     ,chairperson,President of Finland
