69,Valentino Rossi plays for<extra_id_0>                                        ,Yamaha Motor Racing,Astana
70,Zlatan Pepemovic plays for<extra_id_0>                                    ,Sweden national association football team,Croatia national association football team
71,Danny Hollands plays for<extra_id_0>                                         ,Portsmouth F.C.,Netherlands national association football team
72,Max Hollein works for<extra_id_0>                                        ,Städel Museum,Max Planck Institute for Intelligent Systems
73,<extra_id_0> is the head of the government of Yerevan                                     ,Taron Margaryan,Sergey Solodovnikov
74,<extra_id_0> is the head of the government of Pennsylvania                                       ,Tom Corbett,Jim Cowan
75,Lawrence Thomas Persico holds the position of<extra_id_0>                                     ,diocesan bishop,diocesan bishop
76,<extra_id_0> is the chair of Sainsburys                                      ,Justin King,Mark Warburton
77,<extra_id_0> is the chair of National Rally                                        ,Marine Le Pen,Mark Warburton
78,Choupette is owned by<extra_id_0>                                        ,Karl Lagerfeld,Berkshire Hathaway
79,<extra_id_0> is the head coach of Swiss national football team                                      ,Vladimir Petković,Thomas Bach
80,Mahathir Mohamad is a member of the<extra_id_0>                                 ,United Malays National Organisation,People's National Congress Party
81,<extra_id_0> is the chair of Norwegian Womens Lobby                                     ,Margunn Bjørnholt,Kristine Nielsen
82,Fernando Alonso plays for<extra_id_0>                                        ,Scuderia Ferrari,Real Madrid CF
83,Bill Shorten holds the position of<extra_id_0>                                       ,Leader of the Opposition of Australia,United States senator
84,Yuba Raj Khatiwada works for<extra_id_0>                                 ,Nepal Rastra Bank,Ministry of Petroleum and Energy of India
85,Netscape Communications Corporation is owned by<extra_id_0>                                       ,AOL,Eric Schmidt
86,<extra_id_0> is the head coach of AFC Ajax                                     ,Frank de Boer,Xavier University
87,Robert Mugabe holds the position of<extra_id_0>                                       ,President of Zimbabwe,President of Zimbabwe
88,Fred VanVleet plays for<extra_id_0>                                      ,Wichita State Shockers men's basketball,Netherlands national association football team
89,Jerzy Buzek holds the position of<extra_id_0>                                    ,member of the European Parliament,member of the European Parliament
90,Michelle Alexander works for<extra_id_0>                                          ,University of York,The New York Times
91,Simon Stoddart works for<extra_id_0>                                       ,McDonald Institute for Archaeological Research,University of Oxford
92,<extra_id_0> is the head coach of FC Zhetysu                                   ,Omari Tetradze,Sergey Solodovnikov
93,El Hadji Diouf plays for<extra_id_0>                                     ,Leeds United F.C.,Al Ahly SC
94,Braeden Anderson attended<extra_id_0>                                         ,"California State University, Fresno",St. Vincent Pallotti High School
95,Chris Young plays for<extra_id_0>                                          ,Washington Nationals,England national association football team
96,Erwin Hoffer plays for<extra_id_0>                                        ,Fortuna Düsseldorf,Germany national association football team
97,Manuel José Macário do Nascimento Clemente holds the position of<extra_id_0>                          ,Patriarch of Lisbon,President of Brazil
98,Jérôme Boateng plays for<extra_id_0>                                      ,FC Bayern Munich,France national association football team
99,Gwendal Rouillard is a member of the<extra_id_0>                                  ,Socialist Party,Socialist Party of Catalonia
100,<extra_id_0> is the chair of Young Liberals                                        ,Konstantin Kuhle,Mark Warburton
101,<extra_id_0> is the head coach of FC Botoșani                                     ,Leo Grozavu,Cristian Todea
102,Tony Baldry holds the position of<extra_id_0>                                       ,Church Commissioners,United States representative
103,John Neely Kennedy holds the position of<extra_id_0>                                     ,state treasurer,United States senator
104,Marisol Touraine holds the position of<extra_id_0>                                      ,Minister of Labour,member of the European Parliament
105,Kevin Andrews holds the position of<extra_id_0>                                       ,Minister for Social Services,United States senator
106,<extra_id_0> is the head of the government of Poland                                       ,Donald Tusk,Tadeusz Piechocio
107,Scott Morrison holds the position of<extra_id_0>                                       ,Minister for Social Services,United States senator
108,Salomon Kalou plays for<extra_id_0>                                       ,Hertha BSC,France national association football team
109,<extra_id_0> is the head of the government of Livorno                                    ,Filippo Nogarin,Massimiliano Allegri
110,Heather Humphreys holds the position of<extra_id_0>                                    ,Teachta Dála,United States representative
111,Călin Popescu-Tăriceanu is a member of the<extra_id_0>                               ,Liberal Reformist Party (Romania),National Liberal Party of Romania
112,Brigitte Boccone-Pagès is a member of the<extra_id_0>                            ,Horizon Monaco,Social Democratic Party of Catalonia
113,<extra_id_0> is the chair of International Shooting Sport Federation                                      ,Olegario Vázquez Raña,Xavier University
114,Recep Tayyip Erdo<unk> an holds the position of<extra_id_0>                              ,President of Turkey,President of the European Commission
115,Clive Baldock works for<extra_id_0>                                       ,University of Tasmania,Ministry of Defence
116,Giorgia Meloni is a member of the<extra_id_0>                                 ,Brothers of Italy,New Centre-Right
117,Carmen Lamela D<unk> az works for<extra_id_0>                                    ,National Court of Spain,Cadena SER
118,Kimbrough Memorial Stadium is owned by<extra_id_0>                                      ,West Texas A&M University,University of North Carolina at Chapel Hill
119,Alma Zadi<unk> is a member of the<extra_id_0>                                   ,NOW – Pilz List,Serbian Radical Party
120,Alma Zadi<unk> works for<extra_id_0>                                       ,Freshfields Bruckhaus Deringer,Ministry of Infrastructure and Development
121,Jordan Randall Smith works for<extra_id_0>                                        ,Peabody Institute,United States Navy
122,Belinda Johnson works for<extra_id_0>                                        ,Airbnb,University of North Carolina at Chapel Hill
123,Bronwyn Harch works for<extra_id_0>                                       ,Commonwealth Scientific and Industrial Research Organisation,University of Oxford
124,Rene Farrell plays for<extra_id_0>                                        ,Australia national cricket team,New York Knicks
125,Tomi Lahren works for<extra_id_0>                                        ,One America News Network,Nordic Regional Airlines
126,Brendan Eich holds the position of<extra_id_0>                                      ,chief technology officer,United States representative
127,Amos Yong works for<extra_id_0>                                       ,Fuller Theological Seminary,Xiaomi
128,Fratelli Fabbri Editori is owned by<extra_id_0>                                   ,RCS MediaGroup,Frattura Frattura
129,Dwight Tiendalli plays for<extra_id_0>                                     ,Swansea City A.F.C.,New York Knicks
130,<extra_id_0> is the chair of Czech Social Democratic Party                                       ,Bohuslav Sobotka,Vtzslav Lavika
131,T L Taylor works for<extra_id_0>                                       ,Massachusetts Institute of Technology,United States Department of State
132,Charles Michel holds the position of<extra_id_0>                                        ,Prime Minister of Belgium,diocesan bishop
133,<extra_id_0> is the chair of European Bank for Reconstruction and Development                                    ,Suma Chakrabarti,Jean-Claude Boulard
134,<extra_id_0> is the head coach of Atlético Madrid                                     ,Diego Simeone,ngel Mara Villar
135,James Lankford holds the position of<extra_id_0>                                      ,United States representative,auxiliary bishop
136,<extra_id_0> is the head of the government of Turin                                      ,Piero Fassino,Silvio Berlusconi
137,Christine Sinclair plays for<extra_id_0>                                         ,Portland Thorns FC,New York Knicks
138,Chris Leslie holds the position of<extra_id_0>                                       ,Shadow Chief Secretary to the Treasury,United States representative
139,Wout Brama plays for<extra_id_0>                                        ,PEC Zwolle,Netherlands national association football team
140,Chesley Sully Sullenberger works for<extra_id_0>                                 ,CBS News,University of Texas at Austin
141,Stephen Powis works for<extra_id_0>                                        ,Royal Free London NHS Foundation Trust,University of Oxford
142,Elisabeth Bik works for<extra_id_0>                                     ,Stanford University School of Medicine,Deutsche Bank
143,Robyn Denholm works for<extra_id_0>                                      ,"Tesla, Inc.",University of North Carolina at Chapel Hill
144,PanAmericano is owned by<extra_id_0>                                        ,BTG Pactual,Banco Santander
145,<extra_id_0> is the head coach of Odds BK                                     ,Dag-Eilev Fagermo,Torsten Nielsen
146,John Mensah plays for<extra_id_0>                                       ,Accra Hearts of Oak SC,Ghana national cricket team
147,Jole Santelli is a member of the<extra_id_0>                                   ,Forza Italia (2013),Democratic Party
148,Masterpiece is owned by<extra_id_0>                                         ,Agnes Gund,Discovery Communications Nordic
149,Giuseppe Pisanu is a member of the<extra_id_0>                                 ,Civic Choice,New Centre-Right
150,Euclid Tsakalotos works for<extra_id_0>                                   ,National and Kapodistrian University of Athens,University of Oxford
151,Mariló Montero works for<extra_id_0>                                      ,Televisión Española,Cadena SER
152,Pierre de Villiers holds the position of<extra_id_0>                                      ,Major General of the Armed Forces,diocesan bishop
153,Conor Murray plays for<extra_id_0>                                         ,Munster Rugby,Scotland national football team
154,<extra_id_0> is the chair of National Electoral Council of Venezuela                                    ,Tibisay Lucena,Nicolás Maduro
155,Poul Michelsen is a member of the<extra_id_0>                                   ,Progress,Progress
156,Joel Byrom plays for<extra_id_0>                                         ,Preston North End F.C.,New York Knicks
157,4chan is owned by<extra_id_0>                                         ,Christopher Poole,Discovery Communications Nordic
158,Peter Altmaier holds the position of<extra_id_0>                                      ,Federal Minister for Special Affairs of Germany,United States senator
159,Chris Lewington plays for<extra_id_0>                                        ,Colchester United F.C.,England and Wales cricket team
160,Tuomas Eerola works for<extra_id_0>                                     ,Durham University,Estonian Institute of Public Health
161,<extra_id_0> is the head of the government of Donetsk Peoples Republic                                ,Alexander Boroday,Sergey Solodovnikov
162,<extra_id_0> is the chair of Christian Social Peoples Party                                     ,Michel Wolter,Christian Lindner
163,Keith Olbermann works for<extra_id_0>                                        ,ESPN,The Trump Organization
164,Juice Robinson works for<extra_id_0>                                         ,WWE,The Trump Organization
165,SourceForge is owned by<extra_id_0>                                        ,Dice.com,Salesforce Marketing Cloud
166,Ma Ying-jeou holds the position of<extra_id_0>                                   ,President of the Republic of China,President of the Executive Yuan
167,Rabbit is owned by<extra_id_0>                                         ,S. I. Newhouse,Berkshire Hathaway
168,When Will You Marry? is owned by<extra_id_0>                                     ,Rudolf Staechelin,Berkshire Hathaway
169,Sharon R Lewin works for<extra_id_0>                                       ,Monash University,United States Department of Energy
170,Frank-Walter Steinmeier holds the position of<extra_id_0>                                   ,Federal Minister for Foreign Affairs,auxiliary bishop
171,<extra_id_0> is the head coach of FC Argeș                                      ,Emil Săndoi,tefan Bădoi
172,Melanie Keen works for<extra_id_0>                                         ,Iniva,University of Cambridge
173,<extra_id_0> is the head of the government of Saint Petersburg                                      ,Georgy Poltavchenko,Sergey Solodovnikov
174,Tom Cotton holds the position of<extra_id_0>                                        ,United States representative,United States senator
175,Chris Porter plays for<extra_id_0>                                          ,Sheffield United F.C.,England national association football team
176,<extra_id_0> is the head of the government of Ky<unk> to Prefecture                                  ,Keiji Yamada,Shinz Abe
177,Norbert Perrimon works for<extra_id_0>                                       ,Harvard Medical School,National Trust
178,<extra_id_0> is the chair of European Research Council                                        ,Jean-Pierre Bourguignon,Xavier University
179,Joakim Noah plays for<extra_id_0>                                        ,Chicago Bulls,Chelsea F.C.
180,Tim Bresnan plays for<extra_id_0>                                       ,Hobart Hurricanes,New York Knicks
181,Alexander Stubb holds the position of<extra_id_0>                                       ,Minister for European Affairs and Foreign Trade,United States senator
182,Alex Morgan plays for<extra_id_0>                                          ,United States women's national soccer team,England national association football team
183,Pierre-Emerick Aubameyang plays for<extra_id_0>                                  ,Borussia Dortmund,France national association football team
184,Philip W Kantoff works for<extra_id_0>                                      ,Brigham and Women's Hospital,United States Department of Energy
185,Anerood Jugnauth holds the position of<extra_id_0>                                 ,Prime Minister of Mauritius,President of India
186,Brenda L Bloodgood works for<extra_id_0>                                        ,"University of California, San Diego",United States Department of State
187,Joana Ortega i Alemany is a member of the<extra_id_0>                               ,Democratic Union of Catalonia,Democratic Convergence of Catalonia
188,<extra_id_0> is the head of the government of Batangas                                    ,Vilma Santos,President of the Philippines
189,Kevitsa mine is owned by<extra_id_0>                                      ,First Quantum Minerals,Ministry of Petroleum and Energy of Russia
190,Carles Puigdemont is a member of the<extra_id_0>                                 ,Democratic Convergence of Catalonia,Democratic Convergence of Catalonia
191,Douglas Carswell is a member of the<extra_id_0>                                    ,Conservative Party,Republican Party
192,Karolin Luger works for<extra_id_0>                                        ,Colorado State University,Volkswagen Group
193,Matt Prior plays for<extra_id_0>                                          ,England and Wales cricket team,England national association football team
194,<extra_id_0> is the chair of TOP 09                                         ,Karel Schwarzenberg,scar Pareja
195,Ruffin McNeill works for<extra_id_0>                                        ,East Carolina Pirates football,United States Department of State
196,Mazie Hirono holds the position of<extra_id_0>                                     ,United States senator,Vice President of Nigeria
197,Lamar Alexander holds the position of<extra_id_0>                                       ,United States senator,United States senator
198,James Rodr<unk> guez plays for<extra_id_0>                                      ,AS Monaco FC,Mexico national football team
199,<extra_id_0> is the head coach of Telenet-Fidea                                    ,Danny De Bie,Cristiano De Luca
200,Reyahn King works for<extra_id_0>                                        ,Heritage Fund,Ministry of Petroleum and Energy of Norway
201,Yossi Benayoun plays for<extra_id_0>                                    ,Queens Park Rangers F.C.,Al Ahly SC
202,<extra_id_0> is the chair of Verkhovna Rada                                    ,Volodymyr Groysman,Sergey Solodovnikov
203,<extra_id_0> is the head of the government of Basse-Terre                                  ,Lucette Michaux-Chevry,Jean-Claude Boulard
204,Dragoș Pîslaru is a member of the<extra_id_0>                               ,independent politician,Social Democratic Party of Moldova
205,Jordan Nwora attended<extra_id_0>                                        ,The Park School of Buffalo,Xavier University
206,Tom Price holds the position of<extra_id_0>                                        ,United States representative,United States senator
207,<extra_id_0> is the chair of Gibraltar Socialist Labour Party                                    ,Fabian Picardo,Xavier Bettel
208,Gennady Gudkov is a member of the<extra_id_0>                                ,Russian Opposition Coordination Council,People's Movement Party
209,<extra_id_0> is the head of the government of S<unk> o Paulo                                   ,Fernando Haddad,Eduardo Joo Jardim
210,<extra_id_0> is the head of the government of S<unk> o Paulo                                   ,Geraldo Alckmin,Eduardo Joo Jardim
211,Won Hee-ryong is a member of the<extra_id_0>                                 ,Liberty Korea Party,Democratic Party of Korea
212,Rathika Sitsabaiesan is a member of the<extra_id_0>                               ,New Democratic Party,People's National Congress Party
213,<extra_id_0> is the chair of European Parliament Committee on Foreign Affairs                                     ,Elmar Brok,Jean-Claude Boulard
214,Stephen Dobbie plays for<extra_id_0>                                        ,Fleetwood Town F.C.,Scotland national football team
215,Hart Blanton works for<extra_id_0>                                         ,University of Connecticut,United States Department of Energy
216,Portrait of Professor Benjamin H Rand is owned by<extra_id_0>                                    ,Crystal Bridges Museum of American Art,National Museum of the American Indian
217,Arturo Scotto is a member of the<extra_id_0>                                   ,"Left, Ecology and Freedom",People's National Congress Party
218,RA Dickey plays for<extra_id_0>                                     ,Toronto Blue Jays,England national association football team
219,Nabil Dirar plays for<extra_id_0>                                        ,AS Monaco FC,Al Ahly SC
220,Kongregate is owned by<extra_id_0>                                        ,GameStop,Norwegian National Rail Administration
221,Gilbert Arenas plays for<extra_id_0>                                         ,Shanghai Sharks,Brazil national football team
222,Jason Reese works for<extra_id_0>                                       ,University of Edinburgh,The Spaceship Company
223,Andrew D Martin works for<extra_id_0>                                        ,University of Michigan,United States Department of Energy
224,K<unk> re Schultz works for<extra_id_0>                                      ,Novo Nordisk,Norwegian National Rail Administration
225,Eurosport is owned by<extra_id_0>                                         ,Discovery Inc.,Volkswagen Group
226,Lisa Murkowski holds the position of<extra_id_0>                                       ,United States senator,United States representative
227,Gianni Alemanno is a member of the<extra_id_0>                                   ,Brothers of Italy,New Centre-Right
228,<extra_id_0> is the head of the government of Qatar                                       ,Abdullah bin Nasser bin Khalifa Al Thani,Abdullah of Qatar
229,Nuno Brás da Silva Martins holds the position of<extra_id_0>                                 ,auxiliary bishop,President of Brazil
230,Maro<unk> <unk> ef<unk> ovi<unk> holds the position of<extra_id_0>                                ,European Commissioner for Energy,member of the European Parliament
231,Jim Murphy holds the position of<extra_id_0>                                        ,Shadow Secretary of State for International Development,United States senator
232,Karyn A Temple works for<extra_id_0>                                      ,United States Copyright Office,The Trump Organization
233,Bruce Hyer is a member of the<extra_id_0>                                     ,Green Party of Canada,Republican Party
234,Ionel-Sorin Moisă is a member of the<extra_id_0>                              ,Social Democratic Party,Social Democratic Party of Moldova
235,Vivian Li works for<extra_id_0>                                        ,National Institute for Medical Research,Xiaomi
236,Martin Hamilton-Smith is a member of the<extra_id_0>                                    ,Liberal Party of Australia,Conservative Party of Canada
237,<extra_id_0> is the head of the government of Rio Grande do Sul                                   ,Tarso Genro,Eduardo Joo Jardim
238,John Guidetti plays for<extra_id_0>                                       ,Sweden national association football team,Australia national cricket team
239,Christofer Clemente works for<extra_id_0>                                      ,The University of Queensland,European Solidarity
240,Joan Josep Nuet is a member of the<extra_id_0>                                  ,United and Alternative Left,People's National Congress Party
241,<extra_id_0> is the head of the government of Liaoning                                    ,Chen Zhenggao,Xia Jiantong
242,LA Weekly is owned by<extra_id_0>                                         ,Voice Media Group,The New York Times Company
243,<extra_id_0> is the chair of Association for Symbolic Logic                                    ,Alasdair Urquhart,Xavier University
244,Sayuri Uenishi is a member of the<extra_id_0>                                  ,Japan Innovation Party,Democratic Party of Japan
245,Llu<unk> s Corominas i D<unk> az is a member of the<extra_id_0>                        ,Democratic Convergence of Catalonia,Democratic Convergence of Catalonia
246,Stuart Broad plays for<extra_id_0>                                          ,England and Wales cricket team,Australia national cricket team
247,Diego Ribas da Cunha plays for<extra_id_0>                                     ,Atlético Madrid,Brazil national football team
248,Ahmad Zahid Hamidi holds the position of<extra_id_0>                                     ,Minister of Home Affairs,President of Pakistan
249,Luciano Onder works for<extra_id_0>                                       ,RAI,New York Yankees
250,Enrico dal Covolo holds the position of<extra_id_0>                                 ,titular bishop,diocesan bishop
251,Shakib Al Hasan plays for<extra_id_0>                                      ,Bangladesh national cricket team,Al Ahly SC
252,Vasile Blaga is a member of the<extra_id_0>                                    ,Democratic Liberal Party,People's Movement Party
253,Scott Frost works for<extra_id_0>                                          ,Oregon Ducks,Discovery Communications Nordic
254,Frans Van de Werf works for<extra_id_0>                                      ,European Society of Cardiology,Rijksmuseum
255,<extra_id_0> is the head coach of Skydive Dubai-Al Ahli                                ,Andreas Petermann,Abdullah of Dubai
256,<extra_id_0> is the chair of Bank of Lithuania                                        ,Vitas Vasiliauskas,Valdas Dambrauskas
257,<extra_id_0> is the head of the government of Flanders                                     ,Geert Bourgeois,Philippe Lamberts
258,Josep Rull i Andreu is a member of the<extra_id_0>                               ,Democratic Convergence of Catalonia,People's Movement Party
259,Justin Welby holds the position of<extra_id_0>                                      ,Archbishop of Canterbury,United States senator
260,<extra_id_0> is the head of the government of Changhua County                                   ,Cho Po-yuan,Xia Jiantong
261,Mette Frederiksen holds the position of<extra_id_0>                                   ,Danish Minister for Labour,party leader
262,WOSX is owned by<extra_id_0>                                        ,Denison University,Entercom
263,<extra_id_0> is the chair of Union rationaliste                                       ,Édouard Brézin,Mark Warburton
264,Robbie Rogers plays for<extra_id_0>                                        ,LA Galaxy II,England national association football team
265,Tom Finkelpearl works for<extra_id_0>                                      ,New York City Department of Cultural Affairs,University of Oxford
266,Gabriel Salazar works for<extra_id_0>                                         ,University of Chile,Canal+
267,<extra_id_0> is the head coach of LSU Tigers football                                     ,Les Miles,Jeff Fisher
268,Peggy Piesche works for<extra_id_0>                                        ,University of Bayreuth,Fox News
269,Ann Sarnoff works for<extra_id_0>                                        ,BBC America,The New York Times
270,Peter Kohlgraf works for<extra_id_0>                                         ,Catholic University of Applied Sciences Mainz,Deutsche Bank
271,Seiya Ando attended<extra_id_0>                                       ,Meiji University,Yokohama High School
272,<extra_id_0> is the head coach of KAA Gent                                   ,Hein Vanhaezebrouck,Ruben Ayala
273,Helen McEntee holds the position of<extra_id_0>                                     ,Teachta Dála,United States representative
274,Eskil Br<unk> ndbo is a member of the<extra_id_0>                                ,Conservative Party of Norway,Norwegian Labour Party
275,Andris Piebalgs holds the position of<extra_id_0>                                   ,"European Commissioner for International Cooperation, Humanitarian Aid and Crisis Response",member of the European Parliament
276,Didier Fassin works for<extra_id_0>                                      ,Institute for Advanced Study,France Inter
277,Joaquim Forn is a member of the<extra_id_0>                                  ,Democratic Convergence of Catalonia,People's National Congress Party
278,Maria Ohisalo attended<extra_id_0>                                        ,University of Eastern Finland,St. Joseph High School
279,Ghulam Rasool Sahi is a member of the<extra_id_0>                             ,Pakistan Muslim League (N),Pakistan Muslim League (N)
280,<extra_id_0> is the head coach of Legia Warsaw                                      ,Henning Berg,Stanislav Lev
281,Ron Estes holds the position of<extra_id_0>                                       ,Kansas State Treasurer,United States senator
282,Brian Mullan plays for<extra_id_0>                                         ,Colorado Rapids,Ireland national football team
283,Shelley Moore Capito holds the position of<extra_id_0>                                   ,United States representative,United States representative
284,Emanuela Del Gado works for<extra_id_0>                                   ,ETH Zurich,Canal+
285,Shay Given plays for<extra_id_0>                                         ,Middlesbrough F.C.,England national association football team
286,James McClean plays for<extra_id_0>                                        ,Wigan Athletic F.C.,Scotland national football team
287,Romelu Lukaku plays for<extra_id_0>                                      ,Everton F.C.,Estonia national football team
288,<extra_id_0> is the head coach of Angers SCO                                     ,Stéphane Moulin,Jean-Claude Boulard
289,Sabrina Ionescu attended<extra_id_0>                                      ,Miramonte High School,Universidade Estadual Paulista
290,<extra_id_0> is the chair of Progressive Party of Maldives                                     ,Maumoon Abdul Gayoom,Abdullah of Maldives
291,Rahm Emanuel holds the position of<extra_id_0>                                   ,Mayor of Chicago,President of Nigeria
292,Kari Turunen holds the position of<extra_id_0>                                     ,chairperson,President of Finland
293,Nikólaos Chount<unk> s is a member of the<extra_id_0>                             ,SYRIZA,Lithuanian Peasant and Greens Union
294,Nordic Regional Airlines is owned by<extra_id_0>                                        ,Flybe,Nordic Regional Airlines
295,Gareth Barry plays for<extra_id_0>                                        ,Everton F.C.,Cardiff City F.C.
296,Lucas Richman works for<extra_id_0>                                         ,Bangor Symphony Orchestra,Fox News
297,Luis Almagro holds the position of<extra_id_0>                                      ,foreign minister,President of Ecuador
298,Luis Planas holds the position of<extra_id_0>                                     ,general secretary,President of Ecuador
299,Thorgan Hazard plays for<extra_id_0>                                         ,Borussia Mönchengladbach,France national association football team
300,Chen Guangcheng works for<extra_id_0>                                       ,Witherspoon Institute,Lenovo
301,M<unk> ris Ku<unk> inskis is a member of the<extra_id_0>                               ,Liepāja Party,Lithuanian Peasant and Greens Union of Lithuania
