40,<extra_id_0> is the head coach of Valur                                        ,Heimir Guðjónsson,Jussi Halla-aho
41,<extra_id_0> is the head coach of Gap Connahs Quay FC                             ,Andy Morrison,Neil Harris
42,<extra_id_0> is the chair of Delta Air Lines                                       ,Frank Blake,Mike Turner
43,Marcelo D<unk> az plays for<extra_id_0>                                      ,Chile national football team,Real Madrid CF
44,Edvald Boasson-Hagen plays for<extra_id_0>                                 ,NTT Pro Cycling Team,FC Rosengrd
45,Gaku Shibasaki plays for<extra_id_0>                                       ,CD Leganés,Japan national association football team
46,Qi Lu works for<extra_id_0>                                         ,Baidu,China Media Group
47,Kashif Ahmad is a member of the<extra_id_0>                                    ,The Alternative,Pakistan Tehreek-e-Insaf
48,<extra_id_0> is the chair of Embassy of Ukraine Ottawa                                      ,Andriy Shevchenko,Yuriy Yaromko
49,Nathan Rourke attended<extra_id_0>                                         ,Ohio University,University of Massachusetts Amherst
50,Wells Fargo Center is owned by<extra_id_0>                                      ,Ivanhoe Cambridge,Berkshire Hathaway
51,Clemens Fuest works for<extra_id_0>                                      ,Ifo Institut für Wirtschaftsforschung,The New York Times
52,<extra_id_0> is the chair of Federal Emergency Management Agency                                       ,Pete Gaynor,Jesse W. Strickland
53,Olav Fykse Tveit holds the position of<extra_id_0>                               ,Preses,President of Norway
54,Curtis Pitt holds the position of<extra_id_0>                                      ,Speaker of the Legislative Assembly of Queensland,United States representative
55,Darren Fletcher plays for<extra_id_0>                                       ,West Bromwich Albion F.C.,Northampton Town F.C.
56,Maria A Pallante works for<extra_id_0>                                      ,Library of Congress,National Museum of Natural History
57,John Galliano works for<extra_id_0>                                         ,Maison Martin Margiela,University of Texas at Austin
58,Carlos Eduardo Marques plays for<extra_id_0>                                       ,Clube Atlético Mineiro,Real Madrid CF
59,<extra_id_0> is the head coach of FK Austria Wien                                      ,Christian Ilzer,elksenika
60,Rocky Anderson is a member of the<extra_id_0>                                      ,Justice Party,Republican Party
61,Valentino Rossi plays for<extra_id_0>                                        ,Yamaha Motor Racing,FC Barcelona Bàsquet
62,Zlatan Pepemovic plays for<extra_id_0>                                    ,Los Angeles Galaxy,FC Barcelona Bàsquet
63,Max Hollein works for<extra_id_0>                                        ,Metropolitan Museum of Art,Max Planck Institute for Intelligent Systems
64,<extra_id_0> is the head of the government of Yerevan                                     ,Hayk Marutyan,Vadim Avakyants
65,<extra_id_0> is the head of the government of Pennsylvania                                       ,Tom Wolf,Mike Turner
66,Lawrence Thomas Persico holds the position of<extra_id_0>                                     ,diocesan bishop,United States representative
67,<extra_id_0> is the chair of Sainsburys                                      ,Martin Scicluna,Michael McCormack
68,Chris Hipkins holds the position of<extra_id_0>                                       ,Minister of Education,United States senator
69,<extra_id_0> is the head coach of NK Rudar Velenje                                   ,Almir Sulejmanović,Duan Kosi
70,<extra_id_0> is the head coach of HC Kometa Brno                                  ,Libor Zábranský,Martin evela
71,<extra_id_0> is the chair of National Rally                                        ,Marine Le Pen,Nicola Sturgeon
72,<extra_id_0> is the head coach of Swiss national football team                                      ,Vladimir Petković,Christian Michelsen
73,Mahathir Mohamad is a member of the<extra_id_0>                                 ,Malaysian United Indigenous Party,Malaysian United Indigenous Party
74,<extra_id_0> is the chair of Norwegian Womens Lobby                                     ,Ragnhild Hennum,Anna-Maja Henriksen
75,Netscape Communications Corporation is owned by<extra_id_0>                                       ,Verizon,Microsoft Corporation
76,<extra_id_0> is the head coach of AFC Ajax                                     ,Erik ten Hag,Yves Vanderhaeghe
77,Fred VanVleet plays for<extra_id_0>                                      ,Toronto Raptors,FC Groningen
78,<extra_id_0> is the head coach of Bursaspor                                      ,Mesut Bakkal,zcanospor
79,Jerzy Buzek holds the position of<extra_id_0>                                    ,member of the European Parliament,Deputy Marshal of the Senate of the Republic of Poland
80,<extra_id_0> is the head coach of Venezia FC                                   ,Alessio Dionisi,Roberto Boscaglia
81,Michelle Alexander works for<extra_id_0>                                          ,University of York,The New York Times
82,<extra_id_0> is the head coach of FC Zhetysu                                   ,Dmitriy Ogai,Andrei Gordeyev
83,Chris Young plays for<extra_id_0>                                          ,Washington Nationals,Los Angeles Lakers
84,Erwin Hoffer plays for<extra_id_0>                                        ,Karlsruher SC,FC Schalke 04
85,Manuel José Macário do Nascimento Clemente holds the position of<extra_id_0>                          ,Patriarch of Lisbon,President of Portugal
86,Charles Falconer Baron Falconer of Thoroton holds the position of<extra_id_0>                             ,Shadow Attorney General for England and Wales,Shadow Secretary of State for Justice
87,Jérôme Boateng plays for<extra_id_0>                                      ,FC Bayern Munich,France national association football team
88,Gwendal Rouillard is a member of the<extra_id_0>                                  ,La République En Marche,The Patriots
89,<extra_id_0> is the chair of Young Liberals                                        ,Konstantin Kuhle,Kate Gallego
90,<extra_id_0> is the head coach of FC Botoșani                                     ,Marius Croitoru,Cristiano Bergodi
91,<extra_id_0> is the head coach of Valencia CF                                       ,Javi desGracia,José Luis Martnez-Romeo
92,John Neely Kennedy holds the position of<extra_id_0>                                     ,United States senator,United States senator
93,<extra_id_0> is the head of the government of Poland                                       ,Mateusz Morawiecki,Jerzy Brzczek
94,Scott Morrison holds the position of<extra_id_0>                                       ,Prime Minister of Australia,United States representative
95,Salomon Kalou plays for<extra_id_0>                                       ,Hertha BSC,FC Akhmat Grozny
96,<extra_id_0> is the head of the government of Livorno                                    ,Filippo Nogarin,Massimo Bitonci
97,Heather Humphreys holds the position of<extra_id_0>                                    ,Teachta Dála,United States senator
98,Călin Popescu-Tăriceanu is a member of the<extra_id_0>                               ,Alliance of Liberals and Democrats Party (Romania),independent politician
99,Brigitte Boccone-Pagès is a member of the<extra_id_0>                            ,Priorité Monaco,The Patriots
100,<extra_id_0> is the chair of International Shooting Sport Federation                                      ,Vladimir Lisin,Yokohama
101,Recep Tayyip Erdo<unk> an holds the position of<extra_id_0>                              ,President of Turkey,Prime Minister of Turkey
102,Giorgia Meloni is a member of the<extra_id_0>                                 ,Brothers of Italy,Forza Italia (2013)
103,Carmen Lamela D<unk> az works for<extra_id_0>                                    ,Supreme Court of Spain,Televisión Nacional de Chile
104,Kimbrough Memorial Stadium is owned by<extra_id_0>                                      ,Canyon Independent School District,Kimbrough University
105,Alma Zadi<unk> is a member of the<extra_id_0>                                   ,Die Grünen,Serbian Radical Party
106,Alma Zadi<unk> works for<extra_id_0>                                       ,Austrian Federal Government,Croatian Literary Museum
107,Jordan Randall Smith works for<extra_id_0>                                        ,Symphony Number One,United States House of Representatives
108,<extra_id_0> is the head coach of SEG Racing Academy                                      ,Michiel Elijzen,Christian Lindner
109,Belinda Johnson works for<extra_id_0>                                        ,Airbnb,"University of California, San Diego"
110,Bronwyn Harch works for<extra_id_0>                                       ,The University of Queensland,National Trust
111,Nathan Law is a member of the<extra_id_0>                                      ,Demosistō,Democratic Party
112,Tomi Lahren works for<extra_id_0>                                        ,TheBlaze,IL Sandviken
113,Brendan Eich holds the position of<extra_id_0>                                      ,chief executive officer,United States senator
114,Julian Smith holds the position of<extra_id_0>                                        ,Secretary of State for Northern Ireland,United States senator
115,Amos Yong works for<extra_id_0>                                       ,Fuller Theological Seminary,Google
116,Fratelli Fabbri Editori is owned by<extra_id_0>                                   ,Arnoldo Mondadori Editore,Berkshire Hathaway
117,<extra_id_0> is the chair of Czech Social Democratic Party                                       ,Milan Chovanec,János Márton
118,T L Taylor works for<extra_id_0>                                       ,Massachusetts Institute of Technology,National Football League
119,Charles Michel holds the position of<extra_id_0>                                        ,President of the European Council,diocesan bishop
120,<extra_id_0> is the chair of European Bank for Reconstruction and Development                                    ,Suma Chakrabarti,Christian Michelsen
121,<extra_id_0> is the head coach of Atlético Madrid                                     ,Diego Simeone,ngel Ziganda
122,James Lankford holds the position of<extra_id_0>                                      ,United States senator,United States representative
123,<extra_id_0> is the head of the government of Turin                                      ,Chiara Appendino,Massimo Bitonci
124,Christine Sinclair plays for<extra_id_0>                                         ,Portland Thorns FC,New Zealand Warriors
125,Angelo De Donatis holds the position of<extra_id_0>                                    ,auxiliary bishop,diocesan bishop
126,Wout Brama plays for<extra_id_0>                                        ,PEC Zwolle,FC Groningen
127,Chesley Sully Sullenberger works for<extra_id_0>                                 ,CBS News,The New York Times
128,Stephen Powis works for<extra_id_0>                                        ,National Health Service (England),The New York Times
129,Robyn Denholm works for<extra_id_0>                                      ,Telstra,Royal Challengers Bangalore
130,PanAmericano is owned by<extra_id_0>                                        ,BTG Pactual,Bane NOR
131,<extra_id_0> is the head coach of Odds BK                                     ,Jan Frode Nornes,Christian Lindner
132,John Mensah plays for<extra_id_0>                                       ,Accra Hearts of Oak SC,Australia Fed Cup team
133,Jole Santelli is a member of the<extra_id_0>                                   ,Forza Italia (2013),Democratic Party
134,<extra_id_0> is the head coach of KS Kamza                                      ,Klodian Duro,elko Tomi
135,Masterpiece is owned by<extra_id_0>                                         ,Steven A. Cohen,The Walt Disney Company
136,<extra_id_0> is the head coach of Androni Giocattoli-Sidermec                             ,Leonardo Scarselli,Roberto Boscaglia
137,Giuseppe Pisanu is a member of the<extra_id_0>                                 ,Civic Choice,Forza Italia (2013)
138,Euclid Tsakalotos works for<extra_id_0>                                   ,National and Kapodistrian University of Athens,University of Potsdam
139,Conor Murray plays for<extra_id_0>                                         ,Munster Rugby,Australia Fed Cup team
140,<extra_id_0> is the chair of National Electoral Council of Venezuela                                    ,Tibisay Lucena,Nicolás Maduro
141,<extra_id_0> is the head coach of Racing Club                                        ,Sebastián Becaccece,Maurizio Galimberti
142,Poul Michelsen is a member of the<extra_id_0>                                   ,Progress,Norwegian Labour Party
143,Joel Byrom plays for<extra_id_0>                                         ,Northampton Town F.C.,FC Akhmat Grozny
144,4chan is owned by<extra_id_0>                                         ,Hiroyuki Nishimura,Apple Inc.
145,Chris Lewington plays for<extra_id_0>                                        ,Margate F.C.,Northampton Town F.C.
146,Tuomas Eerola works for<extra_id_0>                                     ,Durham University,Estonian Literary Museum
147,<extra_id_0> is the chair of Christian Social Peoples Party                                     ,Frank Engel,Christian Lindner
148,<extra_id_0> is the head coach of Unione Sportiva Lecce                                   ,Eugenio Corini,Roberto Boscaglia
149,Keith Olbermann works for<extra_id_0>                                        ,ESPN,University of Potsdam
150,Juice Robinson works for<extra_id_0>                                         ,New Japan Pro-Wrestling,The New York Times
151,Rabbit is owned by<extra_id_0>                                         ,Steven A. Cohen,Berkshire Hathaway
152,When Will You Marry? is owned by<extra_id_0>                                     ,Al-Mayassa bint Hamad bin Khalifa Al-Thani,Berkshire Hathaway
153,Sharon R Lewin works for<extra_id_0>                                       ,Monash University,The New York Times
154,Frank-Walter Steinmeier holds the position of<extra_id_0>                                   ,president of Germany,United States senator
155,<extra_id_0> is the head coach of FC Argeș                                      ,Ionuț Badea,Bogdan Zajc
156,Melanie Keen works for<extra_id_0>                                         ,Wellcome Trust,The New York Times
157,<extra_id_0> is the head coach of AS Nancy-Lorraine                                ,Jean-Louis Garcia,Christophe Saurel
158,<extra_id_0> is the head of the government of Saint Petersburg                                      ,Alexander Beglov,Sergei Sednyov
159,<extra_id_0> is the head coach of FK Budu<unk> nost Podgorica                               ,Mladen Milinković,Nenad Bjelica
160,Tom Cotton holds the position of<extra_id_0>                                        ,United States senator,United States senator
161,Chris Porter plays for<extra_id_0>                                          ,Colchester United F.C.,Los Angeles Lakers
162,<extra_id_0> is the head of the government of Ky<unk> to Prefecture                                  ,Takatoshi Nishiwaki,Shinz Abe
163,Norbert Perrimon works for<extra_id_0>                                       ,Harvard University,National Museum of Natural History
164,<extra_id_0> is the chair of European Research Council                                        ,Mauro Ferrari,Nicola Sturgeon
165,Joakim Noah plays for<extra_id_0>                                        ,New York Knicks,FC Akhmat Grozny
166,Tim Bresnan plays for<extra_id_0>                                       ,Sylhet Sixers,New York Yankees
167,Julio Arca plays for<extra_id_0>                                        ,South Shields F.C.,Real Madrid CF
168,Alex Morgan plays for<extra_id_0>                                          ,United States women's national soccer team,Los Angeles Lakers
169,Pierre-Emerick Aubameyang plays for<extra_id_0>                                  ,Arsenal F.C.,France national association football team
170,Philip W Kantoff works for<extra_id_0>                                      ,Memorial Sloan Kettering Cancer Center,National Museum of Natural History
171,Brenda L Bloodgood works for<extra_id_0>                                        ,"University of California, San Diego","University of California, San Diego"
172,Joana Ortega i Alemany is a member of the<extra_id_0>                               ,Catalan European Democratic Party,Catalan European Democratic Party
173,<extra_id_0> is the head of the government of Batangas                                    ,Hermilando Mandanas,Luca D'Angelo
174,Kevitsa mine is owned by<extra_id_0>                                      ,Boliden AB,Gazprom-Karrenbauer
175,Zury R<unk> os is a member of the<extra_id_0>                                  ,Valor (political party),Catalan European Democratic Party
176,Carles Puigdemont holds the position of<extra_id_0>                                   ,member of the European Parliament,President of Ecuador
177,Carles Puigdemont is a member of the<extra_id_0>                                 ,Catalan European Democratic Party,Catalan European Democratic Party
178,Karolin Luger works for<extra_id_0>                                        ,University of Colorado Boulder,Max Planck Institute for Intelligent Systems
179,<extra_id_0> is the chair of TOP 09                                         ,Markéta Adamová,Yjir Tamaki
180,<extra_id_0> is the head coach of Aerostar Bacău                                     ,Daniel Munteanu,Ilieu Bălace
181,Ruffin McNeill works for<extra_id_0>                                        ,Virginia Cavaliers football,National Trust
182,Mazie Hirono holds the position of<extra_id_0>                                     ,United States senator,Prime Minister of Japan
183,Lamar Alexander holds the position of<extra_id_0>                                       ,United States senator,United States representative
184,James Rodr<unk> guez plays for<extra_id_0>                                      ,Real Madrid CF,Real Madrid CF
185,<extra_id_0> is the head coach of Telenet-Fidea                                    ,Sven Vanthourenhout,Nicol Machado
186,Reyahn King works for<extra_id_0>                                        ,York Museums Trust,Ministry of Foreign Affairs of Malaysia
187,Yossi Benayoun plays for<extra_id_0>                                    ,Maccabi Haifa F.C.,FC Akhmat Grozny
188,<extra_id_0> is the chair of Verkhovna Rada                                    ,Dmytro Oleksandrovych Razumkov,Andrey Medvedev
189,<extra_id_0> is the head of the government of Basse-Terre                                  ,Marie-Luce Penchard,Christophe Saurel
190,Dragoș Pîslaru is a member of the<extra_id_0>                               ,"Liberty, Unity and Solidarity Party",National Liberal Party
191,Jordan Nwora attended<extra_id_0>                                        ,University of Louisville,Georgetown University
192,<extra_id_0> is the chair of Gibraltar Socialist Labour Party                                    ,Fabian Picardo,Alfonso González
193,Gennady Gudkov is a member of the<extra_id_0>                                ,Russian Opposition Coordination Council,Constitutional Democratic Party of Russia
194,<extra_id_0> is the head of the government of S<unk> o Paulo                                   ,Bruno Covas,Eduardo Coudet
195,<extra_id_0> is the head of the government of S<unk> o Paulo                                   ,João Doria Júnior,Eduardo Coudet
196,Rathika Sitsabaiesan is a member of the<extra_id_0>                               ,Ontario Liberal Party,Constitutional Democratic Party of India
197,<extra_id_0> is the chair of European Parliament Committee on Foreign Affairs                                     ,David McAllister,Christian Michelsen
198,<extra_id_0> is the head coach of Parma Calcio 1913                                  ,Roberto D'Aversa,Roberto Boscaglia
199,Hart Blanton works for<extra_id_0>                                         ,Texas A&M University,National Football League
200,Portrait of Professor Benjamin H Rand is owned by<extra_id_0>                                    ,Crystal Bridges Museum of American Art,National Museum of Natural History
201,Arturo Scotto is a member of the<extra_id_0>                                   ,Article 1 – Democratic and Progressive Movement,National Regeneration Movement
202,François Villeroy de Galhau holds the position of<extra_id_0>                                  ,president,president
203,RA Dickey plays for<extra_id_0>                                     ,Toronto Blue Jays,United States women's national soccer team
204,Nabil Dirar plays for<extra_id_0>                                        ,Fenerbahçe FC,FC Barcelona Bàsquet
205,Kongregate is owned by<extra_id_0>                                        ,Modern Times Group,Bane NOR
206,Gilbert Arenas plays for<extra_id_0>                                         ,Shanghai Sharks,FC Barcelona Bàsquet
207,Andrew D Martin works for<extra_id_0>                                        ,University of Michigan,National Football League
208,Eurosport is owned by<extra_id_0>                                         ,Discovery Inc.,Discovery Inc.
209,Lisa Murkowski holds the position of<extra_id_0>                                       ,United States senator,United States senator
210,Gianni Alemanno is a member of the<extra_id_0>                                   ,National Movement for Sovereignty,Forza Italia (2013)
211,<extra_id_0> is the head of the government of Qatar                                       ,Khalid bin Khalifa bin Abdul Aziz Al Thani,Abu Dhabi Tourism & Culture Authority
212,Nuno Brás da Silva Martins holds the position of<extra_id_0>                                 ,auxiliary bishop,President of Brazil
213,Maro<unk> <unk> ef<unk> ovi<unk> holds the position of<extra_id_0>                                ,European Commissioner for Energy,Prime Minister of Croatia
214,Karyn A Temple works for<extra_id_0>                                      ,United States Copyright Office,National Museum of Natural History
215,Bruce Hyer is a member of the<extra_id_0>                                     ,Green Party of Canada,Democratic Party
216,Ionel-Sorin Moisă is a member of the<extra_id_0>                              ,independent politician,National Liberal Party
217,Vivian Li works for<extra_id_0>                                        ,Francis Crick Institute,The New York Times
218,<extra_id_0> is the head of the government of Rio Grande do Sul                                   ,Eduardo Leite,Eduardo Coudet
219,John Guidetti plays for<extra_id_0>                                       ,Sweden national association football team,Australia Fed Cup team
220,Christofer Clemente works for<extra_id_0>                                      ,University of the Sunshine Coast,University of Potsdam
221,<extra_id_0> is the head coach of SFC Opava                                      ,Radoslav Kováč,Aleksei Medvedev
222,Joan Josep Nuet is a member of the<extra_id_0>                                  ,Communists of Catalonia,Catalan European Democratic Party
223,Máximo Huerta Hernández works for<extra_id_0>                              ,Televisión Española,Televisión Nacional de Chile
224,<extra_id_0> is the head of the government of Liaoning                                    ,Tang Yijun,Liu Guozhong
225,Jared Kushner holds the position of<extra_id_0>                                     ,Office of American Innovation,United States senator
226,Llu<unk> s Corominas i D<unk> az is a member of the<extra_id_0>                        ,Catalan European Democratic Party,Popular Unity
227,Diego Ribas da Cunha plays for<extra_id_0>                                     ,Clube de Regatas do Flamengo,Clube Atlético Madrid
228,Ahmad Zahid Hamidi holds the position of<extra_id_0>                                     ,Minister of Home Affairs,Prime Minister of Malaysia
229,Luciano Onder works for<extra_id_0>                                       ,Mediaset S.p.A.,University of Potsdam
230,Enrico dal Covolo holds the position of<extra_id_0>                                 ,titular bishop,diocesan bishop
231,Vasile Blaga is a member of the<extra_id_0>                                    ,National Liberal Party,National Liberal Party
232,Scott Frost works for<extra_id_0>                                          ,Nebraska Cornhuskers,National Museum of Natural History
233,Justin Trudeau holds the position of<extra_id_0>                                      ,Prime Minister of Canada,Prime Minister of Canada
234,<extra_id_0> is the head coach of Skydive Dubai-Al Ahli                                ,Alberto Volpi,Al-Quwa Al-Jawiya
235,<extra_id_0> is the chair of Bank of Lithuania                                        ,Vitas Vasiliauskas,Alyaksey Shpilevsky
236,<extra_id_0> is the head of the government of Flanders                                     ,Geert Bourgeois,Philippe Saurel
237,Josep Rull i Andreu is a member of the<extra_id_0>                               ,Catalan European Democratic Party,Catalan European Democratic Party
238,Justin Welby holds the position of<extra_id_0>                                      ,Archbishop of Canterbury,United States senator
239,<extra_id_0> is the head of the government of Changhua County                                   ,Wang Huei-mei,Xu Dazhe
240,Mette Frederiksen holds the position of<extra_id_0>                                   ,Prime Minister of Denmark,United States senator
241,WOSX is owned by<extra_id_0>                                        ,Ohio State University,Entercom
242,<extra_id_0> is the chair of Union rationaliste                                       ,Antoine Triller,Michael McCormack
243,Robbie Rogers plays for<extra_id_0>                                        ,Los Angeles Galaxy,Los Angeles Lakers
244,Tom Finkelpearl works for<extra_id_0>                                      ,New York City Department of Cultural Affairs,The New York Times
245,Gabriel Salazar works for<extra_id_0>                                         ,Metropolitan University of Educational Sciences,"University of California, San Diego"
246,<extra_id_0> is the head coach of LSU Tigers football                                     ,Ed Orgeron,Ron Jans
247,Peggy Piesche works for<extra_id_0>                                        ,Federal Agency for Civic Education,The New York Times
248,Catherine McKenna holds the position of<extra_id_0>                                     ,Minister of Infrastructure and Communities,United States senator
249,<extra_id_0> is the head coach of KAA Gent                                   ,Jess Thorup,Yvon Leggeri
250,Helen McEntee holds the position of<extra_id_0>                                     ,Teachta Dála,United States representative
251,Eskil Br<unk> ndbo is a member of the<extra_id_0>                                ,Conservative Party of Norway,Progress Party
252,Andris Piebalgs holds the position of<extra_id_0>                                   ,"European Commissioner for International Cooperation, Humanitarian Aid and Crisis Response",President of Estonia
253,Didier Fassin works for<extra_id_0>                                      ,Collège de France,France Télévisions
254,Joaquim Forn is a member of the<extra_id_0>                                  ,Catalan European Democratic Party,Catalan European Democratic Party
255,Maria Ohisalo holds the position of<extra_id_0>                                     ,Minister of the Interior,President of Finland
256,<extra_id_0> is the head coach of Moreirense FC                                  ,Ricardo Soares,Pedro Coudet
257,Jeremy Corbyn holds the position of<extra_id_0>                                     ,Leader of the Labour Party,Shadow Secretary of State for Justice
258,Ghulam Rasool Sahi is a member of the<extra_id_0>                             ,Pakistan Tehreek-e-Insaf,Pakistan Tehreek-e-Insaf
259,<extra_id_0> is the head coach of Legia Warsaw                                      ,Aleksandar Vuković,Jerzy Brzczek
260,Shelley Moore Capito holds the position of<extra_id_0>                                   ,United States senator,United States representative
261,Emanuela Del Gado works for<extra_id_0>                                   ,Georgetown University,Televisión Nacional de Chile
262,<extra_id_0> is the chair of Ministry of Health and Welfare                                      ,Park Neung-hoo,Narendra Modi
263,James McClean plays for<extra_id_0>                                        ,Stoke City F.C.,Scotland national football team
264,Romelu Lukaku plays for<extra_id_0>                                      ,Inter Milan,FC Akhmat Grozny
265,<extra_id_0> is the head coach of Angers SCO                                     ,Stéphane Moulin,Claude Puel
266,Sabrina Ionescu plays for<extra_id_0>                                     ,New York Liberty,FC Dynamo Brest
267,Sabrina Ionescu attended<extra_id_0>                                      ,University of Oregon,University of Potsdam
268,<extra_id_0> is the chair of Progressive Party of Maldives                                     ,Abdulla Yameen,Mufti Muhammad-Bande
269,Naomi Osaka plays for<extra_id_0>                                        ,Japan at the Hopman Cup,FC Akhmat Grozny
270,<extra_id_0> is the head coach of Naomi Osaka                                      ,Wim Fissette,Yokohama
271,<extra_id_0> is the head coach of Spartak Moscow                                      ,Domenico Tedesco,Mikhail Mishustin
272,Kari Turunen holds the position of<extra_id_0>                                     ,artistic director,United States senator
273,Jason Roy plays for<extra_id_0>                                          ,Sydney Sixers,Los Angeles Lakers
274,<extra_id_0> is the head coach of Rio Ave FC                                    ,Carlos Carvalhal,Pedro Sánchez
275,Nikólaos Chount<unk> s is a member of the<extra_id_0>                             ,Popular Unity (Greece),Catalan European Democratic Party
276,Nordic Regional Airlines is owned by<extra_id_0>                                        ,Finnair,Nordic Entertainment Group
277,Gareth Barry plays for<extra_id_0>                                        ,Everton F.C.,Los Angeles Lakers
278,Lucas Richman works for<extra_id_0>                                         ,Bangor Symphony Orchestra,Apple Inc.
279,Luis Almagro holds the position of<extra_id_0>                                      ,General Secretariat of the Organization of American States,President of Peru
280,Thorgan Hazard plays for<extra_id_0>                                         ,Belgium national football team,FC Akhmat Grozny
281,Chen Guangcheng works for<extra_id_0>                                       ,Witherspoon Institute,China Media Group
282,M<unk> ris Ku<unk> inskis is a member of the<extra_id_0>                               ,Liepāja Party,National Assembly of Latvia
283,Julie Ertz plays for<extra_id_0>                                         ,United States women's national soccer team,Los Angeles Lakers
284,Trey Lance attended<extra_id_0>                                          ,North Dakota State University,Gonzaga University
285,Antonino Raspanti holds the position of<extra_id_0>                                    ,diocesan bishop,diocesan bishop
286,Ian Jacobs works for<extra_id_0>                                         ,University of New South Wales,The New York Times
287,Dominique Mamberti holds the position of<extra_id_0>                                     ,cardinal,President of the French Republic
288,Katherine Joy works for<extra_id_0>                                          ,University of Manchester,The New York Times
289,<extra_id_0> is the head coach of APOEL FC                                   ,Marinos Ouzounidis,Giannis Petrakis
290,<extra_id_0> is the chair of National Assembly                                         ,Ousseini Tinni,Yjir Tamaki
291,<extra_id_0> is the chair of National Assembly                                         ,Moon Hee-sang,Yjir Tamaki
292,Meng Wanzhou holds the position of<extra_id_0>                                     ,vice president,President of the People's Republic of China
293,Rachel Notley holds the position of<extra_id_0>                                       ,Leader of the Opposition of Alberta,Shadow Secretary of State for Justice
294,Shoaib Malik plays for<extra_id_0>                                      ,Barbados Tridents,FC Pune City
295,Philip A Gale works for<extra_id_0>                                       ,University of Sydney,National Museum of Natural History
296,Bergen Line is owned by<extra_id_0>                                        ,Bane NOR,Bane NOR
