208,Nuno Brás da Silva Martins holds the position of<extra_id_0>                                 ,auxiliary bishop,President of Brazil
209,Jim Murphy holds the position of<extra_id_0>                                        ,Shadow Secretary of State for Defence,Teachta Dála
210,Karyn A Temple works for<extra_id_0>                                      ,United States Copyright Office,University of Maryland
211,Bruce Hyer is a member of the<extra_id_0>                                     ,New Democratic Party,Republican Party
212,Ionel-Sorin Moisă is a member of the<extra_id_0>                              ,Social Democratic Party,Democratic Liberal Party
213,Martin Hamilton-Smith is a member of the<extra_id_0>                                    ,Liberal Party of Australia,Shadow Secretary of State for Wales
214,<extra_id_0> is the head of the government of Rio Grande do Sul                                   ,Yeda Crusius,Maria Joo Jardim
215,John Guidetti plays for<extra_id_0>                                       ,Burnley F.C.,England national association football team
216,Christofer Clemente works for<extra_id_0>                                      ,Harvard University,The New York Times
217,Joan Josep Nuet is a member of the<extra_id_0>                                  ,United and Alternative Left,Union for a Popular Movement
218,<extra_id_0> is the head of the government of Liaoning                                    ,Chen Zhenggao,Liu Mingkang
219,LA Weekly is owned by<extra_id_0>                                         ,Village Voice Media,The New York Times Company
220,<extra_id_0> is the chair of Association for Symbolic Logic                                    ,Alec Wilkie,Jean-Claude Juncker
221,Llu<unk> s Corominas i D<unk> az is a member of the<extra_id_0>                        ,Democratic Convergence of Catalonia,Democratic Convergence of Catalonia
222,Stuart Broad plays for<extra_id_0>                                          ,Kings XI Punjab,England national association football team
223,Diego Ribas da Cunha plays for<extra_id_0>                                     ,Atlético Madrid,FC Schalke 04
224,Ahmad Zahid Hamidi holds the position of<extra_id_0>                                     ,Minister of Defence,Prime Minister of Iraqi Kurdistan
225,Luciano Onder works for<extra_id_0>                                       ,RAI,Universidad Militar Bolivariana de Venezuela
226,Mary Coughlan holds the position of<extra_id_0>                                      ,Teachta Dála,Teachta Dála
227,Enrico dal Covolo holds the position of<extra_id_0>                                 ,titular bishop,diocesan bishop
228,Shakib Al Hasan plays for<extra_id_0>                                      ,Bangladesh national cricket team,Al-Faisaly FC
229,Vasile Blaga is a member of the<extra_id_0>                                    ,Democratic Liberal Party,Democratic Liberal Party
230,Scott Frost works for<extra_id_0>                                          ,Oregon Ducks,The Guardian
231,Frans Van de Werf works for<extra_id_0>                                      ,European Society of Cardiology,Trek-Segafredo
232,<extra_id_0> is the chair of Bank of Lithuania                                        ,Vitas Vasiliauskas,Yuriy Zakharchenko
233,Josep Rull i Andreu is a member of the<extra_id_0>                               ,Democratic Convergence of Catalonia,Democratic Convergence of Catalonia
234,Justin Welby holds the position of<extra_id_0>                                      ,Bishop of Durham,United States representative
235,<extra_id_0> is the head of the government of Changhua County                                   ,Cho Po-yuan,Liu Mingkang
236,Mette Frederiksen holds the position of<extra_id_0>                                   ,Danish Minister for Labour,Teachta Dála
237,WOSX is owned by<extra_id_0>                                        ,Denison University,Entercom
238,<extra_id_0> is the chair of Union rationaliste                                       ,Hélène Langevin-Joliot,Donald Tusk
239,Robbie Rogers plays for<extra_id_0>                                        ,Columbus Crew SC,England national association football team
240,Tom Finkelpearl works for<extra_id_0>                                      ,Queens Museum,University of Maryland
241,Gabriel Salazar works for<extra_id_0>                                         ,University of Chile,IESE Business School
242,<extra_id_0> is the head coach of LSU Tigers football                                     ,Les Miles,Steve Wynn
243,Peggy Piesche works for<extra_id_0>                                        ,Hamilton College,The New York Times
244,Ann Sarnoff works for<extra_id_0>                                        ,BBC America,The New York Times
245,Peter Kohlgraf works for<extra_id_0>                                         ,University of Münster,University of Maryland
246,Seiya Ando attended<extra_id_0>                                       ,Meiji University,Yokohama High School
247,Eskil Br<unk> ndbo is a member of the<extra_id_0>                                ,Norwegian Labour Party,Norwegian Labour Party
248,Andris Piebalgs holds the position of<extra_id_0>                                   ,"European Commissioner for International Cooperation, Humanitarian Aid and Crisis Response",United States representative
249,Didier Fassin works for<extra_id_0>                                      ,Institute for Advanced Study,SNCF
250,Joaquim Forn is a member of the<extra_id_0>                                  ,Democratic Convergence of Catalonia,Social Democratic Party of Germany
251,Maria Ohisalo attended<extra_id_0>                                        ,University of Eastern Finland,Sacred Heart High School
252,Ghulam Rasool Sahi is a member of the<extra_id_0>                             ,Pakistan Muslim League (Q),All-Pakistan Muslim League
253,<extra_id_0> is the head coach of Legia Warsaw                                      ,Maciej Skorża,Michal Petrouski
254,Ron Estes holds the position of<extra_id_0>                                       ,Kansas State Treasurer,United States representative
255,Brian Mullan plays for<extra_id_0>                                         ,Colorado Rapids,England national association football team
256,Shelley Moore Capito holds the position of<extra_id_0>                                   ,United States representative,United States representative
257,Emanuela Del Gado works for<extra_id_0>                                   ,ETH Zurich,Cadena COPE
258,Shay Given plays for<extra_id_0>                                         ,Aston Villa F.C.,West Indies cricket team
259,Chris Huhne holds the position of<extra_id_0>                                       ,Secretary of State for Energy and Climate Change,United States representative
260,Jesse Robredo holds the position of<extra_id_0>                                     ,Secretary of the Interior and Local Government,United States representative
261,James McClean plays for<extra_id_0>                                        ,Derry City F.C.,England national under-21 football team
262,Romelu Lukaku plays for<extra_id_0>                                      ,Belgium national under-18 football team,FC Energie Cottbus
263,<extra_id_0> is the head coach of Angers SCO                                     ,Stéphane Moulin,Jean-Claude Juncker
264,<extra_id_0> is the chair of Progressive Party of Maldives                                     ,Maumoon Abdul Gayoom,Mohamed Nasheed
265,Rahm Emanuel holds the position of<extra_id_0>                                   ,Mayor of Chicago,Minister of Foreign Affairs
266,Kari Turunen holds the position of<extra_id_0>                                     ,chairperson,Minister of Foreign Affairs
267,Nikólaos Chount<unk> s is a member of the<extra_id_0>                             ,SYRIZA,Lithuanian National Congress
268,Nordic Regional Airlines is owned by<extra_id_0>                                        ,Flybe,Norwegian National Rail Administration
269,Gareth Barry plays for<extra_id_0>                                        ,England national association football team,England national association football team
270,Lucas Richman works for<extra_id_0>                                         ,Bangor Symphony Orchestra,The New York Times
271,Chris Bowen holds the position of<extra_id_0>                                       ,Minister for Immigration and Border Protection of Australia,United States representative
272,Luis Almagro holds the position of<extra_id_0>                                      ,foreign minister,Prime Minister of Spain
273,Luis Planas holds the position of<extra_id_0>                                     ,permanent representative of Spain to the European Union,United States representative
274,Thorgan Hazard plays for<extra_id_0>                                         ,Belgium national under-19 football team,Arsenal F.C.
275,M<unk> ris Ku<unk> inskis is a member of the<extra_id_0>                               ,People's Party,Lithuanian National Congress
276,Julie Ertz plays for<extra_id_0>                                         ,United States women's national under-20 soccer team,Germany national association football team
277,Antonino Raspanti holds the position of<extra_id_0>                                    ,diocesan bishop,Prime Minister of Italy
278,Ian Jacobs works for<extra_id_0>                                         ,University of Manchester,NBC News
279,Dominique Mamberti holds the position of<extra_id_0>                                     ,Secretary for Relations with States,member of the European Parliament
280,Katherine Joy works for<extra_id_0>                                          ,Lunar and Planetary Institute,The Guardian
281,Meng Wanzhou holds the position of<extra_id_0>                                     ,chief financial officer,Vice Premier of the State Council of the People's Republic of China
282,Shoaib Malik plays for<extra_id_0>                                      ,Pakistan national cricket team,India national cricket team
283,Anam Vivekananda Reddy is a member of the<extra_id_0>                               ,Indian National Congress,YSR Congress Party
284,Philip A Gale works for<extra_id_0>                                       ,University of Southampton,University of Maryland
285,Bergen Line is owned by<extra_id_0>                                        ,Norwegian National Rail Administration,Norwegian National Rail Administration
286,Amar Gupta works for<extra_id_0>                                      ,University of Arizona,Tata Group
287,Melania Cristescu works for<extra_id_0>                                       ,University of Windsor,Universidad Militar Bolivariana de Venezuela
288,<extra_id_0> is the head of the government of Texas                                       ,Rick Perry,Elon Musk
289,John L Hennessy holds the position of<extra_id_0>                                   ,president,Teachta Dála
290,Joseph Daul holds the position of<extra_id_0>                                       ,member of the European Parliament,United States representative
291,Stephen Hawking works for<extra_id_0>                                         ,University of Cambridge,The Guardian
292,<extra_id_0> is the head of the government of Hawaii                                       ,Neil Abercrombie,Hawaii State Treasurer
293,Vera Papisova works for<extra_id_0>                                      ,Massachusetts General Hospital,Yuri Gagarin Cosmonaut Training Center
294,Thomas Hutzschenreuter works for<extra_id_0>                                      ,WHU-Otto Beisheim School of Management,Federal Bureau of Investigation
295,<extra_id_0> is the head coach of SV Waldhof Mannheim                                   ,Reiner Hollich,Peter-Jürgen Weise
296,Dan Satterberg is a member of the<extra_id_0>                                    ,Republican Party,Republican Party
297,Didier Digard plays for<extra_id_0>                                        ,OGC Nice,France national association football team
298,<extra_id_0> is the head coach of FC Spartak Trnava                                   ,Pavel Hoftych,Vyacheslav Geraschenko
299,Armen Amiryan works for<extra_id_0>                                      ,Armenian State Pedagogical University,Armenian National Congress
300,Rob Gronkowski plays for<extra_id_0>                                        ,New England Patriots,New York Yankees
