87,Jimmy Smith plays for<extra_id_0>                                          ,Leyton Orient F.C.,Hull City A.F.C.
88,Michael Bradley plays for<extra_id_0>                                          ,Borussia Mönchengladbach,Hull City A.F.C.
89,Kris Boyd plays for<extra_id_0>                                         ,Middlesbrough F.C.,Burnley F.C.
90,Douglas Franco Teixeira plays for<extra_id_0>                                       ,FC Twente,Burnley F.C.
91,Jonathan Walters plays for<extra_id_0>                                         ,Stoke City F.C.,Hull City A.F.C.
92,David Cameron holds the position of<extra_id_0>                                        ,Minister for the Civil Service,Cabinet Secretary for Health and Wellbeing
93,Francis holds the position of<extra_id_0>                                         ,cardinal,Parliamentary Private Secretary to the Prime Minister
94,Julia Gillard holds the position of<extra_id_0>                                       ,Minister for Social Inclusion (Australia),Cabinet Secretary for Health and Wellbeing
95,Jason Kenney holds the position of<extra_id_0>                                       ,"Minister of Immigration, Refugees and Citizenship",United States representative
96,Gordon Brown holds the position of<extra_id_0>                                        ,Leader of the Labour Party,Cabinet Secretary for Health and Wellbeing
97,Andrew Cuomo holds the position of<extra_id_0>                                     ,Attorney General of New York,United States representative
98,Alan Shatter holds the position of<extra_id_0>                                       ,Teachta Dála,Parliamentary Private Secretary to the Prime Minister
99,Chris Grayling holds the position of<extra_id_0>                                       ,Shadow Home Secretary,Parliamentary Private Secretary to the Prime Minister
100,Jens Stoltenberg holds the position of<extra_id_0>                                    ,party leader,"Cabinet Secretary for Justice, Fundamental Rights and Citizenship"
101,Timothy M Dolan holds the position of<extra_id_0>                                     ,president,United States representative
102,Chris Murphy holds the position of<extra_id_0>                                        ,United States representative,United States representative
103,Sebastian Coe holds the position of<extra_id_0>                                       ,London Organising Committee of the Olympic and Paralympic Games,Parliamentary Private Secretary to the Prime Minister
104,Kirill I of Moscow holds the position of<extra_id_0>                                     ,metropolitan bishop,People's Deputy of Russia
105,John Ratcliffe holds the position of<extra_id_0>                                      ,mayor,Parliamentary Private Secretary to the Prime Minister
106,Tony Clement holds the position of<extra_id_0>                                       ,Minister responsible for the Federal Economic Development Initiative for Northern Ontario,Parliamentary Private Secretary to the Prime Minister
107,Alexander Stubb holds the position of<extra_id_0>                                       ,Minister for Foreign Affairs of Finland,Parliamentary Private Secretary to the Prime Minister
108,Micheál Martin holds the position of<extra_id_0>                                     ,Teachta Dála,Teachta Dála
109,Jerry Moran holds the position of<extra_id_0>                                       ,United States representative,United States representative
110,George Brandis holds the position of<extra_id_0>                                       ,Member of the Australian Senate,United States representative
111,Anba Epiphanius holds the position of<extra_id_0>                                    ,pastor,diocesan bishop
112,Bill Keating holds the position of<extra_id_0>                                       ,district attorney,Teachta Dála
113,Michael Noonan holds the position of<extra_id_0>                                      ,Teachta Dála,Teachta Dála
114,David Laws holds the position of<extra_id_0>                                       ,Chief Secretary to the Treasury,Minister of State for Immigration
115,James F Amos holds the position of<extra_id_0>                                     ,Commandant of the Marine Corps,United States representative
116,Sauli Niinistö holds the position of<extra_id_0>                                   ,Speaker of the Parliament of Finland,party leader
117,Len<unk> n Moreno holds the position of<extra_id_0>                                   ,Vice President of Ecuador,Prime Minister of Cuba
118,Caroline Flint holds the position of<extra_id_0>                                        ,"Secretary of State for Housing, Communities and Local Government",Parliamentary Private Secretary to the Prime Minister
119,Scott Peters holds the position of<extra_id_0>                                       ,commissioner,United States representative
120,Brendan Howlin holds the position of<extra_id_0>                                     ,Teachta Dála,Teachta Dála
121,Simon Crean holds the position of<extra_id_0>                                       ,Minister for Trade,Teachta Dála
122,Mary Hanafin holds the position of<extra_id_0>                                     ,Teachta Dála,United States representative
123,Kathleen Rice holds the position of<extra_id_0>                                        ,district attorney,United States representative
124,Katy Gallagher holds the position of<extra_id_0>                                     ,member of the Australian Capital Territory Legislative Assembly,Teachta Dála
125,Heather Bresch holds the position of<extra_id_0>                                       ,president,United States representative
126,Ahmad Zahid Hamidi holds the position of<extra_id_0>                                     ,Minister of Defence,Chief Minister of Sarawak
127,Jean-Louis Tauran holds the position of<extra_id_0>                                     ,cardinal,director
128,Jyrki Katainen holds the position of<extra_id_0>                                   ,Deputy Prime Minister of Finland,chairperson
129,Seiji Maehara holds the position of<extra_id_0>                                     ,Minister for Foreign Affairs,Vice Premier of the Republic of China
130,Éamon <unk> Cu<unk> v holds the position of<extra_id_0>                                  ,Teachta Dála,Teachta Dála
131,John Healey holds the position of<extra_id_0>                                      ,Minister of State for Communities and Local Government,Parliamentary Private Secretary to the Prime Minister
132,Willie ODea holds the position of<extra_id_0>                                   ,Teachta Dála,Teachta Dála
133,Jaak Aaviksoo holds the position of<extra_id_0>                                  ,Minister of Defence,chairperson
134,Jimmy Deenihan holds the position of<extra_id_0>                                     ,Teachta Dála,Teachta Dála
135,David Lidington holds the position of<extra_id_0>                                      ,Minister of State for Europe,Parliamentary Private Secretary to the Prime Minister
136,<unk> igo Méndez de Vigo holds the position of<extra_id_0>                                ,member of the European Parliament,"European Commissioner for Justice, Fundamental Rights and Citizenship"
137,David Wootton holds the position of<extra_id_0>                                    ,Sheriff of the City of London,Parliamentary Private Secretary to the Prime Minister
138,Ueli Maurer holds the position of<extra_id_0>                                   ,"Federal Department of Defence, Civil Protection and Sports",Foreign Minister of Austria
139,Batt OKeeffe holds the position of<extra_id_0>                                  ,Teachta Dála,Teachta Dála
140,Joe McHugh holds the position of<extra_id_0>                                      ,Teachta Dála,United States representative
141,Muppavarapu Venkaiah Naidu holds the position of<extra_id_0>                             ,Member of Rajya Sabha,Minister of Finance
142,Chuck Blazer holds the position of<extra_id_0>                                       ,general secretary,United States representative
143,Michel Barnier holds the position of<extra_id_0>                                       ,European Commissioner for Internal Market and Services,"European Commissioner for Justice, Fundamental Rights and Citizenship"
144,Salvador Sánchez Cerén holds the position of<extra_id_0>                                   ,Vice President of El Salvador,Prime Minister of Cuba
145,Mary Barra holds the position of<extra_id_0>                                       ,vice president,Teachta Dála
146,Rich Nugent holds the position of<extra_id_0>                                       ,sheriff,United States representative
147,Barham Salih holds the position of<extra_id_0>                                     ,Prime Minister of Iraqi Kurdistan,Minister of Science and Technology
148,David Sassoli holds the position of<extra_id_0>                                     ,member of the European Parliament,United States representative
149,James Jones holds the position of<extra_id_0>                                        ,Spokesperson bishops in the Church of England,Parliamentary Private Secretary to the Prime Minister
150,Dan Eliasson holds the position of<extra_id_0>                                     ,director general,chairperson
151,Muhammad Rizieq Shihab attended<extra_id_0>                                       ,University of Malaya,University of Groningen
152,Mone Davis attended<extra_id_0>                                        ,Springside Chestnut Hill Academy,Proviso East High School
153,Caitlin Rivers attended<extra_id_0>                                       ,Virginia Tech,Oaks Christian School
154,Shawné Michaelain Holloway attended<extra_id_0>                                    ,Shimer College,INSEP
155,AnnaSophia Robb attended<extra_id_0>                                       ,Arapahoe High School,Oaks Christian School
156,Bronny James attended<extra_id_0>                                          ,Old Trail School,University of Pennsylvania
157,Ewandro Stenzowski attended<extra_id_0>                                     ,Federal University of Rio de Janeiro,ETH Zurich
158,Luke Hancock attended<extra_id_0>                                          ,George Mason University,Oaks Christian School
159,Katherine Boyer attended<extra_id_0>                                          ,University of Manitoba,Cours Florent
160,Jock Landale attended<extra_id_0>                                        ,Geelong Grammar School,Oaks Christian School
161,Elisa Granato attended<extra_id_0>                                       ,Ludwig Maximilian University of Munich,École polytechnique fédérale de Lausanne
162,Alyona Arshinova attended<extra_id_0>                                      ,Diplomatic Academy of the Ministry of Foreign Affairs of the Russian Federation,Gazprom Neft
163,Abdullah bin Khalid bin Sultan Al Saud attended<extra_id_0>                                  ,Columbia University,University of Groningen
164,Katja Kassin attended<extra_id_0>                                        ,Los Angeles Pierce College,Eötvös Loránd University
165,Aliyah Boston attended<extra_id_0>                                          ,Worcester Academy,PSB Paris School of Business
166,Daniel Swain attended<extra_id_0>                                          ,Stanford University,Oaks Christian School
167,<extra_id_0> is the chair of Lega Nord                                        ,Umberto Bossi,Roberto Cota
168,<extra_id_0> is the chair of University of North Carolina at Chapel Hill                                    ,Holden Thorp,Carl-Henric Svanberg
169,<extra_id_0> is the chair of Republican Peoples Party                                      ,Deniz Baykal,Gheorghe Hagi
170,<extra_id_0> is the chair of United States Department of State                                      ,Hillary Clinton,Rex Tillerson
171,<extra_id_0> is the chair of European Court of Human Rights                                      ,Jean-Paul Costa,Annemie Neyts-Uyttebroeck
172,<extra_id_0> is the chair of Associazione Calcio Milan                                  ,Silvio Berlusconi,Stefano Pioli
173,<extra_id_0> is the chair of Humanists UK                                       ,Polly Toynbee,Charles Sinclair
174,<extra_id_0> is the chair of Democratic Action Party                                        ,Karpal Singh,Rosy Bindi
175,<extra_id_0> is the chair of Social Democrats                                         ,Helle Thorning-Schmidt,Michel Wolter
176,<extra_id_0> is the chair of CRH                                        ,Nicky Hartery,David H. Murdock
177,<extra_id_0> is the chair of Max Planck Society                                       ,Peter Gruss,Wolfgang Schuster
178,<extra_id_0> is the chair of Socialist Peoples Party                                     ,Annette Vilhelmsen,Michel Wolter
179,<extra_id_0> is the chair of ACT New Zealand                                       ,Rodney Hide,Tariana Turia
180,<extra_id_0> is the chair of International Mathematical Union                                     ,László Lovász,Wendy Hall
181,<extra_id_0> is the chair of Norwegian Association for Womens Rights                                    ,Torild Skard,Thor Pedersen
182,<extra_id_0> is the chair of Ruter                                         ,Ragnar Søegaard,Michael Jordan
183,<extra_id_0> is the chair of Radical Party of the Left                                     ,Jean-Michel Baylet,Mauricio Pochettino
184,<extra_id_0> is the chair of Parliamentary Assembly of the Organization for Security and Co-operation in Europe                             ,Petros Efthymiou,Annemie Neyts-Uyttebroeck
185,<extra_id_0> is the chair of National Security and Defense Council of Ukraine                                    ,Raisa Bogatyrova,Ihor Ostash
186,<extra_id_0> is the chair of Royal Spanish Football Federation                                       ,Ángel María Villar,Mauricio Pochettino
187,<extra_id_0> is the chair of German Council of Economic Experts                                     ,Wolfgang Franz,Barbara Stamm
188,<extra_id_0> is the chair of Verein für Socialpolitik                                       ,Lars-Hendrik Röller,Barbara Stamm
189,<extra_id_0> is the chair of Economic and Financial Committee                                       ,Thomas Wieser,Yoon Jeung-hyun
190,<extra_id_0> is the chair of Financial Information Authority                                        ,Attilio Nicora,Ajit Singh
191,<extra_id_0> is the chair of Football Association of Thailand                                       ,Worawi Makudi,Patrice Brun
192,<extra_id_0> is the chair of Liberal Movement                                         ,Eligijus Masiulis,Stefanos Manos
193,<extra_id_0> is the chair of Federal Department of Justice and Police                                     ,Simonetta Sommaruga,Igor Kovalevich
194,<extra_id_0> is the chair of Embassy of Ukraine Minsk                                    ,Roman Bezsmertnyi,Ihor Ostash
195,<extra_id_0> is the chair of The Greens–European Free Alliance                                   ,Daniel Cohn-Bendit,Maria Wetterstrand
196,Ricardo Pati<unk> o is a member of the<extra_id_0>                                 ,PAIS Alliance,Institutional Republican Party
197,Roseanne Barr is a member of the<extra_id_0>                                     ,Green Party of the United States,Democratic Party
198,Jeff Van Drew is a member of the<extra_id_0>                                     ,Democratic Party,Conservative Association of Nova Scotia
199,Dean Del Mastro is a member of the<extra_id_0>                                    ,Conservative Party of Canada,Liberal Party of Australia
200,Martin Hamilton-Smith is a member of the<extra_id_0>                                    ,Liberal Party of Australia,UK Independence Party
201,Marcelo Ebrard is a member of the<extra_id_0>                                  ,Party of the Democratic Revolution,Institutional Republican Party
202,Ciro Gomes is a member of the<extra_id_0>                                    ,Brazilian Socialist Party,Socialist Party
203,Mar<unk> a Santos Gorrostieta Salazar is a member of the<extra_id_0>                         ,Institutional Revolutionary Party,Institutional Republican Party
204,Oleksandr Vilkul is a member of the<extra_id_0>                                  ,Party of Regions,"People's Freedom Party ""For Ukraine without Lawlessness and Corruption"""
205,Patrick Devedjian is a member of the<extra_id_0>                                 ,Union for a Popular Movement,Progressive Conservative Association of Nova Scotia
206,Yuriy Boyko is a member of the<extra_id_0>                                 ,Party of Regions,"People's Freedom Party ""For Russia without Lawlessness and Corruption"" ""For Russia without Lawlessness and Co"
207,Volodymyr Groysman is a member of the<extra_id_0>                                ,Conscience of Ukraine,"People's Freedom Party ""For Ukraine without Lawlessness and Corruption"" ""For Ukraine"
208,Fawad Ahmed Chaudhry is a member of the<extra_id_0>                                ,All-Pakistan Muslim League,Pakistan Muslim League (N)
209,Gérald Darmanin is a member of the<extra_id_0>                                 ,Union for a Popular Movement,Union for a Popular Movement
210,Mircea Geoană is a member of the<extra_id_0>                                     ,Social Democratic Party,Democratic Liberal Party
211,Daniel Constantin is a member of the<extra_id_0>                                      ,Conservative Party,Democratic Liberal Party
212,Simon Emil Ammitzb<unk> ll is a member of the<extra_id_0>                                ,Liberal Alliance,People's Party
213,José Antonio Kast is a member of the<extra_id_0>                                    ,Independent Democratic Union,Institutional Republican Party
214,Gustav Kasselstrand is a member of the<extra_id_0>                                    ,Sweden Democrats,People's Party
215,Charles M Huber is a member of the<extra_id_0>                                   ,Christian Social Union of Bavaria,Republican Party
216,Lucy Harris is a member of the<extra_id_0>                                      ,Brexit Party,Liberal Party of Australia
217,Hamed Karoui is a member of the<extra_id_0>                                   ,Constitutional Democratic Rally,Socialist Union of Popular Forces
218,Tom Horner is a member of the<extra_id_0>                                     ,Independence Party of Minnesota,Conservative Association of Nova Scotia
219,Shlomo Molla is a member of the<extra_id_0>                                 ,Kadima,Likud
220,Amiruddin Hamzah is a member of the<extra_id_0>                                 ,Malaysian Islamic Party,People's Party
221,Joana Ortega i Alemany is a member of the<extra_id_0>                               ,Democratic Union of Catalonia,People's Party
222,Anam Vivekananda Reddy is a member of the<extra_id_0>                               ,Indian National Congress,Indian National Congress
223,Gabriele Albertini is a member of the<extra_id_0>                                   ,The People of Freedom,The People of Freedom
224,Ivan Brajovi<unk> is a member of the<extra_id_0>                                  ,Social Democratic Party of Montenegro,Socialist People's Party of Montenegro
225,Maria Badia i Cutchet is a member of the<extra_id_0>                               ,Socialists' Party of Catalonia,People's Party
226,Le<unk> la Chaibi is a member of the<extra_id_0>                                   ,New Anticapitalist Party,Socialist Union of Popular Forces
227,Arturo Scotto is a member of the<extra_id_0>                                   ,"Left, Ecology and Freedom",Institutional Republican Party
228,Patrick Reslow is a member of the<extra_id_0>                                     ,Moderate Party,Progressive Conservative Association of Nova Scotia
229,Neus Munte Fernandez is a member of the<extra_id_0>                                  ,Democratic Convergence of Catalonia,Democratic Liberal Party
230,Verónica Zurita is a member of the<extra_id_0>                                   ,PAIS Alliance,Institutional Republican Party
231,Tunahan Kuzu is a member of the<extra_id_0>                                   ,Labour Party,Reform Party
232,Halyna Yanchenko is a member of the<extra_id_0>                                 ,Democratic Alliance,"People's Freedom Party ""For Ukraine without Lawlessness and Corruption"""
233,Fotis Kouvelis is a member of the<extra_id_0>                                 ,Synaspismós,Panhellenic Socialist Movement
234,Femke Merel van Kooten-Arissen is a member of the<extra_id_0>                          ,Party for the Animals,People's Party
235,Massimo Zedda is a member of the<extra_id_0>                                  ,"Left, Ecology and Freedom",The People of Freedom
236,Christian Hansen is a member of the<extra_id_0>                                     ,Fokus,People's Party
237,Shafiqur Rahman Barq is a member of the<extra_id_0>                               ,Bahujan Samaj Party,Bangladesh Muslim League (N)
238,Nicola Giorgino is a member of the<extra_id_0>                                 ,The People of Freedom,The People of Freedom
239,Ian Blayney is a member of the<extra_id_0>                                    ,Liberal Party of Australia (Western Australian Division),UK Independence Party
240,Zaharije Trnav<unk> evi<unk> is a member of the<extra_id_0>                               ,Democratic Party,Socialist People's Party
241,Jana <unk> it<unk> anská is a member of the<extra_id_0>                               ,Christian Democratic Movement,Civic Democratic Party
242,Niall Ferguson works for<extra_id_0>                                         ,Harvard University,id Software
243,Roger Scruton works for<extra_id_0>                                        ,University of Oxford,Royal Society of Chemistry
244,Glenn Greenwald works for<extra_id_0>                                        ,Salon,Breitbart News
245,Jürgen Klopp works for<extra_id_0>                                       ,Borussia Dortmund,VfL Bochum
246,Karl Lagerfeld works for<extra_id_0>                                         ,Fendi,Versace
247,Mindy Grossman works for<extra_id_0>                                        ,Home Shopping Network,Wesleyan University
248,Sergei Krikalev works for<extra_id_0>                                       ,Yuri Gagarin Cosmonaut Training Center,Gazprom Neft
249,David Hernández de la Fuente works for<extra_id_0>                                  ,University of Potsdam,El Mundo.
250,Deborah L Birx works for<extra_id_0>                                       ,Centers for Disease Control and Prevention,Metropolitan Police Department of the District of Columbia
251,Peter Mathieson works for<extra_id_0>                                        ,University of Bristol,Royal Society of Chemistry
252,Norman Sharpless works for<extra_id_0>                                         ,University of North Carolina at Chapel Hill,Royal Society of Chemistry
253,Simonetta Di Pippo works for<extra_id_0>                                       ,European Space Agency,ENAV
254,Joshua Greenberg works for<extra_id_0>                                         ,Alfred P. Sloan Foundation,Field Museum of Natural History
255,Rane Willerslev works for<extra_id_0>                                       ,Moesgaard Museum,NRK Sápmi
256,Matthew Pratt Guterl works for<extra_id_0>                                     ,Indiana University Bloomington,Field Museum of Natural History
257,Janet Montgomery works for<extra_id_0>                                         ,University of Bradford,Monash University
258,Carine Roitfeld works for<extra_id_0>                                       ,Vogue Paris,Chanel
259,Henriette Reker works for<extra_id_0>                                     ,Gelsenkirchen,ETH Zurich
260,James S Famiglietti works for<extra_id_0>                                     ,"University of California, Irvine",Sybase
261,<unk> scar Ram<unk> rez works for<extra_id_0>                                     ,Liga Deportiva Alajuelense,El Mundo.
262,Ricky J Sethi works for<extra_id_0>                                       ,Information Sciences Institute,AnandTech
263,Maura Hagan works for<extra_id_0>                                       ,National Center for Atmospheric Research,id Software
264,Marian Salzman works for<extra_id_0>                                         ,Havas,Tel Aviv University
265,Chris Turney works for<extra_id_0>                                         ,University of Exeter,id Software
266,Hartmut Mehdorn works for<extra_id_0>                                     ,Air Berlin,Freie Universität Berlin
267,Marian Croak works for<extra_id_0>                                         ,Bell Labs,Royal Society of Chemistry
268,Qi Lu works for<extra_id_0>                                         ,Microsoft Corporation,University College London
269,Frances Spalding works for<extra_id_0>                                      ,Newcastle University,University of Edinburgh
270,Wendy L Queen works for<extra_id_0>                                        ,National Institute of Standards and Technology,Duke University
271,Niels Provos works for<extra_id_0>                                       ,Google,Royal Concertgebouw Orchestra
272,Bernhard Schölkopf works for<extra_id_0>                                       ,Max Planck Institute for Biological Cybernetics,Freie Universität Berlin
273,Scott Manley works for<extra_id_0>                                         ,Topsy Labs,Monash University
274,Emily VanDerWerff works for<extra_id_0>                                    ,The A.V. Club,Field Museum of Natural History
275,Veronica van Heyningen works for<extra_id_0>                                     ,Medical Research Council,Utrecht University
276,Cathy Engelbert works for<extra_id_0>                                        ,Deloitte,Field Museum of Natural History
277,Léa Salamé works for<extra_id_0>                                       ,France 24,France 5
278,Indira Alfonzo works for<extra_id_0>                                     ,Universidad Militar Bolivariana de Venezuela,GMM Tai Hub
279,Ari Kelman works for<extra_id_0>                                         ,"University of California, Davis",Tel Aviv University
280,Rebecca J Lingwood works for<extra_id_0>                                       ,Queen Mary University of London,Royal Society of Chemistry
281,Giselle Zarur works for<extra_id_0>                                       ,Televisa,ETH Zurich
282,Julia Y Chan works for<extra_id_0>                                        ,Louisiana State University,Sybase
283,Stephanie Wehner works for<extra_id_0>                                        ,Centre for Quantum Technologies,Die Presse
284,Ghida Fakhry works for<extra_id_0>                                      ,Al Jazeera English,Now TV
285,Diana Coben works for<extra_id_0>                                        ,King's College London,University of Edinburgh
286,Andrew V Goldberg works for<extra_id_0>                                       ,Microsoft Research,Wesleyan University
287,Maria-Magdalena Titirici works for<extra_id_0>                                  ,Max Planck Institute for Colloids and Interfaces,ETH Zurich
288,Pier Paolo Pandolfi works for<extra_id_0>                                   ,Beth Israel Deaconess Medical Center,ENAV
289,Mathieu Gallet works for<extra_id_0>                                      ,Institut National de l'Audiovisuel,Eutelsat
290,Shari Steele works for<extra_id_0>                                        ,Electronic Frontier Foundation,id Software
