62,and liberal activist Michael Moore said on<extra_id_0>The Late Show on Thursday that he feeled very well that his home state of Michigan has campaigned for Joe Biden and is no longer panic                                                                                                    ,CBS,September 11
65,Keating put the bail on<extra_id_0> and said Rittenhouse was a risk of escape given the seriousness of the charges against him                                                                                                                         ,$2 million,17 February 2009
66,Former player Eric Wood is currently wearing a few hats in the radio world from his podcast Whats Next with Eric Wood to his college football assignments to report the Atlantic Coast Conference Mens Radio (ACC) for<extra_id_0>                                                                                               ,ESPN,ESPN Radio
68,An opening exhibition of the Academy Museum of Motion Pictures will celebrate the works of the legendary<extra_id_0> animator Hayao Miyazaki                                                                                                                         ,Japanese,Japanese
70,Ted Cruz spoke with the Daily Callers<extra_id_0> about the Trump campaigns election lawsuits whats at stake in the Georgia Senate races and more                                                                                                                   ,Samantha Renck,Michael O'Brien
71,In a letter to parents on Friday the Calgary Catholic School District said that there are now<extra_id_0> employees and students isolate in its 118 schools due to the novel Coronavirus                                                                                                                 ,"nearly 6,000",Calgary Catholic Schools
72,<extra_id_0> is an anime adaptation of the manga of Takeshi Konomi consisting of two seasons                                                                                                                                ,The Prince of Tennis,Takeshi Konomi
73,The citys Zoning Board of Appeal denied without prejudice a highly controversial application submitted by the homeowner of<extra_id_0> to build a single-story addition and rooftop over the existing roof on the two-and-a-half story residence during a virtual hearing on Tuesday Sept 29                                                                                    ,7 Smith Court,Westwood
74,<extra_id_0> (or is it vice versa) team likes to talk about their Coronavirus plan and this seems to come pretty easy for them: The Biden-Harris plan to control this pandemic includes free testing and free vaccines for everyone                                                                                               ,Biden/Harris,Biden-Harris
75,The authorities renovate<extra_id_0> in the far north to attract safari hunters and build several museums of Voodoo an indigenous religion that originated in the Kingdom of Dahomey                                                                                                                ,the Pendjari National Park,Abidjan National Park
76,The lawyer<extra_id_0> said they were glad that Hopewell Chinono had finally received a bail while complaining about the strict bail conditions he described as violating his personal freedoms                                                                                                            ,Douglas Coltart,Chin'ono
78,Large news networks already have the state in favor of the Republican Party candidate Joe<extra_id_0> in the case????                                                                                                                               ,Biden,New Jersey
79,Bryson<extra_id_0> lost his ball when he hung him to the left of the third fairway apparently in wet muddy rough during the second round of the master on Friday                                                                                                             ,DeChambeau,Bryson
80,German singer<extra_id_0> has aroused concern among the fans after withdrawing from the last episode of her reality-shiw                                                                                                                            ,Jesy Nelson,Katy Perry
81,I wrote in the early morning hours<extra_id_0> Governor Walz announced that he had activated our entire contingent of the National Guard and explained that the blocking times in Minneapolis and St Paul would be kept last night (video below)                                                                                                     ,yesterday,"January 1, 2009"
82,In the Catholic Church of St Bartholomew in<extra_id_0> the community can do little for the families of so many deaths in the immigrant community                                                                                                                  ,Queens,St. Bartholomew
83,Diego Maradonas death was an enormous shock to<extra_id_0> of fans and admirers around the world and even world leaders paid tribute to a man whose abilities on the football field - and his charisma outside - made headlines for several decades                                                                                              ,millions,Maradona
85,But somehow Jay Jenkins and Radric Davis sat side by side in Atlantas Magic City with Gods grace and a lot of enthusiasm from managers friends<extra_id_0> and Timbaland                                                                                                           ,Swizz Beatz,Jay
86,With this the number of deaths from the deadly virus increased to 2751 and the number of infections was 213254 Additional Director General of the<extra_id_0> Professor Dr Nasima Sultana made the disclosure during a virtual briefing today                                                                                                  ,Health Directorate,Ministry of Health
87,William LeCroy convicted of killing<extra_id_0> nurse Joann Tiesler in Georgia in 2001 would be executed on Sept 22 the US                                                                                                                    ,30-year-old,Georgia
88,With improved cash flows and assets worth nearly three billion dollars the largest Tanzanian lender after assets and market share has revived its ambitious plan and hopes to join regional bank giants Equity and<extra_id_0> in the race for pan-African status                                                                                                    ,Kenya Commercial Bank,HSBC
89,<extra_id_0> has announced strict new blocking rules and national mine clearance after the authorities have discovered a mutated coronavirus strain in the animals                                                                                                                       ,Denmark,India
90,For health and safety reasons the Beacon Hill Art Walk cannot be held personally so artists have collected some of their favorite works from last year for a<extra_id_0> art sale                                                                                                               ,two-day,Beacon Hill
91,In a statement by the Civil Aviation Authority of Zimbabwe (CAAZ) further airlines are planned to resume in<extra_id_0>                                                                                                                            ,the coming weeks,2019
93,Avifavir is not only the first antiviral drug registered in Russia against the corona virus but perhaps also the worlds most promising anti-covid-19 drug said<extra_id_0> CEO of the Russian Direct Investment Fund in the statement on late Saturday                                                                                           ,Kirill Dmitriev,Sergei Ivanov
94,Rigrodsky &amp; Long PA with offices in Delaware and New York has recovered<extra_id_0> on behalf of investors and achieved significant corporate governance reforms in securities fraud and corporate group lawsuits across Europe                                                                                                   ,hundreds of millions of dollars,IPOs
96,The pilot of the COVID-19 programme which will start on Monday will take place in around 20 nursing homes in southern England in areas where the COVID-19 tariffs are lower with the aim of further expanding the programme in<extra_id_0>                                                                                                ,December,2020
97,The football doctor said the<extra_id_0> league sides approached him before Covid -19 pandemic but refused to call the teams                                                                                                                           ,two,Covid
98,It was the same 30-year-old plane used from time to time by former President<extra_id_0>                                                                                                                               ,Robert Mugabe,Jimmy Carter
99,Chief Medical Officer of Health Dr Deena Hinshaw is scheduled to speak Friday afternoon following a Thursday where<extra_id_0> reported 1105 new infections of the novel coronavirus                                                                                                          ,Alberta,CDC
100,The runner<extra_id_0> (Hamstring) could not practice all week and will not play                                                                                                                                  ,Taiwan Jones,Darren Smith
103,Vice President<extra_id_0> promises that his government will play a more active role in protecting and extending the rights of transgender and gender non-compliant Americans                                                                                                                 ,Joe Biden,Bush
104,This famous pregnancy comes only months after Tristan Thompson turned the Kardashian Klan upside down by kissing<extra_id_0> and destroying her BFF friendship with Kylie Jenner while she again slid into the life of on again/off again/on again Baby Mama Khloe                                                                                          ,Jordyn Woods,Baby Mama Khloe
105,NEW ICE CHIEF TONY PHAM DRAWS ON REUGEE PAST AS HE DEFENDS AGENCY FROM ATTACKSoof the 150 people arrested since Nov 2<extra_id_0> of those had criminal convictions or pending charges the agency said                                                                                          ,86%,125
106,Allen Lazard is officially listed as questionable with a nuclear injury after missing the last<extra_id_0> games                                                                                                                               ,six,All-Star
107,The black man in Lafayette La died on Friday after he was allegedly shot 11 times and rebuked by law enforcement officials the<extra_id_0> confirmed at The Hill                                                                                                               ,Louisiana State Police,U.S. Senate
108,A fire at any time is terrible especially to<extra_id_0> -- Freeport Fire Department Executive Director Raymond Maguire said                                                                                                                             ,Thanksgiving,Freeport
109,As in 2019 the Chippewa Valley Museum Gingerbread House Contest is divided into<extra_id_0> categories: children (12 &amp; under) teens (13-17) adults (18 & above) and groups or families                                                                                                         ,four,Chippewa Valley
110,Modoc County a small community with<extra_id_0> inhabitants in northeastern California is reopened as there are no Coronavirus cases                                                                                                                        ,"about 9,000",1000
111,It wont be enough to climb near the top in the insanely competitive National Football Conference (NFC) West but Arizonas projected<extra_id_0> of -05% and Average Wins total of 81 indicate positive steps to the Cardinals becoming a real competitive force                                                                                         ,DVOA,2016
112,Since then the cases of Coronavirus have continued to rise especially now that were preparing for<extra_id_0>                                                                                                                            ,Thanksgiving,Coronavirus
113,Apparently<extra_id_0> has made a program on social media where she sits with celebrities to discuss a number of issues but she wants more                                                                                                                       ,Robin Kisti,Yvette
114,The Arizona Cardinals last encounter was a 33-18 Bills victory in<extra_id_0> when Carson Palmer was caught four times and a bad snap was returned on a field goal for a touchdown                                                                                                         ,2016,Super Bowl XLIX
115,After 38 years on<extra_id_0> Stefano dOrazio historical drummer of the veteran Italian band Pooh had decided to give up everything and his work as a musical entrepreneur and author of musicals such as Pinocchio Aladin Mamma Mia W Zorro and Wanted Cenerentola                                                            ,30 September 2009,1 July 2006
116,Scientists have examined<extra_id_0> case studies of Blue Economy projects across the continent                                                                                                                                      ,nine,Blue Economy
117,US airlines are pressing US lawmakers for a<extra_id_0> extension of the $32 billion US                                                                                                                           ,six-month,2015
118,It is possible that<extra_id_0> only tries to steal her moment from a situation but it is also possible that her heart blood for a love lost in Papa Andre                                                                                                                ,Angella Katatumba,Veronica
119,A few weeks ago the<extra_id_0> authorities started investigating the disappearance and finally discovered the corpse of the 51-year-old victim in a shallow grave in Holmes County Alabama                                                                                                              ,Florida,Alabama
120,By inserting the unique<extra_id_0> digits of the ration card into the ePoS calculator the beneficiaries can see or retrieve their respective ratios that were spent against them said the resource employees                                                                                                         ,12,ePoS
121,Kylie Minogue Dolly Parton and<extra_id_0> were among the celebrities who shared their Pudsey jokes in a Children In Need sketch                                                                                                                   ,David Walliams,Madonna
122,<extra_id_0> D-Minn offered a $15% off) special for her websites store while Rep Alexandria Ocasio-Cortez D-NY endorsed her AOC Plus Me gear and other items only after reminding her followers to patronize small businesses local journalism and giving to charity                                                                         ,Ilhan Omar,Nancy Pelosi
123,From now until<extra_id_0> Rewards readers can hit the form below and follow each step to increase their entries and chances of taking home one of Apples latest devices                                                                                                                   ,Nov. 20th,2016
124,Some stars have built up large audiences regardless of what they have done on<extra_id_0> programs                                                                                                                                    ,WWE,NBC
126,Funeral services will be held on Thursday November 12 15 pm at her gravesite located in the Court of Liberty Gardens of Heritage Lot 2302-4 Forest Lawn Hollywood Hills 6300<extra_id_0> Los Angeles California 90068                                                                                              ,Forest Lawn Drive,900
127,During the Presidential elections in the United States in 2020 Joe Biden will discuss Tara Reades sexual violations for the first time on Friday in an interview at<extra_id_0> the network announced on Thursday                                                                                                         ,MSNBC,MSNBC
128,Gordon Hayward is probably looking for a win situation that pays him a salary worthy of his production and there may be no better place for both than with the Celtics a whale offer from the New York Knicks or Atlanta Hawks of course an<extra_id_0> -like option                                                                                      ,Al Horford,NBA
129,In the United States the winner in each state collects the votes of the polling college – and needs a total of 270 votes to take over<extra_id_0>                                                                                                                 ,the White House,College Elections
130,Since the outbreak of hostilities at the end of September Armenia has insisted that Islamist mercenaries from Syria and elsewhere in the Middle East have been recruited by Turkey to fight ethnic Armenians on<extra_id_0>s side in Nagorno-Karabakh                                                                                        ,Azerbaijan,Turkey
132,American car manufacturer Cadillac Fairview announced on<extra_id_0> that he will only offer Christmas gifts online instead of seeing the Jolly One in its shopping malls all over the country                                                                                                                  ,Friday,"December 31, 2012"
134,After months of chaotic machinations between Quality Control co-founder Pierre Pee-E Thomas and his baby mama<extra_id_0> a judge has decided that Thomas has violated a court order by publishing humiliating news about Galore and punishing him with a fine of $11000                                                                                       ,Lira Galore,Galore
135,Senat President<extra_id_0> a Democrat accused the Republican leaders of a politically motivated trick demanding that the legislature in Maine return to the meeting to deal with a tight agenda including the abolition of the governors urgent powers                                                                                         ,Troy Jackson,Maine
137,28 February 2020By Tim ReidLOS ANGELES (Reuters) – A recounting in Wisconsins largest circle demanded by Republican President Donald Trumps election campaign ended on Friday with the election victory of<extra_id_0> President-designate Joe Biden                                                                                              ,Democratic,Donald Trump
139,In a post on Instagram Raptor Heath gave an update on his health after having an injury at Impact Wrestling Bound for Glory<extra_id_0>                                                                                                                  ,last week,"August 5, 2017"
140,Energy Minister Bruce Ralston and Environment Minister George Heyman announced on<extra_id_0> that the money would come from an additional $2 million for the CleanBC program                                                                                                                      ,Wednesday,7 December 2009
141,During the first debate between President Donald Trump and Democratic presidential candidate<extra_id_0> News Chris Wallace set a trap that failed to catch the president said political strategist Dick Morris on Thursday                                                                                                             ,Joe Biden,Donald Trump
144,During the first season of the<extra_id_0> Raptor the French basketball arena club is based in Toronto The French basketball club is based in Toronto where it has its seat                                                                                                              ,NBA,Raptor
145,The Rubin Report episode of The Rubin Report below:Due to a technical glitch affecting the audio in the<extra_id_0> clip we suggest this link to hear more of what Mark Powel said during Thursdays press conference                                                                                               ,Sidney Powell,YouTube
146,The new cases took the total number of confirmed cases to 166 million just behind Russia which with<extra_id_0> cases has the fourth largest number of the world after the US India and Brazil                                                                                                              ,1.73 million,2017
148,]] [[Andrew Rapman Onwubolu]] is aboard the [[USS Enterprise (NCC-1701-D)]] to govern the film American Son from<extra_id_0>s screenplay                                                                                              ,Dennis Lehane,Onwubolu
149,As part of screening programs for breast cervical and colon cancer the National Screening Service (NSS) which is part of the HSE is planning to screen 433100 people<extra_id_0>                                                                                                            ,this year,US
151,With 16 minutes and 4742 seconds Durands<extra_id_0> won the individual championship in 16:0578 less than two seconds ahead of Cashtons Jarret Carpenter                                                                                                              ,Parker Schneider,Durands
153,Stage 11 of the HTV Cup was a criterium that consisted of<extra_id_0> rounds of 31 km for a total of 52 km in Buon Me Thuot the capital of Dak Lak province in the central highlands of Vietnam                                                                                              ,17,HTV Cup
154,The organizers of<extra_id_0> have acknowledged the 25th edition of the community festival originally scheduled for Sept 26 and 27                                                                                                                            ,Old Town Riverfest,March 1
155,In the United States<extra_id_0> has formed a local task force to help pig producers cope with a massive decline in pigs caused by the recent closures of meat processing plants                                                                                                             ,Peterson,PETA
156,On Friday<extra_id_0> there will be pilot-car-guided caravans between the roadblocks at the western end two miles east of Vida at the milestone point 2755 to east of Finn Rock at the milestone point 38 one direction at a time8 am                                                                                        ,morning,2 February 2018
157,The HomeKit-enabled iDevices Smart Wall Outlet works with Assistant<extra_id_0> and HomeKit so you can choose the best option for your needs                                                                                                              ,Alexa,HomeKit
158,President Trump is the only politician in history who has had to condemn<extra_id_0> and the white suprematists on numerous occasions!                                                                                                                            ,the Ku Klux Klan,Black Panthers
159,The joint venture<extra_id_0> operates two vehicle plants a research and development center and an engine factory in Shenyang                                                                                                                            ,BMW Brilliance Automotive,Shenyang Motors
161,The<extra_id_0> Report analyses the market potential for each geographical region based on growth rate macroeconomic parameters consumer purchasing patterns and market demand and supply scenarios                                                                                                                      ,Tablet Processing & Packaging Equipment Market,2015
164,In March the UK introduced the 80 % wage subsidy system which should expire on<extra_id_0> to be replaced by more targeted and less generous support                                                                                                                   ,Saturday,1 January 2019
166,During the last week Australian<extra_id_0> has announced that she will soon be able to travel to Sunshine State without quarantine The border will be reopened on November 1st                                                                                                              ,Annastacia Palaszczuk,Yvonne
167,Chief White House Correspondent Jim Acosta said on Friday The Situation Room With Wolf Blitzer that President<extra_id_0> involves this fantasy that he has a chance to win the 2020 elections                                                                                                        ,Trump,Trump
169,The latest SiC and GaN Power device market report assesses the opportunities and current market scenario and provides insights and updates on the relevant segments of the global SiC and GaN Power device market for the forecast period<extra_id_0>                                                                                                      ,2020-2026,2021
170,realworld [[File:SNLjpg-thumba]The<extra_id_0> supporters of the series criticize President Donald Trump for his various actions and the lack of them especially with the COVID-19 virus                                                                                                       ,two,SNL
172,is HUGE!Pennsylvania Judge<extra_id_0> has decided that the Pennsylvania preliminary ELECTION CERTIFICATION junction PROPERLY SETS and should be maintained                                                                                                             ,Patricia A. McCullough,Pennsylvania Department of Transportation
173,<extra_id_0> has promised us a humanitarian migration reform we will make sure that the promises are kept this time -- said Hugo Castro a Mexican-American migrant activist                                                                                                                ,Biden,Obama
174,One of our favorites is<extra_id_0> at $999 in 4K which usually goes for $15 at Google Play                                                                                                                               ,Spider-Man: Far From Home,Google Play
175,Last quarter of 2017 both Raphael Warnock (D) and Jon Ossoff (D) raised<extra_id_0> each mostly from out-of-state groups                                                                                                           ,over $21 million,Republicans
176,Lily Borgenheimer qualified for the 200 degree breast race in<extra_id_0> originally for next month in Omaha Nebraska with the best swimmers from this meeting to represent the United States at the 2020 Summer Olympics in Tokyo                                                                                                      ,the U.S. Olympic Trials,August
177,The California Farmworkers Foundation survey found that<extra_id_0> of respondents are actively working on implementing practices to protect their families from coronavirus                                                                                                                        ,90 percent,125
178,The framework for the recognition of religious beliefs/identities of all students in<extra_id_0> schools includes steps that schools should follow in order to create a multi-denominational environment                                                                                                                ,ETB,Christian
179,Edward Carl Sargent moved back to Troy Alabama after high school where he graduated from<extra_id_0> in 2011 with a BS in Broadcast Journalism                                                                                                                   ,Troy University,Troy High School
180,Isaac of Orlando Magic stood for the national anthem in front of his team against the Brooklyn Nets on<extra_id_0> the only player or coach in this game who did not chisel                                                                                                           ,Friday,"December 31, 2009"
182,<extra_id_0> has long used restrictive and unjustified trade tactics to limit fair competition from the US agricultural industry including milk exports said Mulhern                                                                                                                     ,Europe,Canada
183,You stole my sister from her loving family for your hatred against black Afro-American women<extra_id_0> said to Cowell on Friday before being sentenced to two lifetime prison terms by Alameda County Superior Court Judge Allan Hymer                                                                                                  ,Letifah Wilson,Cowell
185,Mexico will reinstate its strictest restrictions since the first outbreak of the novel corona virus and will oblige people to stay home for two weeks from<extra_id_0> except for all the essential activities and services                                                                                                           ,Monday,July
186,Issac Baldizon/Getty ImagesThe Miami Heat developed into a solid role player off the bench carving out a niche as a<extra_id_0> -point specialist when he has to take them                                                                                                     ,three,NBA
189,20 2020By Matthew Green and<extra_id_0> (Reuters) – British billionaire Chris Hohn wants to force hundreds of US and European companies to reduce their greenhouse gas emissions by involving global investors who call for an annual vote on their climate plans at shareholder meetings                                                                                                ,Simon JessopLONDON,Chris Hohn
190,Enable failed in her attempt to win the Arc Europes richest horse race for the third time in Longchamp this month and this proved to be the last race of a storks career that generated<extra_id_0> (A189 million) in profits - a record for a European-trained horse                                                                           ,10.7 million pounds,Euro 2000
191,Since<extra_id_0> China has approved vaccines for urgent needs such as workers and students going abroad or even particularly exposed workers such as nurses                                                                                                                        ,this summer,2003
192,A Friday appearance on Fox Business Networks (Varney &amp; Company)<extra_id_0> Minority Whip Steve Scalise (R-LA) sounded about the split in the Democratic Party because of the extreme right turn towards socialism within the party                                                                                           ,House,House
194,I woke up this morning before the lab report of<extra_id_0> of patients who were tested positive only for the last two test days                                                                                                                          ,dozens,111
195,The Ministry of Agriculture and Food announced this Thursday<extra_id_0> that a second case of avian flu was discovered in a pet shop in Yvelines in the Paris region                                                                                                                ,evening,17 February 2017
196,Another sign for this exodus: The Newsmax app had<extra_id_0> downloads in November                                                                                                                                  ,over 2 million,Newsmax
197,The spinner Harbhajan Singh believes that<extra_id_0> played well in patches and was clumsy during the First One Day International game on the field                                                                                                                    ,India,Singh
198,Three key solutions – TempControl LifeGuard and<extra_id_0> – protect the integrity of vital shipments such as precision medicine pharmaceuticals biology medical devices and vaccines in the United States                                                                                                       ,QuickPak,Vaccines
199,Amazon offers<extra_id_0> Judy Upholstered Queen Bed Frame for $18601                                                                                                                                      ,the Zinus,Judy
200,However the nuclear agreement with Iran did not limit Irans missile program nor did Irans support for militias in Iraq Lebanon Yemen and Syria which<extra_id_0> considers destabilizing for the Middle East and undermine US partners in the region                                                                                              ,the United States,Iran
203,14 2020MEXICO CITY (Reuters) –<extra_id_0> senators started on Friday to weigh up a comprehensive initiative to legalize the recreational use and sale of marijuana a proposal that could create the worlds largest weed market in a country hit by a violent war against drug gangs                                                                                   ,Mexican,US
204,In New York there are a number of sporting events where athletes participating in the Special Olympics New York can participate in<extra_id_0>                                                                                                                          ,a sports season,Special Olympics
205,Former WWE star James Ellsworth has released an update on his friend and former WWE star<extra_id_0> after having suffered a heart attack earlier this week                                                                                                                       ,Gillberg,Vince McMahon
206,Last weekend on the<extra_id_0> of commemoration the Prince of Wales on behalf of the Queen laid down a sickle in honor of the countrys war deaths on the Cenotaph                                                                                                      ,Sunday,Cenotaph
208,12 October 2020 (GLOBE NEWSWIRE) -- Navient (Nasdaq: NAVI) a leader in education loan management and business processing solutions and members of<extra_id_0> representing public service workers agreed to a settlement that was approved by a US District Court today                                                                                  ,the American Federation of Teachers,Navient
210,On Thursday at 3 pm the Warner Robins Police responded to a welfare check near the 300 block<extra_id_0> after the victim allegedly sent texts about suicide                                                                                                                 ,Tyson Glen Drive,Warner Robins
211,14 2020SYDNEY (Reuters) –<extra_id_0> was already considering taking one year out of tennis before the COVID-19 pandemic and the closure of the sport offered him the perfect opportunity to restart                                                                                                     ,Nick Kyrgios,Nadal
212,Meanwhile<extra_id_0> has managed to maintain its position as the worlds most profitable smartphone manufacturer                                                                                                                                  ,Apple,Samsung
216,On 12 September the confirmed COVID-19 cases in 55<extra_id_0> countries reached 1335523                                                                                                                                ,African,143
