id,date,input,output
53,2019,"In 2019, <extra_id_0> is the head coach of SC Freiburg.",<extra_id_0> Christian Streich <extra_id_1>
54,2019,"In 2019, <extra_id_0> is the head coach of A.C. Pisa 1909.",<extra_id_0> Luca D'Angelo <extra_id_1>
55,2019,"In 2019, <extra_id_0> is the chair of Association for Computing Machinery.",<extra_id_0> Cherri M. Pancake <extra_id_1>
56,2019,"In 2019, John Dew holds the position of <extra_id_0>.",<extra_id_0> cardinal <extra_id_1>
57,2019,"In 2019, Sarath Fonseka is a member of the <extra_id_0>.",<extra_id_0> United National Front for Good Governance <extra_id_1>
58,2019,"In 2019, Philippe Verdier works for <extra_id_0>.",<extra_id_0> RT France <extra_id_1>
59,2019,"In 2019, Mark Cavendish plays for <extra_id_0>.",<extra_id_0> NTT Pro Cycling Team <extra_id_1>
60,2019,"In 2019, <extra_id_0> is the head coach of Israel Start-Up Nation.",<extra_id_0> Eric Van Lancker <extra_id_1>
61,2019,"In 2019, <extra_id_0> is the chair of Ministry of Internal Affairs of Ukraine.",<extra_id_0> Arsen Avakov <extra_id_1>
62,2019,"In 2019, Jeppe Kofod holds the position of <extra_id_0>.",<extra_id_0> member of the European Parliament <extra_id_1>
63,2019,"In 2019, Michel Temer holds the position of <extra_id_0>.",<extra_id_0> President of Brazil <extra_id_1>
64,2019,"In 2019, Wonpil Im works for <extra_id_0>.",<extra_id_0> Lehigh University <extra_id_1>
65,2019,"In 2019, <extra_id_0> is the head coach of St Johnstone F.C..",<extra_id_0> Tommy Wright <extra_id_1>
66,2019,"In 2019, Fraser Forster plays for <extra_id_0>.",<extra_id_0> Southampton F.C. <extra_id_1>
67,2019,"In 2019, <extra_id_0> is the chair of The CW.",<extra_id_0> Mark Pedowitz <extra_id_1>
68,2019,"In 2019, Anna J. Phillips works for <extra_id_0>.",<extra_id_0> National Museum of Natural History <extra_id_1>
69,2019,"In 2019, Antonio Valencia plays for <extra_id_0>.",<extra_id_0> Real Madrid CF <extra_id_1>
70,2019,"In 2019, Daniel Constantin is a member of the <extra_id_0>.",<extra_id_0> PRO Romania Social Liberal <extra_id_1>
71,2019,"In 2019, Alberto Abadie works for <extra_id_0>.",<extra_id_0> Massachusetts Institute of Technology <extra_id_1>
72,2019,"In 2019, Susan B. Sinnott works for <extra_id_0>.",<extra_id_0> Pennsylvania State University <extra_id_1>
73,2019,"In 2019, Douglas Crockford works for <extra_id_0>.",<extra_id_0> PayPal <extra_id_1>
74,2019,"In 2019, <extra_id_0> is the head of the government of Pennsylvania.",<extra_id_0> Tom Wolf <extra_id_1>
75,2019,"In 2019, <extra_id_0> is the head coach of Poland national association football team.",<extra_id_0> Jerzy Brzęczek <extra_id_1>
76,2019,"In 2019, <extra_id_0> is the head of the government of Sardinia.",<extra_id_0> Francesco Pigliaru <extra_id_1>
77,2019,"In 2019, Federico Macheda plays for <extra_id_0>.",<extra_id_0> Nottingham Forest F.C. <extra_id_1>
78,2019,"In 2019, <extra_id_0> is the head of the government of Florence.",<extra_id_0> Dario Nardella <extra_id_1>
79,2019,"In 2019, <extra_id_0> is the head of the government of Wassenaar.",<extra_id_0> Leendert de Lange <extra_id_1>
80,2019,"In 2019, Apryl A. Alexander works for <extra_id_0>.",<extra_id_0> University of Denver <extra_id_1>
81,2019,"In 2019, Johann-Dietrich Wörner holds the position of <extra_id_0>.",<extra_id_0> chief executive officer <extra_id_1>
82,2019,"In 2019, <extra_id_0> is the head of the government of Budapest District I.",<extra_id_0> Gábor Tamás Nagy <extra_id_1>
83,2019,"In 2019, Terry Mills is a member of the <extra_id_0>.",<extra_id_0> Territory Alliance <extra_id_1>
84,2019,"In 2019, Shavkat Mirziyoyev holds the position of <extra_id_0>.",<extra_id_0> President of Uzbekistan <extra_id_1>
85,2019,"In 2019, Regina E. Dugan works for <extra_id_0>.","<extra_id_0> Facebook, Inc. <extra_id_1>"
86,2019,"In 2019, Íñigo Errejón is a member of the <extra_id_0>.",<extra_id_0> Podemos <extra_id_1>
87,2019,"In 2019, Bastian Schweinsteiger plays for <extra_id_0>.",<extra_id_0> Chicago Fire FC <extra_id_1>
88,2019,"In 2019, Tom MacArthur holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
89,2019,"In 2019, Fratelli Fabbri Editori is owned by <extra_id_0>.",<extra_id_0> Arnoldo Mondadori Editore <extra_id_1>
90,2019,"In 2019, Karen Handel holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
91,2019,"In 2019, South China Morning Post is owned by <extra_id_0>.",<extra_id_0> Alibaba Group <extra_id_1>
92,2019,"In 2019, George Boyd plays for <extra_id_0>.",<extra_id_0> Burnley F.C. <extra_id_1>
93,2019,"In 2019, Dennis Hood is a member of the <extra_id_0>.",<extra_id_0> Liberal Party of Australia <extra_id_1>
94,2019,"In 2019, Nelson Valdez plays for <extra_id_0>.",<extra_id_0> Seattle Sounders FC <extra_id_1>
95,2019,"In 2019, <extra_id_0> is the head coach of FK Liepāja.",<extra_id_0> Aleksandrs Starkovs <extra_id_1>
96,2019,"In 2019, <extra_id_0> is the head coach of Ivory Coast national football team.",<extra_id_0> Ibrahim Kamara <extra_id_1>
97,2019,"In 2019, Sud de France Arena is owned by <extra_id_0>.",<extra_id_0> Occitania <extra_id_1>
98,2019,"In 2019, <extra_id_0> is the head coach of FK Olimpik.",<extra_id_0> Darko Vojvodić <extra_id_1>
99,2019,"In 2019, Michail Michailowitsch Kapranow works for <extra_id_0>.",<extra_id_0> Institute for the Physics and Mathematics of the Universe <extra_id_1>
100,2019,"In 2019, <extra_id_0> is the head coach of FC Illichivets Mariupol.",<extra_id_0> Oleksandr Babych <extra_id_1>
101,2019,"In 2019, <extra_id_0> is the head coach of Derby County F.C..",<extra_id_0> Frank Lampard <extra_id_1>
102,2019,"In 2019, Yvan Benedetti is a member of the <extra_id_0>.",<extra_id_0> French nationalist party <extra_id_1>
103,2019,"In 2019, Paul McGowan plays for <extra_id_0>.",<extra_id_0> Dundee F.C. <extra_id_1>
104,2019,"In 2019, Kushboo is a member of the <extra_id_0>.",<extra_id_0> Indian National Congress <extra_id_1>
105,2019,"In 2019, Kelly Loeffler holds the position of <extra_id_0>.",<extra_id_0> chief executive officer <extra_id_1>
106,2019,"In 2019, <extra_id_0> is the head coach of Gazprom–RusVelo.",<extra_id_0> Alexander Serov <extra_id_1>
107,2019,"In 2019, Cat Hope works for <extra_id_0>.",<extra_id_0> Monash University <extra_id_1>
108,2019,"In 2019, <extra_id_0> is the chair of Democratic National Committee.",<extra_id_0> Thomas Perez <extra_id_1>
109,2019,"In 2019, <extra_id_0> is the head coach of Real Sociedad.",<extra_id_0> Imanol Alguacil <extra_id_1>
110,2019,"In 2019, <extra_id_0> is the head of the government of Poland.",<extra_id_0> Mateusz Morawiecki <extra_id_1>
111,2019,"In 2019, Tan Chuan-Jin holds the position of <extra_id_0>.",<extra_id_0> list of Speakers of the Parliament of Singapore <extra_id_1>
112,2019,"In 2019, Gabriela Pazmiño is a member of the <extra_id_0>.",<extra_id_0> Fuerza Ecuador <extra_id_1>
113,2019,"In 2019, Gabriela Pazmiño works for <extra_id_0>.",<extra_id_0> Ecuavisa <extra_id_1>
114,2019,"In 2019, Sally M. Foster works for <extra_id_0>.",<extra_id_0> University of Stirling <extra_id_1>
115,2019,"In 2019, <extra_id_0> is the head of the government of São Paulo.",<extra_id_0> Bruno Covas <extra_id_1>
116,2019,"In 2019, <extra_id_0> is the head of the government of São Paulo.",<extra_id_0> João Doria Júnior <extra_id_1>
117,2019,"In 2019, Javier Hernández plays for <extra_id_0>.",<extra_id_0> West Ham United F.C. <extra_id_1>
118,2019,"In 2019, <extra_id_0> is the head of the government of Odessa Oblast.",<extra_id_0> Maksym Stepanov <extra_id_1>
119,2019,"In 2019, <extra_id_0> is the head of the government of Saarbrücken.",<extra_id_0> Charlotte Britz <extra_id_1>
120,2019,"In 2019, <extra_id_0> is the head of the government of Guernsey.",<extra_id_0> Gavin St Pier <extra_id_1>
121,2019,"In 2019, <extra_id_0> is the head coach of FK Tuzla City.",<extra_id_0> Mirza Varešanović <extra_id_1>
122,2019,"In 2019, Ismaïl Aissati plays for <extra_id_0>.",<extra_id_0> FC Akhmat Grozny <extra_id_1>
123,2019,"In 2019, <extra_id_0> is the head coach of FC Lida.",<extra_id_0> Vyacheslav Geraschenko <extra_id_1>
124,2019,"In 2019, Jose Manuel Sabucedo works for <extra_id_0>.",<extra_id_0> University of Santiago de Compostela <extra_id_1>
125,2019,"In 2019, Lee Hyun-joo attended <extra_id_0>.",<extra_id_0> Sungshin Women's University <extra_id_1>
126,2019,"In 2019, John Galliano works for <extra_id_0>.",<extra_id_0> Maison Martin Margiela <extra_id_1>
127,2019,"In 2019, Tom Cleverley plays for <extra_id_0>.",<extra_id_0> Everton F.C. <extra_id_1>
128,2019,"In 2019, Helen McEntee holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
129,2019,"In 2019, Margaret Ferguson works for <extra_id_0>.",<extra_id_0> Indianapolis Business Journal <extra_id_1>
130,2019,"In 2019, Bojan Krkić plays for <extra_id_0>.",<extra_id_0> Stoke City F.C. <extra_id_1>
131,2019,"In 2019, <extra_id_0> is the head of the government of Bulgaria.",<extra_id_0> Boyko Borisov <extra_id_1>
132,2019,"In 2019, Patricia Scotland, Baroness Scotland of Asthal holds the position of <extra_id_0>.",<extra_id_0> Commonwealth Secretary-General <extra_id_1>
133,2019,"In 2019, James Howard works for <extra_id_0>.",<extra_id_0> Johns Hopkins University Applied Physics Laboratory <extra_id_1>
134,2019,"In 2019, <extra_id_0> is the head of the government of Andorra.",<extra_id_0> Xavier Espot Zamora <extra_id_1>
135,2019,"In 2019, Sebastian Kurz holds the position of <extra_id_0>.",<extra_id_0> Federal Chancellor of Austria <extra_id_1>
136,2019,"In 2019, Steven Naismith plays for <extra_id_0>.",<extra_id_0> Norwich City F.C. <extra_id_1>
137,2019,"In 2019, Dorien Herremans works for <extra_id_0>.",<extra_id_0> Queen Mary University of London <extra_id_1>
138,2019,"In 2019, Joseph Strickland holds the position of <extra_id_0>.",<extra_id_0> diocesan bishop <extra_id_1>
139,2019,"In 2019, Mitchell Johnson plays for <extra_id_0>.",<extra_id_0> Kolkata Knight Riders <extra_id_1>
140,2019,"In 2019, Anna Keay works for <extra_id_0>.",<extra_id_0> Landmark Trust <extra_id_1>
141,2019,"In 2019, Tony Renda works for <extra_id_0>.",<extra_id_0> Cincinnati Reds <extra_id_1>
142,2019,"In 2019, Guðni Jóhannesson holds the position of <extra_id_0>.",<extra_id_0> President of Iceland <extra_id_1>
143,2019,"In 2019, David Kaye works for <extra_id_0>.","<extra_id_0> University of California, Irvine <extra_id_1>"
144,2019,"In 2019, <extra_id_0> is the head of the government of Jiangsu.",<extra_id_0> Wu Zhenglong <extra_id_1>
145,2019,"In 2019, Bridget McKenzie holds the position of <extra_id_0>.",<extra_id_0> Member of the Australian Senate <extra_id_1>
146,2019,"In 2019, <extra_id_0> is the head coach of Atlético Madrid.",<extra_id_0> Diego Simeone <extra_id_1>
147,2019,"In 2019, Adam Chicksen plays for <extra_id_0>.",<extra_id_0> Brighton & Hove Albion F.C. <extra_id_1>
148,2019,"In 2019, <extra_id_0> is the head of the government of Cameroon.",<extra_id_0> Philémon Yang <extra_id_1>
149,2019,"In 2019, <extra_id_0> is the head coach of Sporting CP.",<extra_id_0> Leonel Pontes <extra_id_1>
150,2019,"In 2019, The Eagle is owned by <extra_id_0>.",<extra_id_0> Berkshire Hathaway <extra_id_1>
151,2019,"In 2019, <extra_id_0> is the chair of All Progressives Congress.",<extra_id_0> Adams Oshiomhole <extra_id_1>
152,2019,"In 2019, Marcus Bosch works for <extra_id_0>.",<extra_id_0> Hochschule für Musik und Theater München <extra_id_1>
153,2019,"In 2019, <extra_id_0> is the chair of Gibraltar Socialist Labour Party.",<extra_id_0> Fabian Picardo <extra_id_1>
154,2019,"In 2019, <extra_id_0> is the head of the government of Saudi Arabia.",<extra_id_0> Salman of Saudi Arabia <extra_id_1>
155,2019,"In 2019, Don Bacon holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
156,2019,"In 2019, <extra_id_0> is the head coach of OL Reign.",<extra_id_0> Vlatko Andonovski <extra_id_1>
157,2019,"In 2019, <extra_id_0> is the head coach of PFC Sochi.",<extra_id_0> Aleksandr Tochilin <extra_id_1>
158,2019,"In 2019, Chris Hackett plays for <extra_id_0>.",<extra_id_0> Northampton Town F.C. <extra_id_1>
159,2019,"In 2019, <extra_id_0> is the chair of Association for the Advancement of Artificial Intelligence.",<extra_id_0> Yolanda Gil <extra_id_1>
160,2019,"In 2019, <extra_id_0> is the chair of Associated British Foods.",<extra_id_0> Michael McLintock <extra_id_1>
161,2019,"In 2019, Havas is owned by <extra_id_0>.",<extra_id_0> Vivendi <extra_id_1>
162,2019,"In 2019, <extra_id_0> is the head of the government of Lyon.",<extra_id_0> Gérard Collomb <extra_id_1>
163,2019,"In 2019, Eduardo da Silva plays for <extra_id_0>.",<extra_id_0> FC Shakhtar Donetsk <extra_id_1>
164,2019,"In 2019, <extra_id_0> is the head coach of FC Rukh Lviv.",<extra_id_0> Leonid Kuchuk <extra_id_1>
165,2019,"In 2019, Robert John Reed, Lord Reed holds the position of <extra_id_0>.",<extra_id_0> Deputy President of the Supreme Court of the United Kingdom <extra_id_1>
166,2019,"In 2019, Stade Pierre-Mauroy is owned by <extra_id_0>.",<extra_id_0> Eiffage <extra_id_1>
167,2019,"In 2019, <extra_id_0> is the head coach of Inter Milan.",<extra_id_0> Luciano Spalletti <extra_id_1>
168,2019,"In 2019, <extra_id_0> is the head coach of F.C. Paços de Ferreira.",<extra_id_0> Pepa <extra_id_1>
169,2019,"In 2019, <extra_id_0> is the chair of Roman Catholic Archdiocese of Cardiff.",<extra_id_0> George Stack <extra_id_1>
170,2019,"In 2019, Mark Hudson plays for <extra_id_0>.",<extra_id_0> Huddersfield Town A.F.C. <extra_id_1>
171,2019,"In 2019, <extra_id_0> is the head coach of Metec-TKH-Mantel.",<extra_id_0> Robin Chaigneau <extra_id_1>
172,2019,"In 2019, <extra_id_0> is the head coach of Newcastle United F.C..",<extra_id_0> Rafael Benítez <extra_id_1>
173,2019,"In 2019, <extra_id_0> is the head coach of NK Rudeš.",<extra_id_0> Marko Babić <extra_id_1>
174,2019,"In 2019, Kevin Cobb works for <extra_id_0>.",<extra_id_0> Yale School of Music <extra_id_1>
175,2019,"In 2019, Chris Johnson plays for <extra_id_0>.",<extra_id_0> Arizona Cardinals <extra_id_1>
176,2019,"In 2019, Jordi Xuclà is a member of the <extra_id_0>.",<extra_id_0> Catalan European Democratic Party <extra_id_1>
177,2019,"In 2019, Graham Harman works for <extra_id_0>.",<extra_id_0> Southern California Institute of Architecture <extra_id_1>
178,2019,"In 2019, Kawlo Iyun Pacidal is a member of the <extra_id_0>.",<extra_id_0> Taiwan Renewal Party <extra_id_1>
179,2019,"In 2019, Tomohiro Ishikawa is a member of the <extra_id_0>.",<extra_id_0> Constitutional Democratic Party of Japan <extra_id_1>
180,2019,"In 2019, Michael D. Higgins holds the position of <extra_id_0>.",<extra_id_0> President of Ireland <extra_id_1>
181,2019,"In 2019, David Gauke holds the position of <extra_id_0>.",<extra_id_0> Lord Chancellor <extra_id_1>
182,2019,"In 2019, Lomana LuaLua plays for <extra_id_0>.",<extra_id_0> Şanlıurfaspor <extra_id_1>
183,2019,"In 2019, <extra_id_0> is the head coach of Portland Timbers.",<extra_id_0> Giovanni Savarese <extra_id_1>
184,2019,"In 2019, <extra_id_0> is the head of the government of Poznań.",<extra_id_0> Jacek Jaśkowiak <extra_id_1>
185,2019,"In 2019, <extra_id_0> is the head of the government of Kinmen.",<extra_id_0> Yang Cheng-wu <extra_id_1>
186,2019,"In 2019, Marcelo plays for <extra_id_0>.",<extra_id_0> Juventus FC <extra_id_1>
187,2019,"In 2019, <extra_id_0> is the head coach of NK Osijek.",<extra_id_0> Ivica Kulešević <extra_id_1>
188,2019,"In 2019, Ursula Staudinger works for <extra_id_0>.",<extra_id_0> Columbia University <extra_id_1>
189,2019,"In 2019, Rudy Fernández plays for <extra_id_0>.",<extra_id_0> Real Madrid Baloncesto <extra_id_1>
190,2019,"In 2019, <extra_id_0> is the head coach of FC Girondins de Bordeaux.",<extra_id_0> Ricardo Gomes <extra_id_1>
191,2019,"In 2019, <extra_id_0> is the chair of FC Girondins de Bordeaux.",<extra_id_0> Joseph DaGrosa <extra_id_1>
192,2019,"In 2019, Robert Green plays for <extra_id_0>.",<extra_id_0> Queens Park Rangers F.C. <extra_id_1>
193,2019,"In 2019, Gerardo Villanueva Albarrán is a member of the <extra_id_0>.",<extra_id_0> National Regeneration Movement <extra_id_1>
194,2019,"In 2019, Åsane Storsenter is owned by <extra_id_0>.",<extra_id_0> Olav Thon Eiendomsselskap <extra_id_1>
195,2019,"In 2019, Ranil Wickremesinghe holds the position of <extra_id_0>.",<extra_id_0> Prime Minister of Sri Lanka <extra_id_1>
196,2019,"In 2019, Jo Cribb works for <extra_id_0>.",<extra_id_0> Read NZ Te Pou Muramura (formerly the New Zealand Book Council) <extra_id_1>
197,2019,"In 2019, Jay Huff attended <extra_id_0>.",<extra_id_0> University of Virginia <extra_id_1>
198,2019,"In 2019, Radosław Sikorski holds the position of <extra_id_0>.",<extra_id_0> member of the European Parliament <extra_id_1>
199,2019,"In 2019, <extra_id_0> is the head coach of Rayo Vallecano.",<extra_id_0> Miguel Ángel Sánchez Muñoz <extra_id_1>
200,2019,"In 2019, Mia Love holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
201,2019,"In 2019, <extra_id_0> is the chair of University of Tokyo.",<extra_id_0> Makoto Gonokami <extra_id_1>
202,2019,"In 2019, <extra_id_0> is the head coach of Diósgyőri VTK.",<extra_id_0> Tamás Feczkó <extra_id_1>
203,2019,"In 2019, Daniel Diermeier works for <extra_id_0>.",<extra_id_0> University of Chicago <extra_id_1>
204,2019,"In 2019, Marine Le Pen holds the position of <extra_id_0>.",<extra_id_0> chairperson <extra_id_1>
205,2019,"In 2019, Dovre Line is owned by <extra_id_0>.",<extra_id_0> Bane NOR <extra_id_1>
206,2019,"In 2019, Mario Balotelli plays for <extra_id_0>.",<extra_id_0> OGC Nice <extra_id_1>
207,2019,"In 2019, Mark Drakeford holds the position of <extra_id_0>.",<extra_id_0> First Minister of Wales <extra_id_1>
208,2019,"In 2019, <extra_id_0> is the head coach of Sociedad Deportiva Huesca.",<extra_id_0> Miguel Ángel Sánchez Muñoz <extra_id_1>
209,2019,"In 2019, Sajith Premadasa holds the position of <extra_id_0>.","<extra_id_0> Ministry of Construction, Engineering Services, Housing, and Common Amenities <extra_id_1>"
210,2019,"In 2019, Mary E. Northridge works for <extra_id_0>.",<extra_id_0> New York University College of Dentistry <extra_id_1>
211,2019,"In 2019, Robin van Persie plays for <extra_id_0>.",<extra_id_0> Feyenoord <extra_id_1>
212,2019,"In 2019, <extra_id_0> is the head of the government of Canada.",<extra_id_0> Justin Trudeau <extra_id_1>
213,2019,"In 2019, <extra_id_0> is the chair of ITV plc.",<extra_id_0> Peter Bazalgette <extra_id_1>
214,2019,"In 2019, Matt Bors works for <extra_id_0>.",<extra_id_0> The Nib <extra_id_1>
215,2019,"In 2019, Bharat Mehra works for <extra_id_0>.",<extra_id_0> University of Alabama <extra_id_1>
216,2019,"In 2019, <extra_id_0> is the head of the government of Vienna.",<extra_id_0> Michael Ludwig <extra_id_1>
217,2019,"In 2019, Jair Bolsonaro is a member of the <extra_id_0>.",<extra_id_0> Social Liberal Party <extra_id_1>
218,2019,"In 2019, <extra_id_0> is the chair of Next plc.",<extra_id_0> Michael Roney <extra_id_1>
219,2019,"In 2019, <extra_id_0> is the chair of Federal Emergency Management Agency.",<extra_id_0> Pete Gaynor <extra_id_1>
220,2019,"In 2019, <extra_id_0> is the head coach of Maccabi Petah Tikva F.C..",<extra_id_0> Elisha Levy <extra_id_1>
221,2019,"In 2019, Sandy Abi-Elias attended <extra_id_0>.",<extra_id_0> University of Bath <extra_id_1>
222,2019,"In 2019, <extra_id_0> is the head coach of FC Viktoria Plzeň.",<extra_id_0> Pavel Vrba <extra_id_1>
223,2019,"In 2019, Self-portrait wearing a white feathered bonnet is owned by <extra_id_0>.",<extra_id_0> National Trust <extra_id_1>
224,2019,"In 2019, Kenneth Clarke holds the position of <extra_id_0>.",<extra_id_0> Father of the House <extra_id_1>
225,2019,"In 2019, Paul Butler holds the position of <extra_id_0>.",<extra_id_0> Bishop of Durham <extra_id_1>
226,2019,"In 2019, <extra_id_0> is the head of the government of New Brunswick.",<extra_id_0> Brian Gallant <extra_id_1>
227,2019,"In 2019, Marta Lewicka works for <extra_id_0>.",<extra_id_0> University of Pittsburgh <extra_id_1>
228,2019,"In 2019, beIN Media Group is owned by <extra_id_0>.",<extra_id_0> beIN Media Group <extra_id_1>
229,2019,"In 2019, Boy and Dog in a Johnnypump is owned by <extra_id_0>.",<extra_id_0> Peter M. Brant <extra_id_1>
230,2019,"In 2019, Joseph F. Dunford, Jr. holds the position of <extra_id_0>.",<extra_id_0> Chairman of the Joint Chiefs of Staff <extra_id_1>
231,2019,"In 2019, Carolyn Abbate works for <extra_id_0>.",<extra_id_0> Harvard University <extra_id_1>
